Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
14.14,5,a-curv-i3,2017-18,North Reading - North Reading High,02170505,     474,      37,     102,     155,     115,      65,  29.3,  70.7
14.440000000000001,5,a-curv-i3,2017-18,Northampton - Northampton High,02100505,     589,      60,     104,     146,     142,     137,  27.8,  72.2
1.8199999999999998,1.82,a-curv-i3,2017-18,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,      11,       5,       5,       1,       0,       0,  90.9,   9.1
17.9,5,a-curv-i3,2017-18,Northboro-Southboro - Algonquin Regional High,07300505,     819,      24,      62,     178,     275,     280,  10.5,  89.5
9.34,5,a-curv-i3,2017-18,Northbridge - Northbridge High,02140505,     242,      57,      72,      72,      31,      10,  53.3,  46.7
3.44,3.44,a-curv-i3,2017-18,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,      29,      16,       8,       3,       1,       1,  82.8,  17.2
1.94,1.94,a-curv-i3,2017-18,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,      31,      17,      11,       3,       0,       0,  90.3,   9.7
13.6,5,a-curv-i3,2017-18,Norton - Norton High,02180505,     319,      27,      75,     106,      72,      39,  32.0,  68.0
15.059999999999999,5,a-curv-i3,2017-18,Norwell - Norwell High,02190505,     466,      20,      95,     164,     116,      71,  24.7,  75.3
13.74,5,a-curv-i3,2017-18,Norwood - Norwood High,02200505,     198,      20,      42,      71,      37,      28,  31.3,  68.7
13.540000000000001,5,a-curv-i3,2017-18,Old Rochester - Old Rochester Regional High,07400505,     474,      52,     101,     158,     103,      60,  32.3,  67.7
6.779999999999999,5,a-curv-i3,2017-18,Oxford - Oxford High,02260505,     186,      53,      70,      39,      18,       6,  66.1,  33.9
10.3,5,a-curv-i3,2017-18,Palmer - Palmer High,02270505,     103,      24,      26,      27,      16,      10,  48.5,  51.5
1.8199999999999998,1.82,a-curv-i3,2017-18,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,      55,      22,      28,       5,       0,       0,  90.9,   9.1
10.74,5,a-curv-i3,2017-18,Peabody - Peabody Veterans Memorial High,02290510,     495,      68,     161,     142,      86,      38,  46.3,  53.7
13.819999999999999,5,a-curv-i3,2017-18,Pembroke - Pembroke High School,02310505,     476,      50,      97,     157,     119,      53,  30.9,  69.1
15.680000000000001,5,a-curv-i3,2017-18,Pentucket - Pentucket Regional Sr High,07450505,     320,      16,      53,     114,      81,      56,  21.6,  78.4
14.440000000000001,5,a-curv-i3,2017-18,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,      79,       2,      20,      23,      19,      15,  27.8,  72.2
14.62,5,a-curv-i3,2017-18,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,     119,      18,      14,      33,      31,      23,  26.9,  73.1
10.4,5,a-curv-i3,2017-18,Pioneer Valley - Pioneer Valley Regional,07500505,      50,      10,      14,      19,       6,       1,  48.0,  52.0
0.0,1,a-curv-i3,2017-18,Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,       1,"","","","","","",""
0.0,1,a-curv-i3,2017-18,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,       9,"","","","","","",""
10.0,5,a-curv-i3,2017-18,Pittsfield - Pittsfield High,02360505,     342,      56,     115,      92,      49,      30,  50.0,  50.0
7.220000000000001,5,a-curv-i3,2017-18,Pittsfield - Taconic High,02360510,     208,      51,      82,      48,      19,       8,  63.9,  36.1
9.92,5,a-curv-i3,2017-18,Plymouth - Plymouth North High,02390505,     502,     112,     141,     114,      87,      48,  50.4,  49.6
9.14,5,a-curv-i3,2017-18,Plymouth - Plymouth South High,02390515,     600,     122,     204,     147,      97,      30,  54.3,  45.7
8.82,5,a-curv-i3,2017-18,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,     220,      60,      63,      44,      35,      18,  55.9,  44.1
8.4,5,a-curv-i3,2017-18,Quabbin - Quabbin Regional High School,07530505,     138,      28,      52,      34,      20,       4,  58.0,  42.0
14.080000000000002,5,a-curv-i3,2017-18,Quaboag Regional - Quaboag Regional High,07780505,     186,      21,      34,      53,      52,      26,  29.6,  70.4
14.48,5,a-curv-i3,2017-18,Quincy - North Quincy High,02430510,     468,      35,      94,     132,     129,      78,  27.6,  72.4
14.459999999999999,5,a-curv-i3,2017-18,Quincy - Quincy High,02430505,     393,      33,      76,     120,     100,      64,  27.7,  72.3
9.459999999999999,5,a-curv-i3,2017-18,Ralph C Mahar - Ralph C Mahar Regional,07550505,      93,      20,      29,      29,      12,       3,  52.7,  47.3
6.92,5,a-curv-i3,2017-18,Randolph - Randolph High,02440505,     257,      89,      79,      52,      31,       6,  65.4,  34.6
16.52,5,a-curv-i3,2017-18,Reading - Reading Memorial High,02460505,     386,      19,      48,     113,     126,      80,  17.4,  82.6
13.180000000000001,5,a-curv-i3,2017-18,Revere - Revere High,02480505,     531,      91,      90,     137,     123,      90,  34.1,  65.9
13.219999999999999,5,a-curv-i3,2017-18,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,      59,       3,      17,      19,      13,       7,  33.9,  66.1
9.32,5,a-curv-i3,2017-18,Rockland - Rockland Senior High,02510505,     206,      52,      58,      56,      30,      10,  53.4,  46.6
9.7,5,a-curv-i3,2017-18,Rockport - Rockport High,02520510,      99,      14,      37,      29,      10,       9,  51.5,  48.5
4.3,4.3,a-curv-i3,2017-18,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,     484,     214,     166,      88,      14,       2,  78.5,  21.5
8.040000000000001,5,a-curv-i3,2017-18,Sabis International Charter (District) - Sabis International Charter School,04410505,     112,      18,      49,      20,      22,       3,  59.8,  40.2
9.68,5,a-curv-i3,2017-18,Salem - Salem High,02580505,     322,      99,      67,      89,      50,      17,  51.6,  48.4
7.76,5,a-curv-i3,2017-18,Salem Academy Charter (District) - Salem Academy Charter School,04850485,     134,      54,      28,      20,      17,      15,  61.2,  38.8
11.940000000000001,5,a-curv-i3,2017-18,Sandwich - Sandwich High,02610505,     308,      54,      70,      77,      67,      40,  40.3,  59.7
6.0600000000000005,5,a-curv-i3,2017-18,Saugus - Saugus High,02620505,     294,     112,      93,      51,      26,      12,  69.7,  30.3
13.180000000000001,5,a-curv-i3,2017-18,Scituate - Scituate High School,02640505,     505,      46,     126,     154,     119,      60,  34.1,  65.9
10.940000000000001,5,a-curv-i3,2017-18,Seekonk - Seekonk High,02650505,     289,      54,      77,      78,      52,      28,  45.3,  54.7
18.54,5,a-curv-i3,2017-18,Sharon - Sharon High,02660505,     703,      10,      41,     123,     227,     302,   7.3,  92.7
18.6,5,a-curv-i3,2017-18,Shrewsbury - Shrewsbury Sr High,02710505,     767,      13,      41,     136,     279,     298,   7.0,  93.0
15.36,5,a-curv-i3,2017-18,Silver Lake - Silver Lake Regional High,07600505,     604,      26,     114,     218,     178,      68,  23.2,  76.8
0.0,1,a-curv-i3,2017-18,Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,       1,"","","","","","",""
15.059999999999999,5,a-curv-i3,2017-18,Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,     377,      16,      77,     122,     120,      42,  24.7,  75.3
11.5,5,a-curv-i3,2017-18,Somerville - Somerville High,02740505,     558,      90,     147,     149,     101,      71,  42.5,  57.5
12.14,5,a-curv-i3,2017-18,South Hadley - South Hadley High,02780505,     272,      29,      78,      76,      59,      30,  39.3,  60.7
7.7,5,a-curv-i3,2017-18,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,      65,      11,      29,      14,       7,       4,  61.5,  38.5
8.36,5,a-curv-i3,2017-18,South Shore Charter Public (District) - South Shore Charter Public School,04880550,      79,      12,      34,      24,       4,       5,  58.2,  41.8
4.76,4.76,a-curv-i3,2017-18,Southbridge - Southbridge High School,02770515,      84,      46,      18,      11,       7,       2,  76.2,  23.8
3.88,3.88,a-curv-i3,2017-18,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,     217,     112,      63,      30,      11,       1,  80.6,  19.4
11.9,5,a-curv-i3,2017-18,Southern Berkshire - Mt Everett Regional,07650505,      42,       7,      10,      13,      10,       2,  40.5,  59.5
8.879999999999999,5,a-curv-i3,2017-18,Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,     144,      32,      48,      40,      14,      10,  55.6,  44.4
7.9799999999999995,5,a-curv-i3,2017-18,Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,     143,      32,      54,      34,      19,       4,  60.1,  39.9
8.66,5,a-curv-i3,2017-18,Spencer-E Brookfield - David Prouty High,07670505,      67,      15,      23,      19,       9,       1,  56.7,  43.3
1.6,1.6,a-curv-i3,2017-18,Springfield - Conservatory of the Arts,02810475,      25,      17,       6,       1,       1,       0,  92.0,   8.0
0.0,1,a-curv-i3,2017-18,Springfield - High School Of Commerce,02810510,       2,"","","","","","",""
1.1,1.1,a-curv-i3,2017-18,Springfield - John J Duggan Middle,02810320,      55,      45,       7,       3,       0,       0,  94.5,   5.5
6.1,5,a-curv-i3,2017-18,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,      95,      35,      31,      21,       7,       1,  69.5,  30.5
6.88,5,a-curv-i3,2017-18,Springfield - Springfield Central High,02810500,     549,     202,     158,     118,      44,      27,  65.6,  34.4
1.1,1.1,a-curv-i3,2017-18,Springfield - Springfield High School of Science and Technology,02810530,     254,     202,      38,      14,       0,       0,  94.5,   5.5
6.659999999999999,5,a-curv-i3,2017-18,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,      81,      29,      25,      20,       5,       2,  66.7,  33.3
14.219999999999999,5,a-curv-i3,2017-18,Stoneham - Stoneham High,02840505,     253,      16,      57,      82,      63,      35,  28.9,  71.1
12.040000000000001,5,a-curv-i3,2017-18,Stoughton - Stoughton High,02850505,     244,      40,      57,     101,      35,      11,  39.8,  60.2
9.940000000000001,5,a-curv-i3,2017-18,Sutton - Sutton High School,02900510,     304,      50,     103,      75,      53,      23,  50.3,  49.7
15.819999999999999,5,a-curv-i3,2017-18,Swampscott - Swampscott High,02910505,     373,      16,      62,     112,     118,      65,  20.9,  79.1
9.28,5,a-curv-i3,2017-18,Swansea - Joseph Case High,02920505,     237,      51,      76,      80,      25,       5,  53.6,  46.4
11.82,5,a-curv-i3,2017-18,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,      66,       8,      19,      13,      13,      13,  40.9,  59.1
13.919999999999998,5,a-curv-i3,2017-18,Tantasqua - Tantasqua Regional Sr High,07700505,     335,      13,      89,     104,      81,      48,  30.4,  69.6
15.780000000000001,5,a-curv-i3,2017-18,Tantasqua - Tantasqua Regional Vocational,07700605,      19,       1,       3,       5,       5,       5,  21.1,  78.9
8.559999999999999,5,a-curv-i3,2017-18,Taunton - Taunton High,02930505,     582,     149,     184,     148,      72,      29,  57.2,  42.8
13.66,5,a-curv-i3,2017-18,Tewksbury - Tewksbury Memorial High,02950505,     322,      35,      67,      91,      68,      61,  31.7,  68.3
8.76,5,a-curv-i3,2017-18,Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,     128,      21,      51,      35,      14,       7,  56.3,  43.8
12.78,5,a-curv-i3,2017-18,Triton - Triton Regional High School,07730505,     269,      34,      63,      78,      56,      38,  36.1,  63.9
15.580000000000002,5,a-curv-i3,2017-18,Tyngsborough - Tyngsborough High School,03010505,     104,       2,      21,      39,      25,      17,  22.1,  77.9
7.62,5,a-curv-i3,2017-18,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,      21,       3,      10,       5,       1,       2,  61.9,  38.1
8.98,5,a-curv-i3,2017-18,Uxbridge - Uxbridge High,03040505,     176,      24,      73,      49,      23,       7,  55.1,  44.9
17.54,5,a-curv-i3,2017-18,Wachusett - Wachusett Regional High,07750505,     657,      21,      60,     150,     214,     212,  12.3,  87.7
13.680000000000001,5,a-curv-i3,2017-18,Wakefield - Wakefield Memorial High,03050505,     364,      17,      98,     111,      83,      55,  31.6,  68.4
16.54,5,a-curv-i3,2017-18,Walpole - Walpole High,03070505,     421,      21,      52,     116,     136,      96,  17.3,  82.7
13.4,5,a-curv-i3,2017-18,Waltham - Waltham Sr High,03080505,     470,      43,     112,     122,     118,      75,  33.0,  67.0
11.22,5,a-curv-i3,2017-18,Ware - Ware Junior/Senior High School,03090505,      57,       7,      18,      23,       8,       1,  43.9,  56.1
7.459999999999999,5,a-curv-i3,2017-18,Wareham - Wareham Senior High,03100505,     153,      40,      56,      36,      14,       7,  62.7,  37.3
14.86,5,a-curv-i3,2017-18,Watertown - Watertown High,03140505,     187,      11,      37,      56,      56,      27,  25.7,  74.3
17.9,5,a-curv-i3,2017-18,Wayland - Wayland High School,03150505,     487,      11,      40,     100,     141,     195,  10.5,  89.5
8.72,5,a-curv-i3,2017-18,Webster - Bartlett High School,03160505,     204,      38,      77,      48,      19,      22,  56.4,  43.6
18.36,5,a-curv-i3,2017-18,Wellesley - Wellesley Sr High,03170505,     734,      18,      42,     126,     243,     305,   8.2,  91.8
9.02,5,a-curv-i3,2017-18,West Boylston - West Boylston Junior/Senior High,03220505,      82,      13,      32,      14,      15,       8,  54.9,  45.1
9.1,5,a-curv-i3,2017-18,West Bridgewater - West Bridgewater Junior/Senior,03230505,     209,      32,      82,      59,      28,       8,  54.5,  45.5
10.459999999999999,5,a-curv-i3,2017-18,West Springfield - West Springfield High,03320505,     373,      54,     124,      98,      62,      35,  47.7,  52.3
17.52,5,a-curv-i3,2017-18,Westborough - Westborough High,03210505,     539,      28,      39,      91,     195,     186,  12.4,  87.6
9.7,5,a-curv-i3,2017-18,Westfield - Westfield High,03250505,     553,     128,     157,     158,      79,      31,  51.5,  48.5
19.32,5,a-curv-i3,2017-18,Westford - Westford Academy,03260505,     878,       1,      29,     135,     290,     423,   3.4,  96.6
16.78,5,a-curv-i3,2017-18,Weston - Weston High,03300505,     608,      34,      64,     157,     183,     170,  16.1,  83.9
10.940000000000001,5,a-curv-i3,2017-18,Westport - Westport Junior/Senior High School,03310515,     137,      18,      44,      35,      27,      13,  45.3,  54.7
18.22,5,a-curv-i3,2017-18,Westwood - Westwood High,03350505,     671,      11,      49,     159,     206,     246,   8.9,  91.1
13.680000000000001,5,a-curv-i3,2017-18,Weymouth - Weymouth High School,03360505,     437,      36,     102,     141,     100,      58,  31.6,  68.4
11.64,5,a-curv-i3,2017-18,Whitman-Hanson - Whitman Hanson Regional,07800505,     661,      64,     212,     208,     128,      49,  41.8,  58.2
