Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,,,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,"t-inle-q2",t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,#N/A,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,,,,
2020-12-09 8:51:32,2020-12-09 9:10:59,0,50.204.125.194,100,1167,1,2020-12-09 9:11:00,R_33fYYNtSua0WFpW,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,5,5,4,3,3,3,1,4,4,4,3,3,3,1,2,2,4,4,3,2,2,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,2,3,1,3,3,4,4,4,4,4,4,1,1,1,1,4,3,3,5,2,3,3,3,3,3,3,2,3,3,3,3,3,3,,7,7,
2020-12-09 9:36:29,2020-12-09 9:53:33,0,108.34.251.33,100,1023,1,2020-12-09 9:53:33,R_1Q9DNMq1VGhbqwK,,,,,41.83070374,-71.39820099,anonymous,EN,1,1,2,,5,5,4,4,4,5,3,1,5,4,4,5,4,3,3,3,3,4,4,4,1,2,2,2,1,,,4,3,1,3,2,3,2,3,3,2,3,2,1,3,2,,,4,4,2,3,3,4,4,5,5,,,,,3,,2,3,1,2,,3,2,3,4,3,5,,4,7,
2020-12-09 10:35:55,2020-12-09 10:43:51,0,50.204.125.194,100,475,1,2020-12-09 10:43:51,R_3qg34UCZuFPLnvf,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,5,5,4,5,4,4,1,4,5,5,4,2,2,2,2,3,2,3,5,5,5,5,4,4,2,2,4,3,3,4,3,4,4,4,2,2,4,2,3,4,3,5,5,4,4,5,4,4,4,4,5,4,2,2,1,4,4,3,4,3,3,3,3,3,3,4,5,3,5,,8,5,
2020-12-09 10:38:45,2020-12-09 10:51:51,0,50.204.125.194,100,785,1,2020-12-09 10:51:51,R_3hzOK24Wp8YKozr,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,5,5,3,3,5,5,2,5,5,5,5,3,3,3,3,3,5,3,2,2,1,3,3,2,2,2,4,3,4,4,2,3,3,3,3,1,2,1,2,3,2,3,3,3,3,4,4,3,2,5,4,4,3,3,3,3,4,3,4,3,4,4,4,4,5,3,3,4,4,,6,5,
2020-12-09 11:43:52,2020-12-09 12:02:53,0,96.70.214.197,100,1140,1,2020-12-09 12:02:54,R_2qEFpJpqhj1Lji2,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,,,4,3,4,2,2,4,2,3,4,4,4,3,4,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,3,3,2,3,2,3,4,3,3,3,3,3,3,3,3,3,2,4,3,4,2,3,3,3,1,1,2,3,3,3,3,,9,7,It is difficult to give honest answers for fear of repercussions. 
2020-12-09 12:04:17,2020-12-09 12:16:01,0,96.70.214.165,100,704,1,2020-12-09 12:16:01,R_2f1I7u6vSZPdh0W,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,4,4,4,4,3,1,3,3,3,3,2,4,4,3,3,2,2,2,4,3,3,4,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,1,2,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,2,3,3,2,3,2,2,3,3,3,2,2,2,2,2,tea,4,4,There are a few questions that do not apply to general teachers.  
2020-12-09 12:15:07,2020-12-09 12:25:50,0,50.204.125.194,100,642,1,2020-12-09 12:25:50,R_1OwCn6dONZZTtSZ,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,4,5,4,4,4,3,2,4,4,5,4,3,3,5,5,4,3,4,4,5,4,4,4,2,3,3,4,4,4,4,4,5,3,5,3,3,4,3,4,4,2,4,4,4,4,4,4,3,3,3,4,5,3,3,1,4,3,1,3,4,4,4,4,4,4,3,5,3,5,,9,5,
2020-12-09 12:01:41,2020-12-09 12:28:15,0,50.250.37.165,100,1593,1,2020-12-09 12:28:16,R_DvEihzYRyBH7lhD,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,4,4,5,5,5,5,4,2,4,4,3,3,3,4,4,4,4,3,3,4,2,2,4,4,4,2,2,4,4,4,4,4,3,3,3,4,5,4,4,5,4,2,3,4,4,4,4,4,3,3,3,3,5,2,3,2,4,4,3,4,3,3,3,3,3,3,2,2,3,3,,6,7,"Some of the questions I have no idea how to answer. For example, I wouldn't know how long a student engages in physical activity during a week.  One of the answer options should be ""I don't know"". I also would not know if a student is being bullied online.  They don't tell us, we don't keep a tally."
2020-12-09 12:36:24,2020-12-09 12:47:51,0,96.70.214.197,100,686,1,2020-12-09 12:47:52,R_3NV6p1oo4JB1WGZ,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,5,5,5,4,3,4,3,1,5,4,5,5,3,4,5,4,4,3,3,4,5,5,4,4,3,3,2,3,4,3,4,3,4,4,4,4,5,5,3,3,4,3,4,4,4,4,3,4,4,4,4,4,5,2,2,2,4,4,4,5,3,3,3,3,3,5,3,4,3,3,,9,7,
2020-12-09 11:56:33,2020-12-09 12:57:24,0,50.204.125.194,100,3650,1,2020-12-09 12:57:25,R_1LG8Eng7yhFr1aX,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,5,5,4,3,4,3,2,4,4,4,4,4,3,4,3,4,2,4,4,3,5,3,3,3,2,,4,4,3,4,4,4,3,4,3,2,3,3,2,4,3,4,4,4,4,3,,2,1,1,3,4,4,,,3,4,2,3,3,3,3,2,3,3,3,3,2,5,,8,7,
2020-12-09 12:50:57,2020-12-09 13:00:25,0,96.70.214.197,100,568,1,2020-12-09 13:00:25,R_2SvnrkHebjpMSSx,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,5,4,4,2,3,3,3,1,2,2,2,2,2,4,4,4,2,2,2,4,4,4,4,4,4,4,3,4,3,3,3,3,3,2,3,2,4,3,3,3,1,1,1,2,3,2,3,3,4,4,4,4,3,2,2,1,2,2,2,3,2,2,2,3,3,3,3,3,2,3,,8,4,
2020-12-09 12:10:52,2020-12-09 13:01:38,0,50.250.37.165,100,3046,1,2020-12-09 13:01:39,R_0k2YEQqBV89iWjL,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,5,5,4,4,4,4,1,5,4,5,4,4,4,5,5,4,3,4,4,3,4,3,4,3,,,,4,4,4,4,3,4,3,4,4,4,4,5,3,2,4,5,5,5,4,4,2,3,5,,5,3,2,,3,,,3,4,3,3,3,4,4,3,3,2,2,,3,,
2020-12-09 12:53:58,2020-12-09 13:07:34,0,96.70.214.165,100,816,1,2020-12-09 13:07:35,R_r0aNgMD2kn0Zb0d,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,5,5,4,4,5,4,1,4,4,4,4,3,4,4,4,4,3,4,4,3,3,4,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,1,2,2,3,4,4,4,3,2,4,3,5,2,2,2,3,4,3,3,3,3,3,4,4,3,3,3,3,3,,7,4,
2020-12-09 12:59:44,2020-12-09 13:12:03,0,76.24.85.19,100,739,1,2020-12-09 13:12:04,R_2V3amN5II4KYav1,,,,,42.08569336,-70.99900055,anonymous,EN,1,1,2,,4,3,4,3,3,4,3,2,4,4,4,4,2,3,3,3,3,2,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,2,2,2,2,2,4,2,3,3,3,4,3,2,4,3,4,4,5,3,3,1,3,4,3,3,3,3,3,4,4,2,3,3,2,3,,7,6,
2020-12-09 12:36:07,2020-12-09 13:20:00,0,96.70.214.197,100,2633,1,2020-12-09 13:20:00,R_ZIfwaAYXuBN7197,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,2,3,5,4,4,3,3,4,4,3,3,5,2,4,5,,4,3,4,3,3,2,4,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,2,4,4,2,4,4,4,5,4,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,,8,7,
2020-12-09 13:19:17,2020-12-09 13:27:20,0,96.70.214.197,100,483,1,2020-12-09 13:27:21,R_2vepKDUx5HtQJ6V,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,5,5,5,4,4,5,4,4,4,3,3,3,4,4,5,3,5,3,3,5,2,4,4,4,4,2,2,4,4,3,5,4,3,3,4,4,5,4,1,5,4,3,4,5,4,4,3,4,3,1,5,2,4,1,1,1,5,4,4,4,2,2,2,3,4,4,4,4,4,4,,9,5,
2020-12-09 13:17:01,2020-12-09 13:31:14,0,65.96.93.119,100,852,1,2020-12-09 13:31:14,R_2aeIIdY4n2kE4fh,,,,,41.85150146,-71.25450134,anonymous,EN,1,4,2,,5,5,5,4,4,5,4,2,5,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,4,4,4,4,4,3,,3,4,3,2,2,3,4,4,3,4,4,3,3,3,4,3,4,4,3,5,,9,6,
2020-12-09 13:23:07,2020-12-09 13:38:11,0,50.204.125.194,100,904,1,2020-12-09 13:38:11,R_3EtFa0GAynnNAZY,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,4,4,5,4,1,3,1,4,3,5,4,3,3,4,4,4,4,4,4,4,5,5,5,4,2,1,3,3,3,4,4,4,3,3,4,4,4,4,4,5,1,3,3,4,5,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,,7,7,
2020-12-09 13:21:37,2020-12-09 13:38:53,0,96.70.214.197,100,1036,1,2020-12-09 13:38:54,R_3GlD9UOyJWD3fvJ,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,5,4,5,4,3,5,3,1,4,4,4,4,3,4,3,3,5,1,4,4,3,3,4,4,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,2,3,3,5,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,3,Remote learning is challenging and is working better than completely remote but we will soon not be able to keep up the stressful pace and need to stay safe by moving to remote. There is'nt enough room here to retun to full capacity unless this virus is eraticated completely.,7,7,
2020-12-09 13:29:10,2020-12-09 13:43:14,0,96.70.214.165,100,844,1,2020-12-09 13:43:14,R_1F2HkB2kusYswHL,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,5,5,2,2,2,1,1,4,4,3,4,2,1,1,1,3,1,3,3,4,2,3,3,1,2,1,3,3,1,3,2,3,2,2,2,3,3,2,2,1,1,1,1,4,5,4,4,2,2,3,4,2,1,1,1,2,2,3,2,2,3,2,2,3,2,2,2,1,1,"All these answers are dependent on the class that is in front of us, because of the hybrid many question could have very different answers.",8,5,
2020-12-09 12:33:29,2020-12-09 13:53:42,0,50.204.125.194,100,4812,1,2020-12-09 13:53:42,R_w0mQ57eu2H8WxWh,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,5,5,4,3,5,4,2,5,4,4,4,4,4,4,4,4,2,4,5,4,5,3,3,2,2,2,4,3,3,4,4,4,3,4,3,2,3,2,2,4,1,3,3,4,4,4,4,2,2,2,3,4,3,3,2,3,3,3,3,4,4,4,3,3,3,3,5,3,4,,8,4,
2020-12-09 13:44:31,2020-12-09 14:00:39,0,76.118.203.156,100,968,1,2020-12-09 14:00:40,R_1P5Ey6lEMflGhax,,,,,41.92610168,-71.30110168,anonymous,EN,1,1,2,,5,4,5,3,3,4,3,2,4,4,4,4,3,4,4,4,3,2,4,4,4,4,4,3,2,4,4,3,3,3,3,3,4,3,4,3,2,2,1,2,3,1,3,3,4,4,4,4,3,2,3,3,3,2,3,1,4,4,4,4,4,4,4,3,3,3,3,5,3,5,,8,7,
2020-12-09 14:12:37,2020-12-09 14:24:36,0,72.209.9.153,100,718,1,2020-12-09 14:24:36,R_Zt3xywmRmQ3DeUN,,,,,41.74389648,-71.31790161,anonymous,EN,1,1,2,,5,5,5,4,4,2,3,1,4,3,2,2,2,3,3,2,3,4,3,4,4,4,3,4,2,3,3,4,3,3,3,4,3,3,3,2,2,2,3,1,3,2,4,3,3,3,3,2,2,2,2,3,1,1,2,1,2,3,3,3,4,3,3,2,2,2,2,3,2,3,,7,5,Some questions do not pertain to me in any way or I lack the knowledge to answer the questions. There should be a N/A option. 
2020-12-09 10:58:13,2020-12-09 14:24:49,0,96.70.214.165,100,12395,1,2020-12-09 14:24:49,R_sbZDUp2vcvDwusx,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,5,5,4,4,4,4,1,5,5,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,4,4,4,4,4,4,4,4,3,2,2,4,3,3,3,4,5,4,4,1,1,1,3,5,3,3,2,3,4,4,5,3,3,3,3,3,3,3,3,3,3,,4,,
2020-12-09 13:14:58,2020-12-09 14:35:17,0,96.70.214.197,100,4819,1,2020-12-09 14:35:18,R_ueV6OGSB4YHtUMF,,,,,41.92610168,-71.30110168,anonymous,EN,1,2,2,,5,5,4,2,2,4,2,2,4,3,4,4,4,3,4,4,4,3,4,4,5,5,4,3,4,3,3,3,3,3,3,4,2,3,1,3,3,3,2,3,2,1,2,2,3,4,3,3,3,3,3,3,4,1,1,1,3,3,1,2,4,3,3,3,3,3,2,3,2,2,,8,7,
2020-12-09 14:31:04,2020-12-09 14:35:44,0,24.34.42.68,100,279,1,2020-12-09 14:35:44,R_3DupGKutY6EiJ3K,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,2,2,4,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,,5,6,Asking how often parents help at school this year is not a good question as no parents are allowed into the school currently.
2020-12-09 13:31:56,2020-12-09 14:39:18,0,96.70.214.165,100,4042,1,2020-12-09 14:39:19,R_stbOQfPnQ5RtQXf,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,5,5,4,4,5,4,1,5,5,4,4,4,4,4,4,4,1,3,3,4,3,4,4,2,3,3,3,4,4,4,4,3,3,3,3,4,2,3,2,2,2,3,3,4,4,4,3,4,4,4,5,5,3,2,2,2,3,1,2,3,2,2,3,3,4,3,3,3,3,,9,,
2020-12-09 14:16:42,2020-12-09 14:40:06,0,96.70.214.165,100,1403,1,2020-12-09 14:40:07,R_RKyHKDOYlQVqQO5,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,4,5,4,5,4,4,1,3,4,4,4,1,1,1,1,2,1,2,4,4,4,2,3,2,3,3,4,4,1,4,4,3,3,3,2,2,2,1,1,3,1,1,1,4,5,4,4,2,3,3,3,5,1,1,1,1,1,1,1,2,2,3,2,3,1,2,3,2,3,This survey is the same survey we took pre covid. None of my responses reflect what could be done in a normal year. Maybe survey should have been revised (more than just 3 questions) due to covid. A waste of valuable time to fill out,1,1,It does not pertain to this year at all!!!!
2020-12-09 14:27:24,2020-12-09 14:40:18,0,96.70.214.229,100,773,1,2020-12-09 14:40:18,R_6r5uOY4kj7tzvCF,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,5,5,4,4,5,4,2,5,4,3,4,3,4,4,3,5,3,5,5,5,5,5,5,4,1,1,5,5,4,4,4,3,4,3,4,3,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,5,2,2,1,4,4,3,4,4,3,3,3,3,2,2,2,3,3,,9,7,
2020-12-09 14:38:01,2020-12-09 14:46:18,0,108.34.162.162,100,497,1,2020-12-09 14:46:19,R_27VcpgiJJpGrZBz,,,,,41.59210205,-71.4641037,anonymous,EN,1,7,2,,5,4,5,4,4,4,4,1,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,3,3,2,4,4,4,4,4,3,4,3,3,2,2,2,2,4,2,3,3,4,3,4,4,3,3,4,4,5,3,3,2,4,4,3,3,4,3,3,3,3,3,3,3,3,4,Our technology(devices) and networks need to be updated in order to use technology while live streaming classes. ,7,5,
2020-12-09 14:34:53,2020-12-09 14:47:35,0,96.70.214.229,100,761,1,2020-12-09 14:47:35,R_3RsVb7Umm0nyfBg,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,4,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,1,1,4,5,5,4,4,5,5,4,4,1,4,3,5,5,3,5,5,5,4,5,5,4,4,4,5,5,3,3,1,5,5,5,5,5,3,3,1,4,5,4,5,3,3,,9,5,
2020-12-09 14:34:32,2020-12-09 14:47:54,0,96.70.214.229,100,801,1,2020-12-09 14:47:54,R_2QgJBJl25XpjeNb,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,5,4,4,4,4,4,,4,,4,4,4,5,5,4,5,4,5,5,4,5,5,5,5,2,2,5,5,4,5,4,4,4,4,4,4,5,4,4,5,4,,4,,4,4,5,4,,4,4,,5,4,,4,5,4,5,4,4,,,,4,3,4,4,4,,8,5,
2020-12-09 14:32:20,2020-12-09 14:47:57,0,96.70.214.229,100,937,1,2020-12-09 14:47:58,R_1isMsGVz2OQhGL3,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,4,4,5,4,3,5,2,4,3,4,5,3,4,4,5,5,2,4,4,4,5,4,4,5,1,1,5,4,4,4,4,4,3,4,4,4,3,4,5,5,4,2,5,3,4,4,5,5,5,3,4,3,3,2,3,5,5,4,5,4,4,3,3,4,2,4,5,5,5,,8,8,
2020-12-09 14:43:56,2020-12-09 14:57:51,0,96.70.214.229,100,834,1,2020-12-09 14:57:51,R_3PtatYAJrvRHIMf,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,4,5,5,4,4,2,2,4,4,4,4,4,3,4,3,4,5,5,5,5,5,4,4,4,1,1,5,4,5,4,4,4,3,3,3,2,3,3,3,3,5,4,4,4,3,4,3,4,3,3,3,5,4,2,1,5,5,2,5,5,3,3,4,4,3,3,3,2,3,,5,,
2020-12-09 14:42:56,2020-12-09 14:58:50,0,65.96.83.93,100,954,1,2020-12-09 14:58:50,R_rikDF0Us2znLrVv,,,,,41.90820313,-71.10310364,anonymous,EN,1,7,2,,5,5,5,4,4,5,4,2,4,4,4,4,4,3,3,3,5,5,4,5,5,5,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,4,4,4,3,3,3,4,4,5,4,4,2,3,4,3,4,3,3,3,3,4,4,2,3,3,5,,9,5,
2020-12-09 14:22:53,2020-12-09 14:59:00,0,50.250.37.165,100,2167,1,2020-12-09 14:59:01,R_3oT0PHAOFd70QZ0,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,5,5,3,3,4,3,1,5,5,4,4,2,2,2,2,2,2,2,5,3,4,5,3,3,2,3,4,3,3,4,4,2,2,3,3,2,2,3,4,2,3,1,2,4,3,4,3,5,4,4,5,5,3,4,2,2,3,4,3,3,3,3,4,4,3,4,5,4,5,,9,7,
2020-12-09 15:01:50,2020-12-09 15:10:32,0,96.70.214.229,100,521,1,2020-12-09 15:10:33,R_2SjGqHnP7d6Y8YV,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,5,5,4,4,3,4,5,5,4,4,4,4,3,4,3,4,3,5,5,5,5,4,4,3,3,2,4,4,3,4,4,4,4,3,2,2,3,1,4,4,2,4,3,4,3,4,4,3,3,3,4,4,3,3,1,4,4,4,4,4,3,3,3,3,3,2,2,3,3,,9,5,"There are 2 ""5s"" in the above scales.  "
2020-12-09 15:00:05,2020-12-09 15:12:18,0,96.70.214.165,100,733,1,2020-12-09 15:12:19,R_1hRVQ0Y0tW4nXkF,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,5,5,5,5,5,3,1,5,3,4,4,4,3,4,4,5,4,4,4,4,4,3,4,3,2,2,4,4,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,3,4,3,3,3,3,3,4,4,3,3,3,4,4,4,4,3,3,4,4,3,3,3,3,3,"I feel that the teachers in our school are doing very well making this ""different"" year work. It has brought us together and made us rely on each other a little more for professional and moral support. But we are tired and I'm not sure this effort is sustainable ",9,7,
2020-12-09 14:55:37,2020-12-09 15:14:25,0,73.47.48.35,100,1128,1,2020-12-09 15:14:25,R_12F4JRl5G5WF5mY,,,,,41.68809509,-71.15229797,anonymous,EN,1,4,2,,5,4,5,4,3,5,3,1,4,4,4,3,3,3,3,3,4,2,4,5,2,4,4,3,2,3,3,4,4,3,4,4,3,4,3,3,3,2,2,3,4,4,2,3,4,4,4,4,3,3,4,3,5,3,3,1,3,3,3,4,4,3,3,3,3,1,4,4,1,4,,7,3,
2020-12-09 15:04:41,2020-12-09 15:18:18,0,73.126.176.250,100,817,1,2020-12-09 15:18:19,R_3e2YhFPWC9H0HGG,,,,,42.08000183,-71.41750336,anonymous,EN,1,4,1,,4,3,4,5,4,4,4,1,4,4,5,4,4,2,3,2,4,2,5,4,4,4,4,4,4,1,1,5,4,3,4,4,3,4,2,3,4,4,3,4,2,2,2,2,5,3,2,2,4,4,4,4,5,1,1,1,4,4,4,4,4,4,3,2,3,3,2,3,2,3,,9,5,
2020-12-09 15:07:17,2020-12-09 15:20:37,0,128.92.32.147,100,800,1,2020-12-09 15:20:37,R_3spJOutUwZiPsCa,,,,,42.30909729,-71.80010223,anonymous,EN,1,4,2,,5,5,5,4,4,3,3,2,5,5,5,4,2,3,4,4,3,3,4,3,3,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,2,3,4,3,4,4,3,3,3,3,5,3,3,2,1,3,4,3,3,4,3,3,4,4,3,3,4,3,4,,5,4,"I couldn't answer a lot of these questions. I don't know enough about parent involvement, ELL students and what other teachers are doing in order to answer these questions accurately."
2020-12-09 15:03:48,2020-12-09 15:23:07,0,96.70.214.229,100,1158,1,2020-12-09 15:23:07,R_27JeJ6DsyHWD7gX,,,,,41.92610168,-71.30110168,anonymous,EN,1,7,2,,5,5,5,4,4,5,4,1,4,4,4,4,4,5,4,4,5,5,5,4,5,5,4,4,4,1,,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,3,3,,5,4,,4,4,3,3,4,4,3,3,3,3,3,,8,5,
2020-12-09 15:16:19,2020-12-09 15:24:23,0,50.250.37.165,100,484,1,2020-12-09 15:24:23,R_xGFe6t6ENHZuJJn,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,4,3,3,4,4,5,5,2,3,3,4,3,3,3,4,3,4,3,4,4,5,5,4,4,3,2,2,4,4,4,4,4,2,2,3,3,3,3,2,4,4,2,3,3,3,3,3,4,3,4,3,3,5,3,3,4,3,3,3,3,5,3,2,3,3,3,4,4,3,4,,7,5,
2020-12-09 15:16:35,2020-12-09 15:26:54,0,24.60.36.143,100,618,1,2020-12-09 15:26:54,R_1daJ0vPs9uugySP,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,5,5,3,4,2,4,2,5,4,4,4,2,3,4,4,4,2,4,4,5,5,5,5,4,2,2,4,4,4,4,4,4,3,3,3,3,2,2,4,3,2,4,4,4,4,4,4,3,3,2,4,5,2,2,2,3,3,2,4,3,3,3,2,3,3,3,3,2,2,,9,9,
2020-12-09 15:17:36,2020-12-09 15:27:27,0,50.250.37.165,100,590,1,2020-12-09 15:27:27,R_2VsSmr2IBFfSnAO,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,5,5,5,4,5,4,2,5,4,4,4,4,5,4,5,5,4,4,5,5,5,5,5,4,3,3,5,5,4,4,4,3,3,3,3,3,2,3,3,4,3,3,3,5,5,4,4,2,2,4,4,5,3,2,1,4,4,3,4,3,3,3,2,3,3,3,3,3,3,,7,5,
2020-12-09 15:16:58,2020-12-09 15:29:16,0,50.250.37.165,100,738,1,2020-12-09 15:29:16,R_1PcuqIeUUcX7v75,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,4,4,5,5,5,5,1,4,4,4,4,4,3,3,3,5,3,5,4,3,5,4,4,3,3,3,4,4,4,4,4,4,3,3,3,4,4,2,4,4,2,3,3,4,4,3,4,3,3,3,5,5,3,2,1,3,4,3,4,4,3,3,3,4,4,3,4,3,4,,9,5,
2020-12-09 15:11:13,2020-12-09 15:31:00,0,24.62.16.109,100,1186,1,2020-12-09 15:31:00,R_2Bbdgj0E8KYAtco,,,,,42.08000183,-71.41750336,anonymous,EN,1,7,1,,4,4,5,5,4,5,3,1,5,4,4,5,3,4,3,3,5,5,5,4,5,4,4,5,4,2,2,4,4,4,4,4,4,4,3,3,3,4,4,5,2,1,3,2,5,5,5,3,4,4,4,5,5,4,4,4,5,4,4,5,4,3,3,3,4,3,3,3,3,3,,8,5,
2020-12-09 15:09:08,2020-12-09 15:31:51,0,96.70.214.165,100,1363,1,2020-12-09 15:31:52,R_2QVXo7QDt03AqUo,,,,,41.92610168,-71.30110168,anonymous,EN,1,3,2,,5,4,5,4,4,5,3,1,4,4,4,4,4,2,4,3,4,3,5,4,4,5,4,4,4,3,2,4,4,2,3,3,3,2,2,3,3,3,2,3,4,2,3,3,4,4,3,4,2,2,3,3,3,2,2,2,3,3,3,3,2,3,3,,3,2,3,3,3,3,"My experiences with teaching in the middle of a pandemic this year are that remote learning is not an effective way to teach and learn, motivating students remotely is extremely difficult, and students need to be social to get the best out of their learning experience. We're doing the best we can.",7,5,
2020-12-09 15:24:01,2020-12-09 15:37:22,0,50.250.37.165,100,800,1,2020-12-09 15:37:23,R_2fa057sQ1PAjCyp,,,,,41.92610168,-71.30110168,anonymous,EN,1,4,2,,5,5,5,2,2,2,3,1,4,4,4,3,3,4,3,3,4,1,3,5,4,5,4,4,3,1,1,5,4,3,4,4,3,2,2,2,3,4,2,3,2,1,1,2,4,4,3,4,3,4,3,4,3,3,3,1,2,3,2,2,3,3,,1,2,2,1,5,1,3,,7,4,"Some questions are difficult to answer for this year. Also, parent involvement is not something I'm aware of in PTO. Classes range from well below level to above average so that question didn't have a response I felt comfortable with. Many questions don't apply this year."
