Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,#N/A,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,#N/A,#N/A,s-cure-q3,s-cure-q4,#N/A,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,#N/A,#N/A,s-grmi-q4,s-appa-q1,s-appa-q2,#N/A,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,#N/A,#N/A,s-vale-q4,#N/A,s-acst-q2,s-acst-q3,#N/A,#N/A,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-04-01 8:45:24,2021-04-01 9:00:59,0,73.149.116.250,100,934,1,2021-04-01 9:01:00,R_x5XoOsDDojoGTSN,,,,,42.67640686,-71.31710052,anonymous,EN,3,2,6,14,110,7833,6,1,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,4,4,4,,,,,,,1,2,1,2,1,2,3,3,2,4,1,1,5,1,2,3,1,3,4,3,5,3,3,2,1,3,5,,,,,,4,4,3,4,5,5,5,4,5,5,1,,7,i am a human it doesn't matter my race or ethnicity,EN,,Science teacher,,
2021-04-01 8:44:26,2021-04-01 9:01:40,0,73.119.183.69,100,1033,1,2021-04-01 9:01:40,R_3eshcDRnheAoO2k,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,1,9,110,4856,6,1,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,1,1,3,,,,,,,3,4,2,4,4,1,2,4,2,4,3,3,3,4,5,5,4,3,3,4,3,2,4,3,3,2,4,,,,,,4,3,4,5,4,3,4,3,4,4,2,,"4,5",,EN,,,Social Studies teacher,
2021-04-01 8:52:03,2021-04-01 9:01:50,0,172.58.223.53,100,586,1,2021-04-01 9:01:51,R_1HkHfH2q6QxaUpq,,,,,38.92669678,-76.97579956,anonymous,EN,3,2,10,15,109,6655,6,1,,3,2,2,,,,,,,,,,3,4,4,3,5,4,4,5,3,4,5,5,4,4,5,4,5,4,4,5,2,3,,,,,,,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,4,5,5,4,5,5,4,5,4,5,5,1,,"4,5",,EN,Math teacher,,,
2021-04-01 8:47:59,2021-04-01 9:02:41,0,216.234.138.153,100,882,1,2021-04-01 9:02:42,R_3negNSMNSC1TMyQ,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,6,3,110,3257,6,1,,,,,,,,,,,,,,,,,,,,,1,5,4,2,,,,,,,,,1,1,1,,,,,,,2,2,2,1,4,4,3,2,3,2,1,1,3,4,5,2,2,2,3,1,4,1,1,1,1,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,4,,4,,EN,,,Social Studies teacher,
2021-04-01 8:52:02,2021-04-01 9:03:09,0,73.100.205.210,100,667,1,2021-04-01 9:03:10,R_V1Me4we5XPTG5m9,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,9,7,109,4351,6,1,,2,1,1,,,,,,,,,,3,5,4,4,5,5,4,4,5,4,5,5,5,4,5,5,5,5,5,3,2,5,,,,,,,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,2,,4,,EN,,,,English teacher
2021-04-01 8:44:20,2021-04-01 9:03:24,0,73.149.170.138,100,1143,1,2021-04-01 9:03:25,R_r1QP4e7TBIXfirD,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,9,23,110,3656,6,1,,,,,,,,,,,,,,4,3,4,3,5,5,4,,,,,4,5,4,4,,,,,,,,,,,,,,5,4,5,5,5,1,1,5,1,5,4,5,5,1,2,1,5,5,4,5,5,4,4,4,4,5,4,,,,,,,,,,5,4,5,5,5,5,2,,3,,EN,,,,English teacher
2021-04-01 8:47:55,2021-04-01 9:03:58,0,73.100.204.197,100,963,1,2021-04-01 9:03:59,R_zcDpxCvmaQstWE1,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,3,9,110,4483,6,1,,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,,,,,,4,2,3,,,,,,,3,2,2,2,3,1,2,3,1,3,2,3,4,2,2,2,1,1,3,,2,4,3,4,2,2,4,,,,,,3,3,2,4,4,4,4,4,3,3,1,,2,,EN,,,Social Studies teacher,
2021-04-01 8:44:44,2021-04-01 9:04:08,0,73.119.182.128,100,1163,1,2021-04-01 9:04:08,R_sRR1uUBtaVUwN1f,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,7,9,110,5718,6,1,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,,,,,,,,,,4,4,3,3,4,4,4,3,1,3,4,4,3,3,4,4,2,3,3,4,4,3,1,4,3,4,2,4,3,4,3,3,,,,,4,3,4,3,3,4,1,,2,,EN,,,,English teacher
2021-04-01 8:52:02,2021-04-01 9:04:10,0,98.216.167.229,100,727,1,2021-04-01 9:04:11,R_27QcyfJyFD1wzEA,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,3,31,110,6385,6,1,,,,,,,,,,,,,,4,3,4,4,3,3,3,,,,,4,4,4,3,,,,,,,,,,,,,,4,4,3,3,4,3,3,4,2,5,4,4,4,5,4,4,2,3,3,4,2,3,2,3,4,4,2,,,,,,,,,,5,4,4,4,4,5,2,,2,,EN,,Science teacher,,
2021-04-01 8:47:55,2021-04-01 9:04:10,0,73.100.165.48,100,975,1,2021-04-01 9:04:11,R_1rkp8pHktNEt9sj,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,5,23,110,6863,6,1,,2,2,1,,,,,,,,,,4,5,5,4,3,4,4,2,5,3,4,4,3,4,5,4,5,5,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,1,4,5,4,4,2,4,5,3,4,3,5,5,5,4,5,,,,,,,1,,5,,EN,,,,English teacher
2021-04-01 8:49:15,2021-04-01 9:04:32,0,73.69.98.18,100,917,1,2021-04-01 9:04:33,R_afSmxTsrC6HM73H,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,12,5,109,6227,6,1,,2,2,2,,,,,,,,,,2,2,4,3,2,3,3,3,3,4,4,3,3,3,4,2,2,3,3,3,4,2,,,,,,,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,4,3,3,4,3,2,4,1,,6,,EN,Math teacher,,,
2021-04-01 8:46:26,2021-04-01 9:04:38,0,73.159.112.196,100,1092,1,2021-04-01 9:04:40,R_sp4MiZwb3HUs1c5,,,,,42.65820313,-71.30580139,anonymous,EN,3,2,1,8,110,270551,6,3,,2,2,3,,,,,,,,,,4,2,3,3,3,2,4,2,1,2,3,2,1,1,2,3,1,3,1,1,3,1,,,,,,,,,,,,2,1,3,2,4,3,3,3,2,5,2,,,,,,,,,,,,1,2,2,2,2,4,3,2,2,,,,,,,2,,6,,EN,,,Social Studies teacher,
2021-04-01 8:52:04,2021-04-01 9:04:44,0,73.114.65.43,100,760,1,2021-04-01 9:04:45,R_2D0TU85Vb68GRuN,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,10,24,109,6369,6,1,,4,3,4,,,,,,,,,,2,3,2,4,4,3,3,3,5,4,3,4,5,3,4,2,3,4,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,5,5,2,4,3,4,2,2,1,3,2,2,3,2,1,2,2,3,3,2,,,,,,,1,,2,,EN,,,Social Studies teacher,
2021-04-01 8:43:57,2021-04-01 9:05:03,0,24.91.178.36,100,1265,1,2021-04-01 9:05:04,R_1H1amE0GskOQPGi,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,4,4,110,4694,6,1,,4,3,4,,,,,,,,,,1,3,2,2,3,1,1,4,3,3,5,3,3,4,4,2,2,2,2,4,5,4,,,,,,,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,3,2,1,1,3,2,2,2,1,2,1,,6,,EN,,,Social Studies teacher,
2021-04-01 8:49:14,2021-04-01 9:05:52,0,73.47.134.133,100,997,1,2021-04-01 9:05:52,R_1r0wYCKZXD5HN0f,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,6,5,110,6706,6,1,,3,3,1,,,,,,,,,,4,2,2,2,4,4,2,4,4,5,4,2,3,3,3,3,4,3,3,4,3,4,,,,,,,,,,,,2,2,4,1,4,4,3,3,3,3,4,,,,,,,,,,,,4,2,4,4,4,4,4,3,4,,,,,,,2,,6,,EN,,Science teacher,,
2021-04-01 8:44:48,2021-04-01 9:05:56,0,73.100.246.163,100,1267,1,2021-04-01 9:05:57,R_2AHhdN7qnLSunYf,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,9,21,109,4788,6,1,,2,2,1,,,,,,,,,,2,4,3,1,4,3,3,3,3,2,3,2,4,4,3,4,4,5,4,3,2,2,,,,,,,5,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,5,5,5,4,5,4,5,4,4,3,5,2,,2,,EN,,Science teacher,,
2021-04-01 8:52:08,2021-04-01 9:07:21,0,73.100.205.216,100,912,1,2021-04-01 9:07:21,R_3HH0KgjQqki1Skx,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,1,13,110,4941,6,1,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,3,4,4,5,3,2,1,4,1,5,4,2,3,4,4,4,4,4,3,4,2,4,1,3,2,3,3,4,3,4,4,5,,,,,4,5,5,4,4,4,1,,2,,EN,,,,English teacher
2021-04-01 8:43:54,2021-04-01 9:07:57,0,216.234.138.153,100,1442,1,2021-04-01 9:07:58,R_p5lF6IajmIi3jzz,,,,,42.6282959,-71.33110046,anonymous,PT-BR,3,2,5,21,107,2740,8,3,,,,,,,,,,,,,,2,4,4,4,4,4,5,,,,,3,4,5,5,,,,,,,,,,,,,,3,2,4,3,1,1,1,4,1,5,4,4,4,1,5,4,1,5,4,5,5,4,3,2,4,5,5,,,,,,,,,,4,4,5,4,5,4,2,,5,,PT-BR,,Professor de Ciências,,
2021-04-01 8:52:05,2021-04-01 9:08:01,0,24.91.178.66,100,956,1,2021-04-01 9:08:02,R_3hrt7hiC4MJtZzn,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,11,4,109,7061,6,1,,,,,,,,,,,,,,4,4,5,5,2,4,4,,,,,2,3,3,4,,,,,,,,,,,,,,3,4,3,5,4,2,1,4,1,4,3,3,4,2,2,4,5,5,4,5,4,4,2,4,4,4,4,,,,,,,,,,5,4,5,3,5,5,1,,5,,EN,Math teacher,,,
2021-04-01 8:54:08,2021-04-01 9:08:29,0,73.142.41.58,100,860,1,2021-04-01 9:08:29,R_1HiBjERDjdmPmcf,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,6,18,110,1491,6,1,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,,3,3,3,3,2,1,2,4,2,4,2,3,3,2,2,4,3,3,2,3,2,2,1,4,3,3,4,4,2,4,4,3,,,,,3,3,4,4,3,4,1,,4,,EN,,Science teacher,,
2021-04-01 8:48:18,2021-04-01 9:08:47,0,24.62.137.17,100,1228,1,2021-04-01 9:08:48,R_ByPNFbyorTe0kdX,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,10,27,109,4367,6,4,I'm remote right now but after break I'm switching in person,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,,,,,,,4,3,4,4,4,2,2,4,1,5,4,4,5,3,3,1,5,4,5,5,3,4,5,3,4,3,3,4,4,4,4,5,,,,,5,,,5,5,4,2,,7,Asian American,EN,,,,English teacher
2021-04-01 8:54:09,2021-04-01 9:08:49,0,73.100.205.119,100,879,1,2021-04-01 9:08:50,R_vraUU8VxkD6usox,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,7,10,110,6491,6,1,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,5,5,3,,,,,,,2,2,1,2,1,4,4,3,2,2,2,3,2,5,4,5,1,2,2,5,1,1,3,2,2,2,2,,,,,,5,4,5,3,4,3,4,3,5,2,4,,2,,EN,,,Social Studies teacher,
2021-04-01 8:48:14,2021-04-01 9:08:54,0,71.234.150.125,100,1240,1,2021-04-01 9:08:54,R_33xm1pvoTuH3VJI,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,11,18,109,4366,6,1,,2,2,3,,,,,,,,,,3,2,3,3,3,4,3,1,4,3,3,4,3,3,4,3,4,3,3,4,4,3,,,,,,,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,5,3,4,3,3,5,4,3,5,4,4,4,4,3,4,1,,2,,EN,,,Social Studies teacher,
2021-04-01 9:02:16,2021-04-01 9:10:05,0,73.149.172.34,100,468,1,2021-04-01 9:10:05,R_3FPCfIgmMIWEK66,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,4,10,110,4460,6,1,,,,,,,,,,,,,,5,5,5,5,5,5,5,,,,,5,5,5,5,,,,,,,,,,,,,,5,4,5,5,5,1,2,5,1,5,5,5,5,1,2,1,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,5,5,5,5,4,4,2,,6,,EN,,,Social Studies teacher,
2021-04-01 8:47:41,2021-04-01 9:10:26,0,73.143.114.213,100,1364,1,2021-04-01 9:10:27,R_2zCN2D42qoed14K,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,5,18,110,4487,6,1,,,,,,,,,,,,,,2,3,3,3,4,5,4,,,,,2,4,4,4,,,,,,,,,,,,,,3,3,4,2,3,4,3,3,2,4,4,4,4,3,3,3,4,4,4,4,4,5,4,3,4,3,4,,,,,,,,,,5,4,4,3,3,5,1,,2,,EN,Math teacher,,,
2021-04-01 8:48:21,2021-04-01 9:10:51,0,71.234.148.237,100,1350,1,2021-04-01 9:10:52,R_5vuMCCSqRPCUfrH,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,12,14,109,247,6,1,,1,1,1,,,,,,,,,,1,1,4,4,2,2,2,1,1,1,1,5,2,2,2,3,3,3,4,3,1,1,,,,,,,4,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,5,3,5,3,3,4,3,5,2,1,5,2,,7,"portuguese,irish,and white",EN,Math teacher,,,
2021-04-01 9:02:16,2021-04-01 9:10:52,0,73.119.178.55,100,516,1,2021-04-01 9:10:52,R_3HmZ2DqEdPCDflQ,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,6,9,110,366,6,1,,2,3,3,,,,,,,,,,4,2,2,3,2,2,1,2,3,3,4,4,3,3,5,4,5,2,3,2,2,3,,,,,,,3,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,2,5,4,2,3,4,4,3,5,2,1,4,2,2,3,2,,1,,EN,,Science teacher,,
2021-04-01 8:48:45,2021-04-01 9:10:52,0,24.147.197.72,100,1326,1,2021-04-01 9:10:53,R_24uh4c4MTQJZB1w,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,8,28,110,5160,6,1,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,,,,,,,1,1,1,,,,,,,1,1,2,4,1,1,3,5,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,4,1,5,2,,,,,,3,3,2,4,3,3,3,2,2,3,2,,3,,EN,Math teacher,,,
2021-04-01 8:44:02,2021-04-01 9:10:56,0,73.47.94.165,100,1614,1,2021-04-01 9:10:57,R_2rr5sJujpMsodPL,,,,,42.65820313,-71.30580139,anonymous,EN,3,2,5,18,110,7160,6,1,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,4,4,4,4,3,2,2,4,1,4,5,4,4,4,3,3,4,4,3,4,3,4,3,3,3,3,4,4,3,3,4,4,,,,,4,3,4,4,3,4,1,,5,,EN,,,Social Studies teacher,
2021-04-01 9:02:27,2021-04-01 9:11:00,0,73.114.64.26,100,512,1,2021-04-01 9:11:01,R_1jqTngK8FA8jYpW,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,7,7,110,6212,6,1,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,4,4,3,3,4,2,2,4,2,5,4,4,4,3,4,4,1,1,4,5,4,4,3,3,4,3,4,4,3,3,3,3,,,,,5,5,5,4,4,5,1,,2,,EN,,Science teacher,,
2021-04-01 8:43:54,2021-04-01 9:11:23,0,216.234.138.153,100,1649,1,2021-04-01 9:11:24,R_3ObNoJ6h27Zz1Yd,,,,,42.6282959,-71.33110046,anonymous,PT-BR,3,2,4,7,110,3700,6,1,,2,1,1,,,,,,,,,,3,5,5,5,5,5,4,4,5,4,3,5,5,5,5,4,5,5,5,4,4,3,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,2,,6,,PT-BR,,,,English teacher
2021-04-01 9:02:15,2021-04-01 9:11:42,0,73.143.115.219,100,567,1,2021-04-01 9:11:43,R_cIT0Tu6PmoDKflv,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,11,19,109,4584,6,2,,3,2,4,,,,,,,,,,1,3,5,5,1,3,2,3,3,3,2,4,4,3,3,2,4,3,3,4,4,4,,,,,,,,,,,,1,3,4,1,3,2,2,4,4,5,5,,,,,,,,,,,,5,2,4,4,4,5,5,3,5,,,,,,,1,,2,,EN,Math teacher,,,
2021-04-01 8:52:10,2021-04-01 9:12:29,0,24.147.198.210,100,1218,1,2021-04-01 9:12:30,R_1DLS2WAlXLzSe4i,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,4,11,110,151,6,1,,3,3,3,,,,,,,,,,3,3,3,3,5,5,5,2,5,3,3,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,5,3,5,1,5,5,4,5,4,3,5,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,,,,,,,1,,"3,5",,EN,,,,English teacher
2021-04-01 8:51:55,2021-04-01 9:12:31,0,24.147.51.212,100,1235,1,2021-04-01 9:12:32,R_pFWEWGv8i6a4yaZ,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,8,22,110,6174,6,1,,3,4,3,,,,,,,,,,3,3,5,5,4,4,3,5,5,5,5,3,4,4,4,5,5,5,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,5,3,4,5,4,4,1,4,4,4,4,3,3,4,3,4,5,5,4,5,,,,,,,1,,6,,EN,,Science teacher,,
2021-04-01 9:02:16,2021-04-01 9:13:06,0,73.119.181.144,100,650,1,2021-04-01 9:13:07,R_2WG1PB33cSETqNi,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,9,5,,4650,6,1,,5,1,3,,,,,,,,,,2,3,4,4,1,1,1,1,1,1,1,4,3,5,5,2,4,1,2,1,2,1,,,,,,,,,,,,3,4,3,2,1,1,1,1,2,2,3,,,,,,,,,,,,2,1,2,2,3,3,2,2,2,,,,,,,2,,"2,5",,EN,Math teacher,,,
2021-04-01 8:49:46,2021-04-01 9:13:18,0,73.143.115.117,100,1412,1,2021-04-01 9:13:19,R_26hzSqKsQ9ae8Ih,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,20,110,4911,6,1,,3,3,2,,,,,,,,,,4,4,2,3,2,2,4,2,2,2,4,4,5,5,4,3,3,5,4,2,4,3,,,,,,,,,,,,3,4,4,2,3,3,4,4,3,4,4,,,,,,,,,,,,4,2,4,4,4,3,3,4,4,,,,,,,2,,"4,5",,EN,Math teacher,,,
2021-04-01 8:45:01,2021-04-01 9:13:32,0,216.234.138.153,100,1710,1,2021-04-01 9:13:33,R_eglN3EQhoO7yqTn,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,11,6,109,4488,6,1,,,,,,,,,,,,,,1,2,3,4,1,2,2,,,,,3,5,4,4,,,,,,,,,,,,,,1,3,1,2,3,2,4,2,4,4,3,2,2,4,5,5,1,4,2,4,2,1,4,3,3,3,2,,,,,,,,,,4,4,3,4,3,5,2,,4,,EN,,Science teacher,,
2021-04-01 8:52:06,2021-04-01 9:13:47,0,73.114.8.89,100,1301,1,2021-04-01 9:13:48,R_9LEN22EYAFUf1Lz,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,3,13,110,4622,6,1,,2,3,2,,,,,,,,,,4,3,3,2,4,3,4,2,4,2,3,2,2,3,2,2,3,2,2,3,4,2,,,,,,,,,,,,2,2,4,3,5,3,2,4,4,5,3,,,,,,,,,,,,4,2,3,4,4,5,5,3,4,,,,,,,2,,2,,EN,,Science teacher,,
2021-04-01 9:04:02,2021-04-01 9:14:03,0,35.133.186.202,100,600,1,2021-04-01 9:14:03,R_1EiZnOW3guXJ3EB,,,,,34.91830444,-82.12460327,anonymous,EN,3,2,9,16,109,4734,6,1,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,3,4,3,5,3,2,3,4,2,5,4,4,5,3,5,5,1,5,5,5,5,5,1,3,4,3,5,4,3,2,3,3,,,,,4,4,4,4,3,4,3,gender-fluid,2,,EN,,,Social Studies teacher,
2021-04-01 9:02:25,2021-04-01 9:14:33,0,73.100.161.92,100,728,1,2021-04-01 9:14:34,R_tVrQ9uHHxJ5mE8x,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,5,25,109,274361,6,1,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,4,4,5,,,,,,,5,5,4,4,,1,2,5,1,5,4,4,4,4,4,5,5,5,5,4,5,5,3,4,5,5,4,,,,,,4,5,5,4,5,4,5,,5,5,1,,2,,EN,,,Social Studies teacher,
2021-04-01 9:02:19,2021-04-01 9:15:29,0,24.61.204.92,100,789,1,2021-04-01 9:15:29,R_2Pbu1wNNucUbyuh,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,1,6,110,6608,6,1,,3,3,1,,,,,,,,,,2,2,3,3,1,3,2,4,3,1,3,3,4,3,3,2,3,3,3,3,1,3,,,,,,,,,,,,1,2,4,1,4,2,3,3,2,3,3,,,,,,,,,,,,4,3,4,3,4,4,3,4,5,,,,,,,2,,2,,EN,,,,English teacher
2021-04-01 8:49:36,2021-04-01 9:15:32,0,73.47.111.191,100,1556,1,2021-04-01 9:15:33,R_2DYvbAJt32fPirW,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,3,17,110,289742,6,1,,3,2,2,,,,,,,,,,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,2,,3,,EN,,,Social Studies teacher,
2021-04-01 9:04:12,2021-04-01 9:15:34,0,73.100.164.23,100,681,1,2021-04-01 9:15:34,R_SV3f4YUCFio7ZC1,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,11,5,109,8021,6,1,,2,1,1,,,,,,,,,,4,3,4,4,2,2,1,4,4,2,4,2,2,3,3,4,3,2,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,2,3,1,2,1,1,2,5,3,4,4,4,4,4,4,5,,,,,,,1,,5,,EN,Math teacher,,,
2021-04-01 9:02:17,2021-04-01 9:16:30,0,73.47.110.244,100,853,1,2021-04-01 9:16:33,R_32XSd2rdFLxF2jP,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,6,17,110,6576,6,1,,,,,,,,,,,,,,,,,,,,,3,3,2,4,,,,,,,,,1,5,2,,,,,,,4,3,3,3,4,,1,2,1,5,5,4,3,3,4,4,3,3,,4,4,4,,3,,3,4,,,,,,4,,2,2,5,4,,3,3,5,1,,2,,EN,,,Social Studies teacher,
2021-04-01 8:53:09,2021-04-01 9:16:34,0,73.100.161.174,100,1404,1,2021-04-01 9:16:35,R_1MQhMT1pIyzGJwa,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,9,9,109,1232,6,1,,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,4,3,4,4,3,1,3,4,1,4,4,3,3,3,3,4,5,4,3,4,3,5,2,2,3,2,5,5,4,5,5,5,,,,,4,4,5,4,5,5,,,,,EN,,,,English teacher
2021-04-01 9:02:19,2021-04-01 9:17:48,0,73.61.21.70,100,928,1,2021-04-01 9:17:49,R_Y37OIqzHMUoQonv,,,,,42.96209717,-71.4489975,anonymous,EN,3,2,1,12,109,8436,6,1,,3,2,2,,,,,,,,,,2,4,4,4,4,4,2,4,3,2,3,3,5,4,5,5,5,5,4,3,5,2,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,5,1,3,5,4,4,4,2,4,5,4,4,4,3,4,,,,,,,2,,6,,EN,,,,English teacher
2021-04-01 8:52:21,2021-04-01 9:18:00,0,24.61.203.72,100,1538,1,2021-04-01 9:18:01,R_zerww4xdPPEayk1,,,,,42.63510132,-71.30139923,anonymous,EN,3,2,9,8,109,4156,6,1,,2,1,1,,,,,,,,,,3,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,,,,,,,,,,,,3,3,5,2,5,5,5,5,3,5,5,,,,,,,,,,,,5,4,3,4,4,5,5,4,5,,,,,,,1,,2,,EN,,,,English teacher
2021-04-01 9:02:44,2021-04-01 9:19:17,0,66.31.221.247,100,992,1,2021-04-01 9:19:17,R_3lKYeS4qgUDP2qE,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,8,8,110,276667,6,2,,,,,,,,,,,,,,,1,2,2,5,4,3,,,,,2,3,1,3,,,,,,,,,,,,,,4,4,3,4,3,1,1,4,1,4,2,4,3,1,2,1,1,2,4,4,4,4,3,4,4,5,4,,,,,,,,,,4,4,4,3,3,4,1,,6,,EN,,,,English teacher
2021-04-01 9:07:41,2021-04-01 9:19:37,0,73.143.115.184,100,715,1,2021-04-01 9:19:38,R_1JDU5NUBeDwVTLx,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,3,19,110,8735,6,1,,,,,,,,,,,,,,3,2,4,4,2,3,2,,,,,3,4,4,5,,,,,,,,,,,,,,3,3,4,4,4,2,1,5,1,1,3,3,4,4,5,5,3,5,4,2,2,2,4,1,3,3,3,,,,,,,,,,4,4,4,4,3,4,4,,"3,7","French, Italian, Scottish Irish, White",EN,,,Social Studies teacher,
2021-04-01 9:04:07,2021-04-01 9:19:57,0,71.234.151.179,100,950,1,2021-04-01 9:19:58,R_2ctnmkTE2dWUlyJ,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,7,18,110,9983,6,1,,3,1,2,,,,,,,,,,4,1,5,4,4,3,3,1,3,3,3,5,3,3,3,4,5,4,5,3,3,1,,,,,,,5,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,4,4,4,3,3,5,5,5,4,5,5,2,,7,white,EN,,Science teacher,,
