StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3
6/7/2022 14:32,6/7/2022 14:42,0,50.207.254.138,100,615,1,2022-06-07T14:42:0,R_tWfn90yQRZIPQRj,,,,,42.1476,-71.5319,anonymous,EN,7,1850305,4,5,4,3,3,4,4,1,4,4,5,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,2,3,3,4,3,3,4,3,3,3,4,4,5,3,3,3,1,4,3,3,3,3,3,3,3,4,3,3,3,3,3
5/11/2022 13:36,5/11/2022 13:50,0,208.118.224.214,100,853,1,2022-05-11T13:50:0,R_1hQK94iecGb9OQm,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,5,5,5,5,4,5,4,4,5,5,5,5,4,4,4,5,5,3,5,5,5,5,5,5,5,3,3,3,4,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,,4,,4,4,4,4,2,3,3,3,4,4,,,,
5/11/2022 14:56,5/11/2022 15:25,0,208.118.224.219,100,1711,1,2022-05-11T15:25:0,R_1geiHs4c9ZEUmuu,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,4,4,4,5,4,5,4,2,4,4,4,4,4,3,5,4,4,2,4,5,4,5,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,2,5,4,3,4,3,4,3,3,4,4,3,4,2,3
4/5/2022 15:17,4/5/2022 15:28,0,50.228.77.92,100,622,1,2022-04-05T15:28:0,R_88oSBI58gWjnnsl,,,,,42.2853,-87.9532,anonymous,EN,7,1850090,4,4,5,4,4,5,3,3,4,4,4,4,3,3,3,3,3,2,3,5,4,4,4,4,4,4,4,3,4,4,4,4,5,,4,3,4,3,,4,4,,4,4,4,,4,,4,3,4,4,5,3,2,2,5,4,3,4,,,,3,4,3,3,3,4,3
5/11/2022 14:16,5/11/2022 14:25,0,208.118.224.221,100,498,1,2022-05-11T14:25:0,R_3JygXpu6VzMUA2w,,,,,42.6351,-71.3014,anonymous,EN,3,1600315,5,5,5,5,4,5,5,4,4,5,5,4,4,4,4,5,4,3,4,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4,5,5,3,2,3,4,4,4,3,4,4,3,3,3,5,5,5,3,4
5/11/2022 15:15,5/11/2022 15:24,0,208.118.224.218,100,503,1,2022-05-11T15:24:0,R_3miK8mzs8IORzRD,,,,,42.6351,-71.3014,anonymous,EN,3,1600345,3,4,3,4,5,4,3,2,3,4,3,3,3,4,4,3,4,3,3,4,4,4,4,4,3,4,5,2,4,4,4,4,4,4,4,2,2,3,2,2,3,4,4,4,4,4,5,4,3,4,4,4,4,3,4,4,3,3,4,4,3,3,4,3,4,4,3,3,3,4
4/5/2022 20:57,4/5/2022 21:09,0,216.49.150.165,100,739,1,2022-04-05T21:9:0,R_30tTtej0ut69hZs,,,,,42.2831,-71.7237,anonymous,EN,7,1850090,3,4,4,4,3,4,4,3,4,3,3,4,3,3,4,4,4,3,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,3,4,4,3,4,3,4,4,4,3,5,5,5,5,3,2,2,1,4,4,3,3,3,3,3,3,3,3,3,3,3,4
5/11/2022 13:48,5/11/2022 14:13,0,208.118.224.221,100,1509,1,2022-05-11T14:13:0,R_3G7zpUaihBm6G0u,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,3,5,4,5,4,4,4,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,2,3,3,2,4,2,4,4,4,4,4,5,4,4,4,3,4,4,4,3,3,3,3,4,4,3,3,2,3
5/24/2022 11:40,5/25/2022 9:20,0,208.118.224.217,100,77974,1,2022-05-25T9:20:0,R_3dGj62aJcgeY7f6,,,,,42.6351,-71.3014,anonymous,EN,3,1600040,5,5,5,4,4,5,4,3,4,4,5,5,3,2,4,4,5,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,5,3,4,3,4,4,3,4,3,3,3,3,4,4,3,3,3,3
5/11/2022 14:25,5/11/2022 14:39,0,208.118.224.217,100,817,1,2022-05-11T14:39:0,R_1zYt6G0ff59sqbv,,,,,42.6351,-71.3014,anonymous,EN,3,1600002,5,4,4,3,4,3,3,2,4,4,3,3,2,2,2,2,3,3,4,4,3,5,4,4,4,3,3,3,3,2,3,3,2,3,2,3,3,3,3,4,3,2,3,3,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,4,2,3,2,2,3,3,3,3,3,3
3/1/2022 18:12,3/1/2022 18:20,0,96.230.230.253,100,476,1,2022-03-01T18:20:0,R_2WZ01mcfaBngGbx,,,,,42.09710693,-71.54650116,anonymous,EN,7,1850075,5,5,5,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,2,3,5,5,5,5,4,,4,,5,5,5,5,5,3,3,3,5,5,5,5,,,,4,4,4,4,4,4,4
5/11/2022 15:13,5/11/2022 15:23,0,174.196.204.10,100,627,1,2022-05-11T15:23:0,R_1o0HKBMp96jkyUV,,,,,42.3474,-71.1582,anonymous,EN,3,1600036,5,4,4,4,4,5,4,2,4,4,4,3,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,2,4,4,3,3,4,3,4,3,4,4,3,4,3,3,3,4,5,3,3,3,4,4,3,4,2,3,2,2,3,4,4,4,4,4
6/16/2022 8:01,6/16/2022 8:12,0,208.118.224.211,100,622,1,2022-06-16T8:12:0,R_28At3MlH3AVShP2,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,4,4,3,4,3,,4,,4,3,5,3,,,,,4,,4,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,2,3,2,3,3,2,4,2,2,3,,,3,,,,,4,4,,3,2,2,2,2,3,2,3,3,3,3
5/11/2022 15:55,5/11/2022 16:12,0,73.218.133.20,100,974,1,2022-05-11T16:12:0,R_BLHoRIOuMR1WQtb,,,,,42.6481,-71.3343,anonymous,EN,3,1600036,5,3,4,4,4,3,3,2,4,4,3,4,3,3,2,2,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,2,3,3,3,3,4,3,3,3,4,4,4,2,4,3,3,3,,3,3,3,3,3,3,3,2,2,2,4,4,4,1,3,3,3
5/11/2022 12:31,5/11/2022 12:39,0,172.58.219.179,100,485,1,2022-05-11T12:39:0,R_2ruxb5gSr3kOmad,,,,,42.415,-71.0527,anonymous,EN,3,1600015,3,4,3,2,3,5,3,1,3,3,3,3,4,4,3,3,3,3,3,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3
5/18/2022 15:04,5/18/2022 15:14,0,208.118.224.220,100,602,1,2022-05-18T15:14:0,R_ewIxbomxg2BalwJ,,,,,42.6351,-71.3014,anonymous,EN,3,1600345,5,5,5,4,3,4,3,1,5,4,4,5,3,3,3,3,4,2,3,3,3,4,4,3,4,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,5,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3
5/17/2022 13:12,5/18/2022 15:08,0,208.118.224.211,100,93401,1,2022-05-18T15:8:0,R_2EgheZetcjcuuOi,,,,,42.6351,-71.3014,anonymous,EN,3,1600018,5,5,5,3,4,5,3,3,5,4,4,4,3,3,3,4,4,3,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,3,4,3,3,3,3,2,4,3,4,4,4,4,4,4,4,4,4,5,5,3,4,3,4,4,4,4,3,3,3,4,3,4,3,5,3,4
6/7/2022 14:34,6/7/2022 14:44,0,50.207.254.128,100,623,1,2022-06-07T14:44:0,R_3nN5aDqOyv08cYv,,,,,42.1476,-71.5319,anonymous,EN,7,1850305,5,5,4,4,4,5,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,2,2,2,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,4,3,3,3,4
5/11/2022 12:26,5/11/2022 12:39,0,208.118.224.214,100,735,1,2022-05-11T12:39:0,R_2uPQzbgsGU10kZh,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,4,4,4,3,3,3,3,1,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,3,3,3,3,3,4,4,3,4,4,2,3,3,3,4,3,3,4,4,4,4,3,2,2,3,4,4,3,4,3,3,3,3,4,4,3,4,3,4
5/13/2022 14:27,5/13/2022 14:39,0,208.118.224.213,100,737,1,2022-05-13T14:39:0,R_1oFHivn8JAocsfo,,,,,42.6351,-71.3014,anonymous,EN,3,1600018,4,4,4,2,2,3,2,2,4,3,4,4,3,3,3,3,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,3,3,3,4,3,2,3,4,2,4,4,3,3,3,3,2,2,2,4,2,3,3,3,4,4,3,4,2,2,2,3,3,3,3,3,3,3
5/15/2022 10:33,5/15/2022 10:41,0,73.119.179.65,100,535,1,2022-05-15T10:41:0,R_1mLCyLStFX8NE81,,,,,42.6481,-71.3343,anonymous,EN,3,1600036,3,3,4,3,3,4,3,2,4,3,4,4,2,2,3,2,3,2,4,3,3,4,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,5,3,3,3,4,3,4,3,1,1,2,3,3,2,3,4,4,3
4/5/2022 15:15,4/5/2022 15:27,0,50.228.77.92,100,685,1,2022-04-05T15:27:0,R_3QSoos1lG1vjrAd,,,,,42.2853,-87.9532,anonymous,EN,7,1850090,5,5,4,4,4,5,5,3,4,4,4,4,3,3,2,3,4,3,4,4,4,4,5,5,5,3,3,3,4,4,3,3,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,2,2,2,4,4,4,3,3,4,3
5/11/2022 12:24,5/11/2022 12:47,0,208.118.224.213,100,1349,1,2022-05-11T12:47:0,R_8HRc4nTf4ftaEfv,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,4,4,5,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,3,3,4,3,5,5,5,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,1,4,3,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4
5/13/2022 14:03,5/13/2022 14:18,0,208.118.224.215,100,926,1,2022-05-13T14:18:0,R_pbAdcC1d1Rfv3GN,,,,,42.6351,-71.3014,anonymous,EN,3,1600027,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,5,4,3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,3,4,3,3,4,3,3,4,4,4,4,5,3,3,2,5,5,4,5,2,2,2,3,3,4,3,3,3,3
5/16/2022 10:13,5/16/2022 10:25,0,208.118.224.217,100,729,1,2022-05-16T10:25:0,R_1BSgMvHz03JgbLk,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,5,4,4,5,5,4,4,3,4,4,4,5,5,4,3,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,2,5,4,4,4,3,4,4,4,3,3,3,4,5,4,4,3,5,5,5,5,3,3,3,4,4,5,4,5,4,4
4/5/2022 15:15,4/5/2022 15:32,0,50.207.254.136,100,983,1,2022-04-05T15:32:0,R_3eftINu0PYyCrcu,,,,,42.1476,-71.5319,anonymous,EN,7,1850090,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,1,4,4,2,3,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4,3,3,3,3,5,3,4,4,5,3,2,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3
6/16/2022 8:16,6/16/2022 8:32,0,208.118.224.215,100,973,1,2022-06-16T8:32:0,R_1ieaCCYFQ95K4NX,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,5,5,4,4,4,4,4,2,5,4,3,4,3,,,,3,,,4,,,4,,,,,,4,3,3,3,3,4,5,2,3,3,4,4,,,,,,,,,3,4,4,3,4,,,,3,3,4,3,3,,,3,4,4,3,,,
5/11/2022 14:11,5/13/2022 8:36,0,208.118.224.209,93,152683,0,2022-05-20T8:36:0,R_1E5IIRvl5M9nHfZ,,,,,,,anonymous,EN,3,1600020,4,4,5,4,4,5,5,2,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,2,4,2,3,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3
5/11/2022 14:05,5/11/2022 14:22,0,208.118.224.213,100,985,1,2022-05-11T14:22:0,R_cIUENx1sDpdY0ox,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,5,5,5,4,5,5,4,2,5,5,5,5,4,4,4,4,5,4,4,5,5,5,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,3,4,5,2,4,3,3,3,,4,,3,3,4,4
4/5/2022 19:26,4/5/2022 19:43,0,96.233.75.245,100,1005,1,2022-04-05T19:43:0,R_3EnJuyfKgt7GQ4g,,,,,42.2187,-71.5351,anonymous,EN,7,1850090,5,5,4,4,3,5,3,2,4,3,4,4,3,3,2,3,4,4,3,4,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,2,2,3,3,3,4,4,4,2,2,4,3,5,4,3,4,4,4,4,4,3,3,3,3,3,4,3,3,4,4
5/10/2022 11:01,5/10/2022 11:37,0,208.118.224.213,100,2141,1,2022-05-10T11:37:0,R_3qBVvX4pzY7ulaP,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,5,4,4,4,3,4,3,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,3,4,4,3,3,4,3,3,3,4,4,3,4,3,3,4,4,5,3,3,2,4,4,3,3,3,3,3,3,3,4,4,4,1,1
5/11/2022 9:38,5/11/2022 9:48,0,208.118.224.212,100,571,1,2022-05-11T9:48:0,R_30w019of2cwgLbn,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,5,5,5,4,4,5,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,3,4,3,4,4,3,4,4,4,3,3,3,2,3,3,4,5,4,4,4,4,4,4,5,2,3,2,4,4,3,4,3,3,3,3,4,4,3,3,3,3
6/15/2022 10:12,6/17/2022 8:23,0,208.118.224.220,100,166271,1,2022-06-17T8:23:0,R_238NFmoWXIJaJjx,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,4,4,4,4,4,5,4,2,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,2,3,4,4,4,3,4,4,4,2,3,3,3,3,3,3,2,4,4,4,4,4,4,3,3,4,3,2,2,2,4,5,3,5,4,3,4,3,4,4,3,4,3,4
5/11/2022 14:05,5/11/2022 14:25,0,208.118.224.209,100,1226,1,2022-05-11T14:25:0,R_3RmwQMJesUyPkqM,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,5,5,5,5,4,5,4,5,5,5,5,5,4,3,3,4,4,4,5,5,5,5,4,4,5,5,4,3,4,3,3,4,4,4,4,4,4,4,4,4,5,3,5,4,4,3,4,4,4,3,4,4,5,3,3,4,5,5,4,5,4,3,3,4,4,4,3,3,3,3
6/16/2022 7:57,6/16/2022 8:17,0,208.118.224.222,100,1189,1,2022-06-16T8:17:0,R_2OZ0ElKPVAF9C6v,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,5,4,4,4,4,3,3,2,4,4,5,4,3,3,2,3,4,2,3,4,,,4,4,4,,,,3,3,4,3,3,3,3,3,3,3,4,3,3,2,,,4,4,3,3,3,3,2,4,2,3,3,,3,3,,,3,3,3,2,2,3,,,,
5/11/2022 15:03,5/11/2022 15:15,0,208.118.224.222,100,759,1,2022-05-11T15:15:0,R_9Nqxv55AdXRt1Kh,,,,,42.6351,-71.3014,anonymous,EN,3,1600040,4,4,4,2,2,2,2,3,4,4,3,3,2,3,4,3,3,2,3,4,4,3,3,3,3,4,4,4,4,3,4,4,2,2,2,3,3,3,2,2,3,2,3,3,4,3,3,2,3,3,3,3,,3,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3
5/11/2022 14:41,5/12/2022 8:41,0,208.118.224.210,100,64823,1,2022-05-12T8:41:0,R_2z8ahLhK59f3niN,,,,,42.6351,-71.3014,anonymous,EN,3,1600040,4,4,4,2,2,5,4,4,4,4,4,4,2,3,3,3,5,2,2,3,4,3,3,2,3,3,3,4,4,4,4,4,4,4,2,3,3,3,3,4,3,2,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,4,2,4,3,3,3,3,4,4,3,4,3,4
5/11/2022 12:24,5/11/2022 12:47,0,208.118.224.212,100,1341,1,2022-05-11T12:47:0,R_3jT2eVqgAdk0u82,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,4,4,4,2,4,5,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,3,3,5,2,2,2,3,4,4,4,3,3,3,3,3,3,2,3,2,3
5/11/2022 17:32,5/11/2022 17:49,0,73.219.250.2,100,1017,1,2022-05-11T17:49:0,R_2wowwGQY47pbzVL,,,,,42.6351,-71.3014,anonymous,EN,3,1600001,4,4,4,3,3,5,3,3,3,4,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,5,5,5,4,4,4,4,3,3,3,3,3,2,3,3,5,3,4,4,3,3,3,3,3,3,3,3,,2,2,1,4,4,3,3,3,3,3,3,3,3,3,4,3,4
5/3/2022 15:06,5/3/2022 15:17,0,73.38.182.199,100,672,1,2022-05-03T15:17:0,R_12zmv7hNDw1OVSV,,,,,42.08,-71.4175,anonymous,EN,7,1850505,5,5,5,3,2,5,4,3,5,5,5,4,4,3,4,3,5,5,5,3,3,3,4,4,3,3,3,3,4,4,3,3,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,4,3,5
5/11/2022 12:25,5/11/2022 14:00,0,208.118.224.219,100,5706,1,2022-05-11T14:0:0,R_2tbMDCx5sM2yG5V,,,,,42.6351,-71.3014,anonymous,EN,3,1600015,5,4,4,5,4,3,5,3,4,4,4,4,4,3,3,3,3,4,4,5,3,4,5,5,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,3,4,2,4,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,4,5,2,2,2,3,4,4,4,4,3,3
5/11/2022 12:25,5/11/2022 12:44,0,208.118.224.220,100,1140,1,2022-05-11T12:44:0,R_tWfjV88pYa0GTQt,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,4,4,4,4,4,5,3,3,3,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,2,4,3,4,2,3,3,3,3,3,3,3,3,4,3,3,5,3,4,4,3,5,3,3,2,4,4,4,5,2,2,2,3,4,4,3,3,2,3
5/11/2022 13:42,5/11/2022 14:08,0,208.118.224.215,100,1531,1,2022-05-11T14:8:0,R_2b0Iw6xE0hkoZGe,,,,,42.6351,-71.3014,anonymous,EN,3,1600315,4,5,5,4,4,5,4,4,4,4,5,4,3,4,4,5,4,4,4,4,4,5,5,5,5,3,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,2,4,4,3,3,3,3,4,4,4,5,5,3,3,2,5,4,3,4,3,3,3,3,4,3,4,4,3,5
5/11/2022 14:05,5/11/2022 14:22,0,172.58.222.167,100,1034,1,2022-05-11T14:22:0,R_2RWhZvgMtqE3Lud,,,,,42.2903,-71.0798,anonymous,EN,3,1600075,4,4,5,5,5,3,4,,4,3,4,4,3,4,3,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,5,4,3,4,,4,4,4,3,4,4,3,5,4,3,3,5,4,4,5,3,3,3,4,4,4,3,3,3,3
5/11/2022 14:14,5/11/2022 14:35,0,208.118.224.219,100,1228,1,2022-05-11T14:35:0,R_2Bh6HDA3v45zbrP,,,,,42.6351,-71.3014,anonymous,EN,3,1600020,4,4,5,5,5,5,4,1,4,4,4,5,4,4,4,4,5,5,5,5,4,5,4,4,4,5,5,4,5,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,3,5,3,3,3,3,4,4,4,4,4,4,4
5/3/2022 14:25,5/3/2022 14:44,0,50.207.254.129,100,1158,1,2022-05-03T14:44:0,R_D8oDjdEhDmgerx7,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,5,4,5,4,4,5,4,2,4,4,4,3,3,4,3,3,4,5,4,5,4,4,5,4,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,,4,,4,3,4,4,5,3,3,2,5,4,3,3,,,,3,3,2,3,4,3,3
5/12/2022 9:08,5/12/2022 9:14,0,208.118.224.211,100,356,1,2022-05-12T9:14:0,R_1FDKBBNFkNsy9Ql,,,,,42.6351,-71.3014,anonymous,EN,3,1600036,4,3,4,5,5,5,5,4,3,3,3,3,5,4,4,5,3,3,4,5,5,5,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,3,4,4,4,4,4,2,2,2,3,3,3,3,3,4,4
5/11/2022 14:08,5/11/2022 14:26,0,208.118.224.215,100,1074,1,2022-05-11T14:26:0,R_oY3AOhmjBIB4oMh,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,4,4,4,5,5,5,4,4,4,4,5,4,3,3,3,4,4,4,4,5,5,5,5,4,5,4,4,3,4,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,,4,5,3,3,2,4,4,3,5,3,3,3,3,3,3,4,3,3,4
5/11/2022 14:12,5/11/2022 16:10,0,208.118.224.221,100,7094,1,2022-05-11T16:10:0,R_21pU1XE8S7YYwzk,,,,,42.6351,-71.3014,anonymous,EN,3,1600001,5,5,4,5,4,4,4,3,4,4,4,4,3,4,3,4,5,4,4,4,4,4,3,4,4,5,5,5,5,4,5,4,5,4,4,3,5,5,3,5,4,4,4,5,3,5,5,5,4,5,5,5,5,3,2,3,4,4,4,4,3,3,3,,4,4,4,5,3,4
4/5/2022 15:11,4/5/2022 15:23,0,50.228.77.92,100,702,1,2022-04-05T15:23:0,R_1IRbxEQ0RKNnj0Y,,,,,42.2853,-87.9532,anonymous,EN,7,1850090,5,5,5,3,3,3,3,2,5,4,4,4,3,3,4,4,4,3,3,5,4,4,4,4,5,3,3,3,3,3,3,3,4,4,3,3,5,2,3,3,4,3,3,3,4,4,4,4,3,3,3,4,5,3,3,3,4,4,4,4,3,3,3,3,3,3,4,5,3,4
5/11/2022 14:31,5/11/2022 14:45,0,208.118.224.210,100,825,1,2022-05-11T14:45:0,R_3GeLVbWRzyEHV6L,,,,,42.6351,-71.3014,anonymous,EN,3,1600345,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,4,3,5,5,4,5,4,1,,,,5,,,,3,3,3,3,3,3,4,4,4,4
6/7/2022 14:43,6/7/2022 15:13,0,50.228.77.92,69,1814,0,2022-06-14T15:14:0,R_xhjNQ8ZYsthns5z,,,,,,,anonymous,EN,7,1850305,3,2,2,3,3,2,4,2,2,2,2,3,3,4,3,3,2,2,2,4,4,3,,,,,,,,,,,4,3,4,2,3,2,3,3,4,3,3,3,,,,,4,4,4,4,2,3,3,3,,,,,,,,3,2,2,2,3,2,3
4/5/2022 15:15,4/5/2022 15:30,0,50.207.254.138,100,902,1,2022-04-05T15:30:0,R_3HBoe2FOOZlWVrT,,,,,42.1476,-71.5319,anonymous,EN,7,1850090,4,4,4,3,2,2,3,2,3,3,3,3,2,2,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,1,3,3,2,3,1,1,1,2,2,3,3,4,3,3
6/7/2022 12:04,6/7/2022 12:14,0,50.207.254.138,100,586,1,2022-06-07T12:14:0,R_1psrresXsTmXZci,,,,,42.1476,-71.5319,anonymous,EN,7,1850305,4,4,3,3,2,5,3,1,4,4,4,4,3,3,3,3,2,2,3,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,2,4,3,4,4,4,4,4,4,4,4,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6/14/2022 11:27,6/14/2022 11:33,0,208.118.224.221,100,360,1,2022-06-14T11:33:0,R_3hgVGG1WR6QpHRN,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,4,4,5,5,5,5,4,2,4,4,4,4,4,4,3,4,4,4,4,5,5,5,4,4,5,4,4,3,4,4,4,4,4,3,4,3,3,3,4,4,4,3,4,4,3,3,4,4,4,3,3,3,4,2,2,3,5,5,3,4,3,3,3,3,3,3,3,4,3,4
5/11/2022 8:11,5/11/2022 8:21,0,208.118.224.222,100,560,1,2022-05-11T8:21:0,R_2UgdRwp1XJmAvV1,,,,,42.6351,-71.3014,anonymous,EN,3,1600050,4,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,5,3,3,1,5,4,3,4,2,2,2,2,4,4,3,3,3,3
