StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,"If there is anything you would like us to know about your school that we did not ask about, please tell us.",How easy to understand were the questions?,How interesting were the questions?,Please give us any additional feedback about the survey.,
6/8/22 12:36,6/8/22 12:57,0,209.80.140.32,100,1257,1,2022-06-08T12:57:49,R_31HinTAA2tiGFzL,EN,4,2480505,5,5,5,4,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,2,3,3,3,4,1,4,4,3,2,2,3,3,4,2,1,5,5,5,5,5,3,2,3,2,5,5,5,5,5,4,5,5,4,1,1,1,5,4,3,4,2,1,3,2,3,4,2,4,4,5,,9,7,,
6/8/22 13:48,6/8/22 13:57,0,209.80.140.36,100,553,1,2022-06-08T13:57:54,R_2bPi4YnHQJdSoDQ,EN,4,2480003,5,5,5,4,4,5,3,3,5,5,5,5,3,2,3,1,5,4,4,3,3,3,3,4,3,3,3,3,4,4,4,3,2,4,3,3,2,1,1,1,3,1,1,1,1,2,3,2,1,1,1,5,5,2,2,1,3,3,3,3,2,2,2,4,4,3,1,1,3,3,,6,4,,
5/24/22 13:38,5/24/22 13:46,0,192.64.64.114,100,494,1,2022-05-24T13:46:50,R_1IizrFoDyfLiOdM,EN,5,2740111,5,5,5,2,2,4,2,2,5,5,4,5,2,1,1,1,2,1,2,2,4,4,2,1,2,3,3,3,3,3,3,2,1,1,1,4,5,5,5,5,3,1,4,3,2,4,1,3,2,3,3,3,2,2,2,2,4,2,1,2,1,1,1,2,2,2,2,3,2,3,,9,5,,
6/8/22 12:33,6/8/22 12:41,0,209.80.140.32,100,506,1,2022-06-08T12:41:27,R_2OVdHHzB2cktvac,EN,4,2480505,5,4,4,4,3,3,2,,,,,,1,4,2,1,,,,3,4,4,,,,2,3,3,3,3,2,2,,,,3,3,3,1,2,4,2,5,4,,,,,,,,,5,1,1,1,2,2,1,1,,,,,,,4,5,4,5,"The high rate of turnover of administration has been incredibly detrimental to our school community.  In addition, both the school committee and central office are not representative of our school community and don't understand the issues our students and their families face.",8,5,7,
6/8/22 13:13,6/8/22 13:20,0,50.205.154.83,100,418,1,2022-06-08T13:20:46,R_2dSGlhe7U0GlTZd,EN,4,2480057,4,4,5,5,5,4,4,2,5,4,3,3,4,2,2,2,2,2,2,2,4,4,1,2,1,2,2,1,2,1,1,1,2,2,2,1,3,3,1,1,2,1,2,2,3,1,1,2,5,5,4,5,3,1,1,1,3,2,2,2,1,1,1,3,4,4,2,3,2,2,,9,7,,
6/8/22 12:33,6/8/22 12:43,0,174.242.70.126,100,630,1,2022-06-08T12:43:46,R_cZmAOQ48j9eGUed,EN,4,2480505,4,4,5,3,3,5,1,1,4,4,4,4,1,2,2,2,3,3,3,2,2,3,1,1,1,3,3,4,4,4,4,4,3,1,1,2,2,2,2,2,2,2,2,3,4,,4,,4,4,4,4,3,1,3,1,2,1,1,1,,,,4,4,2,5,5,5,5,"The EL population still NEEDS alternative pathways. I understand that Citylab is open for everyone, but is there an EL teacher to support levels 1-3. More foresight in coteaching methodologies and offering substantial professional development before next school. ",7,7,5,
4/27/22 8:31,4/27/22 8:53,0,50.221.21.222,100,1307,1,2022-04-27T8:53:33,R_1qf85Ygy70GbHA9,EN,8,3100505,5,5,4,5,2,4,3,2,4,4,5,4,1,1,1,1,4,3,2,4,3,3,5,5,4,3,3,3,3,3,3,1,3,2,5,3,2,3,1,2,5,1,4,3,2,4,3,4,5,2,5,4,4,1,1,1,2,4,3,3,1,1,1,3,3,2,3,3,3,3,,9,5,,
6/8/22 12:36,6/8/22 12:51,0,50.205.154.84,100,930,1,2022-06-08T12:51:46,R_1jp614kNUAwFhpc,EN,4,2480035,5,5,5,5,5,5,5,2,4,5,5,5,1,2,1,1,5,5,5,1,2,2,2,5,2,4,4,4,4,4,5,4,3,4,4,3,4,3,4,4,5,5,5,5,4,5,4,4,2,4,4,4,5,2,1,1,5,3,2,4,3,3,3,4,5,5,4,4,4,4,,9,7,,
6/8/22 12:29,6/8/22 12:40,0,174.242.66.17,100,663,1,2022-06-08T12:40:55,R_1TwvTdDq9G6cDIZ,EN,4,2480505,5,5,5,4,2,2,1,,,,,,2,4,3,2,,,,2,4,4,,,,2,2,2,3,3,2,2,,,,3,2,2,1,2,3,1,4,4,,,,,,,,,5,1,1,1,3,2,2,2,,,,,,,1,4,4,5,,7,4,4,
5/10/22 12:55,5/10/22 13:12,0,172.58.219.173,100,1039,1,2022-05-10T13:12:27,R_11dumh0khg396TS,EN,5,2740087,5,5,5,2,2,5,3,1,5,5,5,5,5,5,5,4,4,1,5,3,2,1,4,3,1,5,5,5,4,5,5,4,5,3,3,3,4,4,4,4,5,2,5,5,3,,4,,3,3,5,5,5,5,5,5,5,5,5,5,,,,3,5,5,3,3,1,5,,9,9,9,
6/8/22 13:06,6/8/22 13:16,0,174.242.145.70,100,580,1,2022-06-08T13:16:0,R_2uwa2lfpFnfOUUk,EN,4,2480305,5,5,5,2,2,3,3,2,5,4,5,5,3,1,1,1,1,1,2,5,5,5,4,5,4,3,3,1,2,2,2,2,2,2,2,4,3,2,1,3,3,3,3,2,1,4,4,2,2,2,2,4,2,1,1,2,3,2,1,2,1,2,2,3,2,2,3,3,2,,Thank you,9,6,Thank you,
5/10/22 12:27,5/10/22 12:44,0,192.64.64.114,100,1054,1,2022-05-10T12:44:36,R_O405bMoLAJFppyV,EN,5,2740111,4,5,5,4,4,3,1,2,4,3,5,4,3,3,3,2,1,2,4,1,1,2,1,1,1,3,3,3,4,3,3,3,2,2,2,2,1,3,1,4,1,1,1,1,5,,4,,3,4,4,5,4,2,2,1,4,3,2,2,,,,3,3,2,1,3,4,5,"We do not have enough staff including paraprofessionals for younger grades, substitutes, special education paraprofessionals, counselors, special education staff. We also do not have enough space for support staff (reading, resource, counselors, etc.) to work with children. ",8,6,7,
6/8/22 13:54,6/8/22 15:02,0,50.205.154.86,100,4060,1,2022-06-08T15:2:16,R_2yeAHLPNCGLNRl4,EN,4,2480056,5,3,5,4,2,5,4,3,5,4,4,4,1,1,3,2,5,3,5,3,3,5,3,4,4,3,4,3,3,4,4,2,5,4,3,2,3,3,3,1,4,3,2,2,5,2,5,3,3,3,5,4,5,2,2,1,5,5,1,3,2,2,3,3,3,4,1,1,1,1,,4,3,What is point of this survey if nothing is done with our feedback,
6/8/22 13:59,6/8/22 14:10,0,50.205.154.88,100,658,1,2022-06-08T14:10:48,R_24jV3d2NvzhQJgh,EN,4,2480520,5,5,5,4,4,5,3,3,5,5,5,5,3,3,2,3,4,3,4,1,1,1,1,1,1,5,5,5,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,5,4,3,4,4,4,4,1,1,1,5,5,2,2,3,2,2,4,4,4,4,4,3,4,,8,5,,
6/8/22 12:39,6/8/22 12:59,0,209.80.140.32,100,1157,1,2022-06-08T12:59:10,R_2OVbTwkvDfkY7iV,EN,4,2480505,5,5,5,2,,3,2,1,4,4,4,3,2,3,1,2,3,1,1,3,4,3,3,2,2,,,4,2,2,3,2,2,1,3,1,3,2,3,3,5,1,5,5,2,4,2,,3,2,2,3,1,1,1,1,3,1,1,1,1,2,2,3,2,,,5,4,4,"Safety concerns for students and staff are not addressed
Relationship between superintendent's office and school administration and staff
Excessive influence from superintendent's office and not allowing school admin to listen to their staff and solve issues at the school level",7,4,"Who receives the results? Is an action/correction plan put in place? Is that plan followed up? By whom?
Are the results public and available?",
6/8/22 12:27,6/8/22 12:39,0,50.205.154.88,100,736,1,2022-06-08T12:39:38,R_1lsFVhsvIcrxWaP,EN,4,2480520,5,3,5,5,5,5,4,5,3,5,5,3,5,5,5,5,4,4,5,1,2,5,3,3,2,4,5,4,3,2,3,1,3,4,4,2,3,3,3,4,4,4,5,5,3,4,3,2,4,2,4,4,5,2,2,1,5,3,3,4,1,1,1,2,3,4,4,5,4,5,,4,3,"your scale is messed up on the last page here. it repeats 5
",
6/8/22 13:07,6/8/22 13:18,0,50.205.154.89,100,712,1,2022-06-08T13:18:54,R_3QFfA2NtNa8rhp8,EN,4,2480025,5,5,5,5,4,5,4,1,5,5,5,5,3,4,4,3,5,5,4,2,5,5,3,4,3,3,3,4,3,3,3,3,4,4,4,2,2,1,2,2,3,3,1,3,5,3,5,4,2,4,4,5,5,1,1,1,5,5,1,4,3,3,3,2,2,3,3,3,3,3,,3,3,,
5/10/22 12:12,5/10/22 12:32,0,192.64.64.114,100,1163,1,2022-05-10T12:32:16,R_29tBosyE5jqH75J,EN,5,2740505,5,4,4,2,2,1,1,1,5,4,5,4,1,2,2,1,1,4,1,2,2,1,2,3,1,3,3,3,2,2,3,2,1,1,2,2,1,1,3,2,2,1,2,3,2,2,2,1,5,4,3,5,3,2,1,1,2,2,1,2,2,2,2,3,3,1,4,5,4,5,,5,3,,
5/17/22 14:14,5/17/22 14:22,0,192.64.64.114,100,500,1,2022-05-17T14:22:49,R_6LK9otcV5buY2l3,EN,5,2740087,5,4,3,3,3,5,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,2,1,1,1,1,1,3,3,2,3,1,1,1,1,3,1,3,1,4,3,5,5,3,1,1,1,3,2,2,2,2,3,3,3,3,4,3,4,3,3,,7,5,,
6/8/22 12:33,6/8/22 12:51,0,50.205.154.84,100,1060,1,2022-06-08T12:51:5,R_aafN1dJYY1Bv2Cd,EN,4,2480035,4,5,5,2,2,4,3,2,5,5,5,4,1,1,1,1,4,4,3,1,1,1,1,1,1,4,3,4,4,4,4,4,3,3,3,2,2,2,3,4,4,3,4,4,3,,3,,4,4,4,5,4,1,1,2,4,3,3,2,,,,4,3,4,3,3,4,4,Administration is not on the same page and expectations are unclear. This has been the most unsupportive principal I have worked for. She has offered zero advice and only critizism. ,6,4,6,
5/10/22 11:49,5/10/22 12:04,0,192.64.64.114,100,870,1,2022-05-10T12:4:15,R_1nT6VYxDvEXleSr,EN,5,2740510,5,4,4,5,5,4,4,5,4,5,5,4,4,5,4,4,5,4,5,5,5,4,5,4,4,2,2,2,3,3,3,1,4,4,4,3,3,2,1,4,3,2,4,3,3,,3,,3,,4,3,5,1,1,1,5,4,1,5,,,,2,3,2,2,2,2,3,"Some students are really causing a tremendous amount of chaos for the staff and students.  At times, the disruption makes it difficult to address anything other than behaviors.  The amount of disrespect that is exhibited each day has become exhausting.  ",8,3,4,
6/8/22 12:27,6/8/22 12:36,0,209.80.140.32,100,499,1,2022-06-08T12:36:7,R_1iqiva6mFnR8u25,EN,4,2480505,4,4,4,2,2,5,4,4,5,4,4,4,2,1,2,1,3,2,3,3,3,2,2,2,1,3,4,4,2,2,2,2,1,2,1,2,3,4,1,2,4,3,3,3,,,,,4,4,5,4,1,1,1,1,2,2,1,1,,,,1,2,2,3,5,3,5,,9,5,4,
6/8/22 12:38,6/8/22 13:03,0,209.80.140.32,100,1521,1,2022-06-08T13:3:45,R_1N3nXn6AqZfjvYZ,EN,4,2480505,5,5,5,2,2,3,1,1,5,5,3,4,2,2,2,2,1,1,1,3,4,3,2,2,2,3,3,3,2,3,3,3,2,1,2,3,4,4,2,3,3,2,3,2,5,5,3,2,4,5,4,5,4,1,1,1,2,2,2,1,2,2,3,4,4,4,1,3,1,3,,9,4,"Ask about whether I am given the time to effectively collaborate, make the school a better place, execute the AP curriculum I teach, or if I feel set up for success. Those are different questions. Many of my responses are based on systemic issues, not issues with my or my students' abilities.",
6/8/22 13:07,6/8/22 13:17,0,50.205.154.83,100,561,1,2022-06-08T13:17:15,R_1QryfT3qt7Ym0Gn,EN,4,2480305,5,5,5,3,2,5,4,2,5,4,5,5,3,4,3,3,4,2,4,5,5,5,4,4,3,2,2,3,3,4,3,3,3,2,2,4,4,4,4,5,5,4,5,4,3,4,1,4,5,,5,5,3,1,1,1,5,4,3,4,1,1,1,4,4,2,3,4,3,4,,5,5,,
6/8/22 13:53,6/8/22 14:21,0,209.80.140.36,100,1683,1,2022-06-08T14:21:38,R_1q1YmJE35x5Tuar,EN,4,2480003,5,5,5,2,2,1,2,1,4,4,4,4,4,3,3,2,2,1,2,4,5,1,3,2,2,1,1,1,3,3,3,3,4,4,4,3,5,3,4,3,3,2,1,4,2,2,2,2,2,1,5,5,5,3,3,2,5,4,3,4,2,2,2,2,1,1,3,3,3,3,,8,8,,
6/8/22 12:37,6/8/22 12:53,0,50.205.154.83,100,1014,1,2022-06-08T12:53:56,R_2Bh9rMjGcuZY9sj,EN,4,2480035,3,3,4,2,2,5,2,1,4,4,4,4,3,4,4,2,5,5,5,1,1,1,3,1,2,4,4,4,2,3,4,3,2,4,1,3,4,4,4,4,4,1,4,3,4,2,4,1,2,3,4,3,5,2,1,1,5,5,1,2,2,2,2,2,4,4,3,3,3,3,,8,4,,
5/10/22 12:28,5/10/22 12:49,0,192.64.64.114,100,1286,1,2022-05-10T12:49:47,R_2xVjcWlfhOAKTB9,EN,5,2740505,5,5,5,4,4,2,2,1,5,3,3,4,3,1,2,1,2,1,3,2,2,2,1,1,1,3,3,4,3,4,3,2,4,2,4,3,3,1,3,3,2,1,2,2,4,3,4,3,5,5,5,5,2,2,2,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,,9,9,,
6/8/22 14:43,6/8/22 14:49,0,50.205.154.88,100,381,1,2022-06-08T14:49:55,R_UoqjTszzMmtOhlD,EN,4,2480013,4,4,5,3,3,4,3,4,4,5,5,5,1,1,1,2,4,3,4,4,5,5,4,4,4,3,3,3,5,5,5,5,4,4,2,1,3,1,2,1,3,2,3,3,4,,5,,4,4,3,5,5,1,3,1,4,4,3,4,,,,4,4,3,2,2,3,4,"I feel that the biggest problem in our district is that staff are not held accountable. There are staff at our school who cause students to suffer, regress, and feel overall unwelcomed, and this should be addressed adequately.",9,5,7,
6/8/22 12:31,6/8/22 12:37,0,209.80.140.32,100,404,1,2022-06-08T12:37:58,R_2AZo7yZTG4akrkg,EN,4,2480505,5,5,5,2,4,4,1,1,5,5,5,4,2,2,2,2,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,2,1,1,1,2,3,3,3,4,2,2,2,2,2,4,2,3,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,5,2,5,,7,8,,
5/10/22 12:31,5/10/22 12:40,0,192.64.64.114,100,565,1,2022-05-10T12:40:46,R_3rHFjcKzwS7s2XK,EN,5,2740505,5,5,5,2,2,2,2,1,5,5,5,4,4,4,4,4,3,3,3,2,3,3,2,2,2,4,5,3,3,3,3,3,5,5,5,4,4,5,5,3,4,4,4,4,4,4,3,4,5,5,5,5,5,1,1,1,5,5,5,5,2,2,2,3,3,3,2,2,3,3,,3,3,too many surveys,
5/10/22 20:10,5/10/22 21:18,0,73.68.14.206,87,4071,0,2022-05-17T21:18:43,R_2dm8X7WtwwKHY69,EN,5,2740120,4,4,5,4,4,5,3,1,5,5,5,4,,4,3,,,4,4,5,4,,,,,3,3,2,3,3,4,3,4,3,3,3,3,3,2,3,3,1,1,,,,,,,,,,5,3,1,1,4,,,,,,,1,2,1,5,,3,4,,,,,
6/8/22 12:33,6/8/22 12:43,0,209.80.140.32,100,595,1,2022-06-08T12:43:30,R_2fp1az6AveCfQcY,EN,4,2480505,5,5,5,3,2,3,4,1,5,5,5,4,3,2,1,2,2,3,3,2,3,4,3,2,2,1,2,2,3,3,2,2,3,3,1,2,2,2,1,1,3,1,1,1,3,,2,,4,4,4,4,3,1,1,1,2,2,1,2,,,,3,4,4,4,4,4,4,"There is a need for more physical space, and more staff for the school to run more efficiently. ",6,3,7,
4/26/22 9:05,4/26/22 9:19,0,50.206.93.226,100,861,1,2022-04-26T9:19:22,R_3iJYeA2sbhpvl16,EN,8,3100003,5,5,5,2,4,5,4,3,4,5,5,5,2,1,1,2,4,3,5,4,4,5,4,4,5,5,5,4,5,4,4,4,3,3,3,2,3,4,2,5,4,1,1,3,5,4,4,4,3,3,4,4,2,4,2,4,3,2,2,2,1,1,1,4,4,4,3,3,3,3,Changing school buildings in the middle of the academic year and during the holidays is ABSURD! Being responsible for moving most of your belongings and being limited as to what you can bring with you takes away from students.,9,8,,
6/8/22 12:39,6/8/22 12:53,0,209.80.140.32,100,866,1,2022-06-08T12:53:43,R_2YmumQV2Ho2XUG2,EN,4,2480505,5,5,5,2,3,4,4,2,5,5,5,5,2,2,3,2,3,1,3,4,4,4,2,2,2,3,4,3,5,3,4,2,2,3,2,3,3,3,3,3,4,2,5,4,2,4,2,2,2,3,4,3,5,1,1,1,2,4,1,2,2,2,2,4,4,4,1,5,2,5,,9,8,,
6/8/22 12:57,6/8/22 13:04,0,50.205.154.84,100,407,1,2022-06-08T13:4:18,R_2y3eKDUJtCzCm4p,EN,4,2480035,5,5,5,4,4,5,3,1,5,5,4,4,2,1,1,2,4,3,2,2,2,2,2,3,2,3,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,1,2,2,4,3,3,3,5,5,5,5,4,1,1,1,4,4,2,3,2,2,3,5,5,5,2,3,2,3,,8,3,,
5/10/22 12:23,5/10/22 14:08,0,73.253.164.216,25,6330,0,2022-05-17T14:11:17,R_AzJRlCOQrQSJpwB,EN,5,2740087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,3,,,,,,,,,,,,,3,4,1,2,,,,,,,3,3,,,,,,,
6/8/22 14:04,6/8/22 14:17,0,50.205.154.92,100,794,1,2022-06-08T14:17:18,R_3NJrkHrLdooJ3ap,EN,4,2480050,5,5,5,5,5,5,3,1,4,4,4,4,3,4,4,4,4,2,4,4,3,4,4,4,3,2,2,1,2,2,2,2,4,4,3,2,3,2,1,2,3,1,2,3,3,4,2,1,4,5,4,5,5,1,1,2,3,2,2,2,1,2,2,2,3,2,3,3,2,2,"In light of what has frequently happened with school shootings, I worry about the lack of safety training for teachers and students.  I also worry about the lack of consistent discipline in regards to students' behaviors. ",7,7,,
6/8/22 12:31,6/8/22 12:51,0,209.80.140.32,100,1173,1,2022-06-08T12:51:19,R_1lfnzkNdGVO9Hbp,EN,4,2480505,4,4,3,2,2,4,1,1,4,3,4,4,3,1,2,1,1,1,1,2,4,4,2,1,1,3,3,2,3,4,3,3,1,1,2,2,4,4,1,3,1,1,5,3,2,1,1,3,3,4,5,4,3,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,4,4,,3,7,"Many questions are worded nonsensically; ex. ""How often do you use teaching strategies to instruct diverse students? (paraphrase)"" - The only way to answer this with anything but ""always"" would be if you intentionally DID NOT teach diverse students at all. Teaching strategies include everything.",
6/8/22 13:06,6/8/22 14:01,0,50.205.154.86,100,3331,1,2022-06-08T14:1:41,R_9BRDbyVCKmhWmK5,EN,4,2480056,5,5,5,4,4,5,3,2,4,4,4,4,3,3,4,3,5,3,5,5,5,5,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,2,2,2,5,2,4,3,5,5,3,5,4,4,5,5,4,2,1,1,4,1,1,1,2,2,2,3,4,4,1,1,3,3,,5,4,,
6/13/22 10:53,6/13/22 11:39,0,76.19.7.179,100,2751,1,2022-06-13T11:39:6,R_1g61VvhyXFeLJcn,EN,4,2480013,5,5,4,4,3,2,3,1,4,4,4,4,2,3,5,3,4,,4,5,4,3,5,,5,4,5,4,4,4,5,3,,3,,3,4,4,1,3,5,4,5,5,,,,,4,3,3,3,1,3,2,2,5,4,,5,,,,1,3,2,1,1,5,4,,8,8,7,
6/8/22 12:29,6/8/22 12:49,0,209.80.140.32,100,1157,1,2022-06-08T12:49:14,R_10VGjlFvxDl2ut5,EN,4,2480505,5,5,5,4,2,5,4,3,4,4,5,4,2,2,2,3,5,4,4,5,4,4,4,4,3,3,4,3,4,3,3,3,3,3,3,1,2,4,2,2,1,1,2,2,3,4,2,4,3,2,5,5,3,1,1,2,4,2,1,2,2,3,3,2,4,4,5,5,5,5,,8,7,,
6/8/22 16:36,6/8/22 16:52,0,172.58.222.219,100,960,1,2022-06-08T16:52:30,R_2CeP6H9U6qvBudS,EN,4,2480035,,,5,5,4,3,4,,,,,,3,4,4,3,,,,5,4,3,,,,4,4,3,4,4,4,4,,,,4,4,4,5,5,4,4,5,4,,,,,,,,,5,2,1,4,5,5,4,5,,,,,,,1,1,1,1,,9,9,6,
4/26/22 15:14,4/26/22 15:23,0,50.206.93.226,100,487,1,2022-04-26T15:23:2,R_2OURyxBP10XHvPI,EN,8,3100003,4,4,5,3,4,2,2,1,5,5,5,5,3,2,3,3,2,2,3,5,5,5,4,4,5,4,4,4,5,4,5,4,4,3,3,2,5,3,4,5,3,3,1,5,4,3,2,3,3,4,3,4,5,3,1,1,5,4,3,4,1,1,2,1,3,3,3,3,3,4,,9,5,,
6/8/22 12:29,6/8/22 12:38,0,209.80.140.32,100,560,1,2022-06-08T12:38:54,R_2awoYNbYRScW7vO,EN,4,2480505,5,5,4,2,2,4,4,4,5,5,5,3,2,5,3,3,2,2,2,5,3,3,2,4,3,3,3,3,4,3,4,3,1,3,1,1,3,4,1,2,4,2,4,4,2,,2,,5,5,5,5,5,1,2,1,4,3,2,3,,,,3,3,3,2,3,2,2,"The lack of challenge in the curriculum comes from ""detracking"" which means there are no honors or standard level courses anymore.  They say ""all classes will be taught at the honors level"" but that is a joke. Academically strong students are not being challenged and this policy is harming them.",8,7,8,
6/8/22 13:51,6/8/22 14:03,0,209.80.140.38,100,735,1,2022-06-08T14:3:42,R_6JUXOWhMsSsUS5P,EN,4,2480014,4,4,4,3,2,4,3,1,3,2,4,4,4,4,3,4,4,2,3,5,5,5,4,3,2,2,2,2,3,3,2,2,2,2,1,2,3,4,1,5,1,1,1,1,1,1,2,2,2,2,1,4,5,3,3,2,4,4,3,2,1,1,1,4,2,4,3,4,3,4,,8,4,,
6/8/22 15:24,6/8/22 15:32,0,24.91.123.217,100,504,1,2022-06-08T15:32:47,R_YQZDpiolbCzHpjH,EN,4,2480057,5,5,5,4,4,5,3,3,5,5,5,3,4,4,4,3,3,2,4,4,5,5,1,1,1,3,3,3,2,4,3,3,3,3,1,3,4,3,2,1,1,2,3,1,3,4,3,3,1,1,2,2,4,2,2,1,3,2,1,2,2,3,2,2,2,2,3,3,3,4,Principal/ Assistant Principals did not support teachers this year enough with the 2% of students who were awful. These students ran the school and ruined classes for their peers. Counselors are not consistent and frequently students use them as an escape when they should be being disciplined. ,8,5,More on assistant principles vs just the principal. ,
6/8/22 12:28,6/8/22 12:41,0,174.242.75.151,100,763,1,2022-06-08T12:41:29,R_difGRqhdv6G5SMh,EN,4,2480505,5,5,5,4,3,4,3,2,4,4,4,3,1,1,1,1,4,3,4,4,5,4,3,4,4,3,3,3,3,3,3,1,3,3,3,3,2,4,2,2,5,4,4,5,4,,3,,5,4,4,4,3,1,1,1,4,3,2,2,,,,1,2,3,4,4,1,5,,9,7,9,
5/10/22 15:35,5/10/22 15:47,0,192.64.64.114,100,737,1,2022-05-10T15:47:20,R_x64TyYWXTweHWIF,EN,5,2740005,5,5,4,5,4,3,4,1,4,5,5,4,3,2,4,3,1,3,2,5,5,5,2,3,2,5,5,3,4,4,4,4,4,4,4,2,3,3,2,4,4,1,1,1,5,5,3,4,3,2,5,3,5,2,2,3,4,3,2,2,1,2,3,3,3,3,3,4,4,5,,4,9,"It's really difficult to write a universal survey in a preschool-12 district, but a lot of this did not apply to my classroom. ",
6/8/22 13:13,6/8/22 13:29,0,50.205.154.86,100,914,1,2022-06-08T13:29:10,R_1CHNFOsjYyd4ajX,EN,4,2480057,5,5,5,5,5,5,4,4,5,4,4,4,3,2,5,3,5,4,5,1,2,1,1,2,1,2,3,3,4,4,3,3,3,4,3,2,2,3,1,2,2,1,4,3,4,4,3,4,3,3,5,5,5,4,2,1,2,3,2,3,3,2,3,4,4,4,3,4,3,4,I think our parents and families would be willing to help and be more of a part of the school but they are not communicated with or presented the opportunity for that. I also think we need more counselors and translators.,7,4,,
6/8/22 12:37,6/8/22 12:58,0,50.205.154.83,100,1260,1,2022-06-08T12:58:59,R_3FRSpsTB7FO2w0I,EN,4,2480520,5,4,5,3,2,4,2,2,4,4,5,5,3,3,3,3,4,3,5,5,4,5,4,4,3,4,5,4,2,2,3,3,2,4,1,4,3,3,2,4,2,2,3,1,3,2,1,3,5,4,4,5,5,1,1,1,2,3,2,3,2,2,2,3,2,3,4,5,4,5,"The expectation for rigor is very high, there are some staff members who do not meet that expectation. So while the expectation is high, some students may not be prepared for other environments due to certain classes.",9,5,N/A,
6/8/22 13:07,6/8/22 13:52,0,50.205.154.86,100,2739,1,2022-06-08T13:52:45,R_2tL53R3sSrj6F28,EN,4,2480056,4,4,4,4,3,5,4,2,4,4,4,4,2,2,3,2,5,2,5,4,3,3,3,4,3,2,3,2,4,4,3,2,1,3,1,2,3,1,2,1,5,3,5,3,3,3,2,3,4,4,5,5,5,1,2,1,4,4,1,3,1,3,1,3,3,5,1,3,3,4,,,,,
6/8/22 13:04,6/8/22 13:44,0,50.205.154.83,100,2413,1,2022-06-08T13:44:41,R_1FkMwHrSQBHWFko,EN,4,2480056,5,5,5,2,3,4,3,3,5,5,5,5,1,1,1,1,2,2,3,5,4,4,4,4,2,4,3,3,3,2,3,3,3,3,4,3,4,4,3,3,4,4,4,4,3,,3,,4,4,4,4,5,2,2,3,5,3,2,3,,,,1,3,1,1,1,4,5,The staffing of part time paraprofessionals in a SPED classroom needs to change to full time. The students in the SPED program need to have a set schedule of who will be teaching them. They do not respond well to not knowing. This causes disruption in the classroom and learning process.,7,3,3,
6/8/22 13:27,6/8/22 13:41,0,50.205.154.92,100,843,1,2022-06-08T13:41:41,R_10Oebku2UdwCxan,EN,4,2480050,5,5,5,5,5,5,4,1,5,5,5,5,4,4,5,3,4,3,4,5,5,5,5,5,4,3,3,3,4,4,4,4,2,2,2,2,4,3,1,4,5,5,5,5,4,,4,,3,3,3,4,5,,,,5,5,,,,,,4,4,4,1,1,2,2,,8,8,7,
6/8/22 14:37,6/8/22 14:52,0,50.205.154.86,100,921,1,2022-06-08T14:52:59,R_sRKarr9vq3H6WPv,EN,4,2480056,5,5,5,5,4,4,3,1,5,5,5,4,4,4,4,4,3,3,5,5,4,,5,4,,5,5,5,5,5,5,5,3,3,3,4,4,4,1,4,,,,,4,,5,,4,3,4,4,2,1,1,1,4,,,,,,,2,4,5,,,,,,8,5,6,
