StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,Q89_1,Q85
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,546,1,2022-03-01T16:22:59,R_2RPbEuxITaBXSEa,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,2,2,3,1,2,5,5,5,5,2,2,3,4,4,3,2,4,5,4,3,3,2,3,3,3,3,4,4,3,4,4,2,3,3,3,3,3,4,2,3,3,4,3,4,4,2,2,2,4,4,4,2,2,4,3,3,3,3,4,4,3,3,3,2,3,3,3,,5,3,,,
3/1/22 14:54,3/1/22 15:07,0,173.48.112.218,100,790,1,2022-03-01T15:7:48,R_1jpm3uuBVlmX1QR,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,4,5,4,4,4,4,3,5,5,5,4,2,2,3,2,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5,5,2,3,3,5,4,5,4,2,2,2,2,5,3,4,4,4,2,4,4,4,4,4,3,4,4,2,2,3,3,,5,5,,,
3/1/22 16:13,3/1/22 16:18,0,108.49.219.202,100,338,1,2022-03-01T16:18:45,R_29hsrWNrLJbDkWK,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,3,3,2,3,2,1,5,3,2,3,3,2,4,1,3,3,4,2,1,1,1,2,1,3,3,4,3,3,3,3,3,2,3,3,2,3,2,3,2,1,2,1,2,3,2,2,3,2,2,2,3,2,2,1,3,2,2,2,4,3,3,3,2,2,2,4,4,3,,6,3,,,
3/1/22 15:38,3/1/22 15:51,0,96.252.99.186,100,778,1,2022-03-01T15:51:50,R_3n1m4yNjeWSpVgI,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,4,4,4,5,4,2,5,5,5,5,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,5,3,3,3,5,5,4,2,5,5,4,5,5,4,3,3,3,4,5,5,4,3,2,4,2,3,5,5,5,4,4,4,2,4,4,5,,8,3,,,
3/1/22 16:17,3/1/22 16:29,0,24.61.82.113,100,678,1,2022-03-01T16:29:14,R_Aj60zj4n2LaEsXT,42.41879272,-71.15570068,anonymous,EN,6,3440305,4,4,2,2,2,3,1,1,4,4,4,3,3,3,3,3,4,2,4,4,3,3,3,4,4,3,3,4,3,3,3,3,5,4,5,3,4,3,3,3,1,2,2,2,3,2,5,4,5,5,4,5,4,3,3,3,3,3,3,3,5,5,4,3,3,3,3,4,2,3,,6,4,,,
3/1/22 15:00,3/1/22 15:23,0,108.49.219.202,100,1363,1,2022-03-01T15:23:16,R_1g1qZeLqdR4EpcO,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,2,2,2,2,1,5,4,3,5,2,3,3,3,3,,3,2,2,2,2,2,2,,,3,3,4,4,3,3,3,3,4,2,2,3,2,2,2,2,3,4,4,4,4,4,4,3,4,3,3,,,,2,3,3,4,4,4,4,4,4,2,3,,,,8,7,,,
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,511,1,2022-03-01T16:22:9,R_vIgBvJBhhY5HQuB,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,3,5,3,1,3,4,3,5,3,3,4,3,4,2,4,4,4,5,2,3,2,2,2,3,3,3,3,3,3,4,3,3,3,5,4,4,4,2,3,3,3,5,5,4,4,4,4,5,3,3,3,1,3,3,3,2,5,4,4,5,4,4,3,3,3,3,,9,6,,,
3/2/22 9:41,3/2/22 9:53,0,96.252.99.186,100,715,1,2022-03-02T9:53:47,R_1GB5OnjdNEK5BM7,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,5,3,5,5,5,5,5,3,2,2,4,4,5,2,1,2,2,3,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,5,5,4,5,4,5,5,5,5,,1,3,,,
3/1/22 16:16,3/1/22 16:26,0,74.104.166.77,100,563,1,2022-03-01T16:26:7,R_2B5tD10YDQvoHGV,42.42799377,-71.0617981,anonymous,EN,6,3440305,5,5,5,4,4,4,4,2,5,5,5,5,2,2,2,2,4,3,4,3,3,5,3,4,3,3,3,3,3,4,4,3,4,3,3,5,5,5,5,4,3,2,3,3,4,3,5,4,4,4,3,5,4,3,4,2,3,2,2,3,3,4,3,2,3,3,3,3,3,2,,8,3,,,
3/1/22 16:13,3/1/22 16:23,0,108.49.219.202,100,609,1,2022-03-01T16:23:18,R_2P83wYN4WRwFRcl,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,4,4,2,4,3,1,4,3,3,4,3,4,4,3,4,3,4,2,1,2,3,3,2,2,3,2,3,2,3,2,3,3,3,3,3,3,,5,4,1,2,2,4,4,4,4,5,5,4,4,3,2,2,,3,2,5,3,3,3,3,5,3,3,,,,,,7,5,,,
3/1/22 15:44,3/1/22 16:17,0,96.252.99.186,100,1985,1,2022-03-01T16:17:14,R_3M69vfdef2gN3C7,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,2,2,4,3,5,3,3,2,2,2,4,3,4,3,4,3,4,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,3,4,5,4,4,5,4,4,5,5,2,2,1,2,4,5,5,5,4,4,5,4,5,5,5,4,4,5,3,5,3,4,,8,6,,,
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,546,1,2022-03-01T16:22:28,R_2aFWinmEvnY3YYC,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,2,2,3,1,2,4,4,4,5,2,3,3,2,2,5,2,1,1,1,2,2,1,3,3,3,2,2,2,2,2,3,2,2,3,2,2,3,3,1,2,2,3,1,3,2,3,3,3,2,2,2,2,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,we need more questions about how the administration treats the faculty,9,5,,,
3/1/22 16:13,3/1/22 16:34,0,76.127.234.5,100,1288,1,2022-03-01T16:34:47,R_22KOhsvYt4Fg1HX,42.78259277,-71.10289764,anonymous,EN,6,3440305,5,5,4,3,3,4,4,2,4,4,5,3,3,5,2,3,4,2,3,4,3,2,5,5,3,3,4,4,4,3,4,4,5,5,4,3,2,2,2,4,5,4,4,5,4,4,5,4,4,4,3,5,3,3,2,1,4,4,4,4,5,5,3,3,3,3,4,5,3,5,"Difficult to assess people/areas with which I have little experience.  Suggest adding a ""not applicable (NA)"" option.",9,5,,,
3/1/22 14:57,3/1/22 15:40,0,108.49.219.202,100,2599,1,2022-03-01T15:40:32,R_1goxudpyZJTAJmu,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,4,5,5,5,5,3,3,4,4,4,4,3,4,4,2,4,3,4,2,3,2,1,2,1,3,4,4,4,4,4,4,3,4,3,3,5,4,2,3,5,3,3,2,4,3,4,3,4,4,4,5,5,5,3,2,4,3,4,4,2,3,2,3,4,4,2,3,3,3,,8,6,,,
3/1/22 14:57,3/1/22 15:16,0,108.49.219.202,100,1151,1,2022-03-01T15:16:28,R_SVPkTXLatsDwlsB,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,5,5,4,4,2,3,1,5,4,4,5,3,5,4,4,4,3,4,2,2,3,2,2,2,4,4,4,4,4,4,3,4,4,4,3,4,3,2,3,4,2,2,2,4,4,4,4,4,3,4,4,5,5,5,1,3,4,4,4,3,4,3,4,3,3,2,3,3,3,"It's a challenge to find time in the week to carve out as intervention time & that intervention is on classroom teachers. Social/emotional needs are high this year & seem to have been rising over the past several years; however, we don't have adequate staff to meet those needs with 1 psychologist.",9,8,,,
3/1/22 15:49,3/1/22 16:17,0,96.252.99.186,100,1655,1,2022-03-01T16:17:18,R_3p4JSEXdTf1BSyd,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,2,4,3,1,5,4,5,5,3,2,3,3,2,2,4,4,5,4,3,3,3,4,4,4,4,4,4,4,4,3,4,5,5,5,4,5,4,3,4,4,4,4,4,4,5,4,4,4,2,4,2,1,3,4,3,4,5,5,5,3,3,5,4,5,4,5,,6,3,,,
3/1/22 15:41,3/1/22 16:06,0,96.252.99.186,100,1506,1,2022-03-01T16:6:25,R_1Q9EUfzHEZ2o9Re,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,4,2,2,5,1,3,4,5,4,3,2,2,2,1,3,4,3,4,1,3,4,4,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,5,3,1,2,4,4,4,4,4,3,3,3,1,5,2,2,2,4,4,4,3,5,4,4,3,4,3,3,3,3,3,,5,5,,,
3/1/22 15:43,3/1/22 15:58,0,174.242.65.154,100,874,1,2022-03-01T15:58:1,R_1QMbr5yc9TvQy8E,42.37249756,-71.18139648,anonymous,EN,6,3440505,5,5,5,4,4,4,4,2,5,5,5,5,2,2,2,2,5,5,5,4,4,4,4,4,4,3,3,3,4,3,4,4,5,4,5,3,3,3,3,4,3,3,3,3,5,5,5,5,4,4,4,4,2,2,2,2,3,4,2,3,5,5,5,4,4,4,3,4,3,3,We all work very hard to do our best!,8,3,,,
3/1/22 14:56,3/1/22 15:20,0,108.49.219.202,100,1418,1,2022-03-01T15:20:29,R_3HHSFqTIJz8630s,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,4,5,5,5,4,4,2,5,4,4,4,3,3,4,4,3,3,4,3,3,4,2,3,3,4,3,4,5,4,4,4,4,5,5,2,3,4,2,4,1,1,2,2,4,3,3,3,4,5,4,5,5,5,5,4,4,4,5,5,5,4,4,4,4,5,3,3,3,3,,7,6,,,
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,567,1,2022-03-01T16:22:36,R_2cuyxGaUjnC7KAX,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,5,5,5,4,2,4,3,3,5,4,4,3,3,4,3,1,5,4,3,4,4,5,4,3,4,5,5,3,4,4,4,4,4,1,3,5,5,5,2,2,2,2,3,4,4,5,3,3,3,4,3,2,3,2,5,3,3,3,5,4,3,3,4,5,3,4,3,4,,9,7,,,
3/1/22 15:20,3/1/22 15:31,0,108.49.219.202,100,672,1,2022-03-01T15:31:57,R_11XiGbazAmsXh2y,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,4,5,3,4,5,4,3,4,4,4,4,4,4,5,5,3,4,2,5,5,3,5,5,4,3,3,5,5,5,4,4,3,2,2,3,3,2,3,5,5,5,5,5,2,4,3,3,3,2,2,3,5,4,3,3,5,5,5,5,4,4,3,2,4,5,3,3,4,5,,8,6,,,
4/5/22 14:44,4/5/22 15:06,0,98.229.28.221,100,1364,1,2022-04-05T15:6:46,R_31LOH5WRZCWsDQh,42.3364,-71.0326,anonymous,EN,6,3440020,5,4,5,3,2,5,2,4,4,5,5,5,4,4,3,4,5,4,3,2,4,3,2,2,2,4,5,2,5,4,4,4,3,4,3,3,3,4,2,3,5,2,2,2,4,4,4,4,5,5,5,5,5,4,3,2,4,3,2,3,5,4,4,4,4,4,3,4,3,4,,8,7,,,
3/1/22 7:40,3/1/22 7:59,0,108.49.219.202,100,1141,1,2022-03-01T7:59:50,R_2QyBPYSWpYzeJxC,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,4,5,2,2,4,2,1,4,4,4,4,3,2,2,2,4,2,4,2,1,2,1,1,1,3,3,3,3,4,4,3,3,3,3,2,4,3,3,3,4,2,3,3,4,2,4,3,3,3,3,4,4,3,3,2,4,2,4,3,4,4,4,4,4,4,1,1,3,3,,9,5,,,
3/1/22 15:41,3/1/22 16:51,0,74.104.160.85,100,4174,1,2022-03-01T16:51:17,R_1GOHEaJrIXZtHzG,42.41430664,-71.1765976,anonymous,EN,6,3440505,5,5,5,3,2,5,3,3,5,5,5,5,2,2,2,2,4,4,3,4,5,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,3,2,3,5,2,3,3,3,5,5,4,4,5,5,5,5,2,3,5,2,3,4,3,4,3,4,3,4,4,4,5,5,5,5,,9,7,,,
3/1/22 17:14,3/1/22 17:24,0,73.234.172.77,100,595,1,2022-03-01T17:24:20,R_1QJJvt0QFNdZ7ju,42.373703,-71.12840271,anonymous,EN,6,3440505,5,5,5,4,4,4,3,3,4,4,4,4,3,4,2,3,4,4,4,2,1,1,1,1,1,2,2,4,4,4,4,3,4,3,4,3,3,2,2,3,3,2,3,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,2,3,5,4,4,5,4,4,3,4,4,5,,6,5,,,
3/1/22 16:13,3/1/22 16:23,0,108.49.219.202,100,638,1,2022-03-01T16:23:50,R_RRJLGLKWKjRWBhv,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,2,2,4,2,1,5,5,5,5,3,2,4,3,3,2,3,4,3,4,4,4,2,3,4,4,4,4,4,3,4,4,4,3,3,4,1,4,4,3,4,3,5,5,5,4,4,4,3,5,2,5,4,3,3,4,2,4,5,4,4,4,4,3,3,4,2,2,,8,5,,,
3/1/22 14:54,3/1/22 15:08,0,108.49.219.202,100,826,1,2022-03-01T15:8:6,R_1f0NaOkG8A3q0mA,42.48100281,-71.15630341,anonymous,EN,6,3440005,4,3,4,4,4,5,3,1,4,4,3,4,4,3,4,4,3,2,3,2,1,4,2,2,2,4,4,3,4,4,4,3,4,3,3,3,4,3,3,4,5,2,2,5,5,3,4,4,3,4,3,5,4,5,3,1,2,4,3,3,5,5,5,3,5,,2,2,4,4,,8,8,,,
4/5/22 14:42,4/5/22 14:53,0,24.34.250.23,100,661,1,2022-04-05T14:53:41,R_11apCp7haj99Qjn,42.4945,-71.0715,anonymous,EN,6,3440020,5,4,4,4,2,5,1,3,4,4,4,3,2,2,2,2,5,3,3,4,5,4,4,4,4,5,5,4,4,4,4,3,4,3,3,2,3,4,2,3,5,2,3,3,4,3,4,4,3,3,3,3,5,2,2,1,4,4,3,3,4,4,4,3,4,4,1,1,3,3,,5,4,,,
3/1/22 15:14,3/1/22 16:25,0,108.49.219.202,100,4255,1,2022-03-01T16:25:31,R_2ZTAASgZcVdr7Aj,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,4,5,3,3,2,3,2,4,4,4,4,2,1,2,1,3,3,4,5,5,5,5,5,5,3,3,4,4,4,4,3,4,2,4,2,3,4,3,2,3,2,2,1,4,3,4,3,3,3,3,4,5,4,3,1,3,4,4,4,4,3,3,4,4,4,3,4,3,4,,8,8,,,
4/5/22 14:43,4/5/22 15:02,0,96.230.20.18,100,1108,1,2022-04-05T15:2:3,R_3dG7GJ6io88ICKF,42.4532,-71.1428,anonymous,EN,6,3440020,5,4,4,4,4,5,3,2,5,5,5,5,3,2,4,2,4,3,2,4,3,3,1,1,1,4,5,5,4,4,4,4,4,3,3,2,2,3,2,5,4,3,4,3,4,4,4,4,3,4,3,5,4,3,3,1,4,4,3,3,3,3,3,4,3,3,2,3,3,3,,5,5,,,
3/1/22 14:53,3/1/22 15:01,0,108.49.219.202,100,501,1,2022-03-01T15:1:29,R_3KrpLEgK0FQUjAS,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,5,5,5,3,5,2,3,4,4,4,5,3,3,3,3,4,2,3,3,3,3,1,2,1,4,4,4,3,4,4,3,4,4,4,3,5,4,3,3,3,3,2,3,4,4,5,5,4,4,2,5,5,4,2,2,3,3,2,3,5,5,4,4,4,5,3,3,5,5,,8,5,,,
3/1/22 14:38,3/1/22 15:30,0,108.49.219.202,100,3120,1,2022-03-01T15:30:30,R_2TMO7rXj0vzqMka,42.48100281,-71.15630341,anonymous,EN,6,3440040,2,3,3,5,5,4,5,4,4,4,4,4,1,3,4,3,3,5,3,2,1,2,2,2,3,4,4,4,4,3,4,4,4,4,4,3,3,2,4,4,5,1,2,2,4,1,4,2,3,4,4,4,5,4,3,4,4,4,4,4,5,4,4,4,4,4,2,2,3,3,,,,,,
3/1/22 14:54,3/1/22 15:08,0,108.49.219.202,100,811,1,2022-03-01T15:8:3,R_77FDWzbe7Q5OJnH,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,5,5,4,4,4,3,2,4,4,4,5,3,2,2,3,2,3,,5,5,5,4,4,4,4,5,4,4,4,4,3,3,3,3,5,2,3,3,3,4,4,3,3,4,3,3,3,5,5,1,2,,,,,4,4,4,4,5,5,5,1,4,4,2,2,3,3,,8,5,,,
3/7/22 20:02,3/7/22 20:28,0,73.100.38.104,100,1617,1,2022-03-07T20:28:57,R_Cld8Zu7H77iCjEB,42.55940247,-71.57389832,anonymous,EN,6,3440045,5,5,5,4,3,5,4,2,5,5,5,5,3,3,4,4,5,4,5,5,5,5,4,5,4,5,4,3,4,4,3,3,4,3,3,5,5,5,3,4,4,2,2,2,5,4,5,5,5,5,4,5,5,4,3,1,1,3,3,3,5,4,4,4,4,4,2,3,4,4,,9,6,,,
3/1/22 15:43,3/1/22 15:52,0,96.252.99.186,100,579,1,2022-03-01T15:52:50,R_3KZ1IOUkT0IqJIz,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,3,3,4,2,1,4,4,4,5,1,2,2,1,3,2,2,3,2,3,2,3,4,3,3,4,4,4,4,4,3,2,4,4,3,3,3,4,4,3,3,4,4,4,5,4,5,4,3,4,2,5,4,2,1,3,2,3,4,4,4,4,3,4,3,4,3,5,,4,3,,,
3/1/22 15:45,3/1/22 15:58,0,75.69.239.158,100,784,1,2022-03-01T15:58:11,R_sXSDJHaid22beH7,42.81329346,-70.88140106,anonymous,EN,6,3440505,5,5,4,4,4,4,4,2,5,4,4,4,4,3,2,3,4,4,4,2,1,1,2,3,2,4,3,4,3,3,3,3,4,4,4,4,4,2,4,4,3,5,5,5,5,4,5,4,3,3,3,3,2,2,2,1,3,3,3,3,3,4,4,4,4,5,5,5,5,5,,,,,,
3/1/22 14:56,3/1/22 15:20,0,108.49.219.202,100,1438,1,2022-03-01T15:20:1,R_3fQ7B3ojAwkdSIt,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,4,5,5,3,2,5,5,5,5,2,1,2,2,5,4,5,4,4,4,4,4,3,4,5,4,4,4,3,3,4,3,4,2,2,3,1,4,4,2,2,2,5,3,4,3,4,4,4,4,5,4,4,2,4,4,3,5,3,3,3,3,4,4,3,3,4,5,,8,5,,,
3/1/22 15:44,3/1/22 15:56,0,96.252.99.186,100,739,1,2022-03-01T15:56:33,R_9XH0Tq9HRk5YrCx,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,4,4,5,4,5,5,1,1,2,2,5,3,4,2,1,3,2,2,2,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,2,3,4,4,4,2,2,2,2,3,5,5,4,2,2,3,3,4,4,3,3,3,3,3,4,4,5,,8,5,,,
3/1/22 15:27,3/1/22 15:54,0,108.49.219.202,100,1622,1,2022-03-01T15:54:42,R_3QPZ1GuV4lNGxfL,42.48100281,-71.15630341,anonymous,EN,6,3440005,3,3,4,3,3,5,2,5,4,4,4,4,1,2,2,1,4,2,3,1,1,2,1,1,1,3,3,3,2,2,2,2,3,3,3,2,3,3,2,4,3,1,2,2,4,3,4,3,2,3,3,3,5,4,4,5,2,3,3,3,3,4,4,1,3,3,1,3,3,3,The culture is unhappy at our school.  We do not feel we have any leadership.,8,7,,,
3/1/22 16:54,3/1/22 17:17,0,108.49.219.202,100,1393,1,2022-03-01T17:17:57,R_2ahsnf0BY5ra8FH,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,2,4,1,1,5,4,4,5,3,3,3,3,4,4,2,2,2,1,3,3,2,3,3,3,3,4,4,3,4,3,4,3,3,3,3,4,4,1,4,3,3,4,5,5,5,5,5,5,3,4,4,2,4,4,4,4,5,4,4,4,4,4,3,5,3,5,I think my school has a greater than typical level of staff turnover. This is partially due to low morale in the building and a perceived lack of support from administrators. There is also a lack of support for young teachers (the tendency is to dismiss staff rather than help them grow as educators),7,5,,,
4/5/22 14:36,4/5/22 14:55,0,96.230.20.18,100,1124,1,2022-04-05T14:55:40,R_3NIeXoFgKbedVwk,42.481,-71.1563,anonymous,EN,6,3440020,5,4,4,3,3,5,3,2,4,4,3,3,1,2,3,1,3,2,2,2,2,1,1,1,1,3,3,3,3,4,3,3,3,3,3,3,4,4,2,4,4,1,2,1,3,3,3,3,4,4,3,4,5,3,4,4,5,3,3,4,2,3,3,4,4,4,1,1,3,3,Our school has not had strong leadership in the past number of years and it is affecting the culture in a significant way. ,9,6,,,
4/5/22 14:42,4/5/22 14:49,0,96.230.20.18,100,435,1,2022-04-05T14:49:56,R_1NyoA3GocR0bGqP,42.4532,-71.1428,anonymous,EN,6,3440020,5,5,5,4,3,5,3,3,4,4,4,4,3,3,3,3,4,2,3,1,1,1,1,1,1,5,4,5,5,4,5,4,4,3,4,3,5,5,2,4,4,3,3,3,4,4,4,4,5,4,4,5,5,4,4,3,4,4,2,4,4,4,4,4,4,4,3,3,3,3,,7,5,,,
3/1/22 17:18,3/1/22 17:28,0,173.48.229.237,100,594,1,2022-03-01T17:28:49,R_3Ej6ApAfwDefAi9,42.52780151,-71.10399628,anonymous,EN,6,3440305,5,5,,4,4,3,1,3,5,5,5,4,3,4,3,3,4,1,5,3,1,4,3,1,2,3,3,3,4,4,4,,5,4,4,4,4,4,2,4,5,2,4,5,4,5,5,5,4,4,2,4,3,5,4,1,5,4,4,4,5,4,4,4,4,4,3,4,3,3,,8,5,,,
3/1/22 15:14,3/1/22 15:28,0,96.252.99.186,100,851,1,2022-03-01T15:28:55,R_1Gyo6alhrtWti0r,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,3,4,2,2,5,4,5,2,2,2,1,2,4,4,4,5,3,2,2,3,2,4,2,4,3,4,4,4,4,3,5,3,3,3,2,5,3,3,3,4,4,4,5,3,1,1,2,2,5,3,4,2,2,3,2,3,5,4,4,3,3,3,3,3,3,3,,3,5,,,
3/2/22 13:07,3/2/22 13:14,0,108.49.219.202,100,396,1,2022-03-02T13:14:24,R_1rH1jMza4WasJ3M,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,3,3,5,3,2,5,5,5,5,4,4,4,4,4,4,4,2,1,1,2,2,1,3,3,3,4,4,4,4,4,5,4,4,5,5,3,5,5,1,4,4,4,5,5,4,5,5,5,5,3,4,4,3,4,4,3,4,4,5,4,3,3,5,3,3,3,3,,7,5,,,
3/1/22 14:55,3/1/22 15:16,0,108.49.219.202,100,1208,1,2022-03-01T15:16:4,R_2w7z1vU76OqwXQx,42.48100281,-71.15630341,anonymous,EN,6,3440040,3,3,5,5,4,5,4,2,5,5,5,5,1,1,2,3,2,5,4,3,4,4,1,2,2,5,4,4,4,3,4,4,4,4,3,2,2,2,2,3,5,2,5,3,4,2,4,2,2,3,3,3,3,3,4,2,2,3,3,3,2,4,4,4,3,3,3,3,3,4,,5,5,,,
3/1/22 14:53,3/1/22 15:16,0,108.49.219.202,100,1362,1,2022-03-01T15:16:5,R_2dKMZT350LCBz50,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,3,3,3,3,3,5,5,4,5,1,2,3,3,4,3,3,4,5,5,4,4,4,,4,4,4,4,4,4,4,2,2,4,4,2,3,4,5,2,2,2,4,4,4,4,5,4,4,5,5,4,4,1,4,,,4,4,4,3,3,4,4,1,1,2,2,,7,6,,,
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,545,1,2022-03-01T16:22:14,R_2QJlSbwZu0csuNP,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,2,2,5,1,4,4,4,4,4,3,3,2,2,3,4,3,4,2,5,4,4,3,3,3,4,4,4,4,4,4,3,3,1,1,3,1,4,5,1,4,4,5,4,5,5,4,4,4,5,4,3,3,2,5,4,5,4,5,5,4,3,4,4,3,3,3,3,,7,7,,,
3/1/22 16:13,3/8/22 15:55,0,108.49.219.202,73,603696,0,2022-03-15T16:55:35,R_1r38a12KIjH7xDx,,,anonymous,EN,6,3440305,,,,5,4,5,3,2,5,5,5,5,3,3,3,1,4,4,4,1,1,3,,,,,,,3,3,3,3,4,3,4,,,,,,3,2,4,3,,,,,5,5,3,5,5,4,3,1,3,3,5,4,3,3,3,4,4,4,2,4,3,3,,,,,,
3/1/22 16:14,3/1/22 16:23,0,108.49.219.202,100,536,1,2022-03-01T16:23:7,R_1eXH9prAqrOem7Y,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,5,3,2,2,1,1,5,4,4,4,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,5,4,4,4,4,4,3,3,3,2,2,1,3,2,4,1,1,5,3,3,3,5,5,5,4,4,4,4,5,3,3,3,3,5,5,5,3,3,3,2,3,3,5,,6,3,,,
4/5/22 14:42,4/5/22 14:51,0,96.230.20.18,100,521,1,2022-04-05T14:51:31,R_3DeopoUydcQ8dix,42.4532,-71.1428,anonymous,EN,6,3440020,5,5,5,4,4,5,4,1,5,5,5,5,5,5,4,4,5,3,5,1,4,1,2,2,2,4,5,4,5,5,4,3,4,4,4,4,3,4,1,3,5,2,4,4,5,4,5,4,5,5,5,5,5,4,5,3,5,4,5,4,3,4,4,4,4,5,3,3,3,3,,8,8,,,
4/5/22 14:44,4/5/22 14:54,0,107.77.225.125,100,613,1,2022-04-05T14:54:50,R_1FskZHdGoMT2euF,40.738,-73.9858,anonymous,EN,6,3440020,4,4,4,4,4,5,1,2,4,4,3,4,3,3,4,3,3,3,4,1,1,1,1,1,1,4,4,4,4,3,4,3,3,1,3,1,2,2,1,1,3,1,3,3,4,2,4,3,3,4,4,4,5,3,3,2,4,3,2,2,3,4,4,3,4,4,2,3,2,3,,7,5,,,
4/5/22 14:44,4/5/22 14:55,0,96.230.20.18,100,716,1,2022-04-05T14:55:59,R_2YVsCarAmNVVKvn,42.481,-71.1563,anonymous,EN,6,3440020,5,5,5,3,3,5,3,1,5,4,4,4,3,1,3,2,4,3,2,1,4,2,1,1,1,5,5,4,4,4,4,4,3,2,3,3,4,3,3,2,4,2,1,2,4,2,4,3,3,3,3,4,3,3,2,1,4,3,1,3,3,3,3,3,3,3,2,3,3,3,,8,5,,,
4/5/22 14:43,4/5/22 14:52,0,96.230.20.18,100,550,1,2022-04-05T14:52:44,R_s6wlvyQUM7iDC3n,42.481,-71.1563,anonymous,EN,6,3440020,5,4,5,4,3,4,2,1,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,5,5,4,2,3,3,3,2,4,2,2,2,3,2,3,4,1,1,4,2,1,3,2,3,2,2,3,5,2,2,1,4,1,,2,3,3,3,2,1,2,2,2,4,4,,6,4,,,
