StartDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,LocationLatitude,DistributionChannel,language,district,Q124,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,X,X.1,X.2,DESE ID
2/6/19 14:09,IP Address,192.64.64.114,100,683,TRUE,2019-02-06T14:20:0,R_31ACbBPQU8Ha4fg,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,4,3,4,3,5,4,4,5,2,3,1,2,4,3,4,4,5,4,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,5,4,4,3,4,3,3,4,4,4,3,3,3,5,3,2,3,2,3,3,3,4,4,4,4,2,2,3,1,1,2,2,,8,6,,NA,NA,,02740115
2/6/19 14:13,IP Address,192.64.64.114,100,611,TRUE,2019-02-06T14:23:0,R_3hfNWEmLykllgdg,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,5,2,5,1,5,4,5,4,3,2,2,4,1,4,5,2,2,4,3,2,2,2,2,2,2,3,2,2,2,5,3,2,3,1,3,3,4,3,4,4,4,4,3,4,2,1,2,5,5,1,2,1,5,3,1,2,3,1,1,1,2,1,2,3,1,3,,6,2,,NA,NA,,02740510
2/6/19 14:13,IP Address,192.64.64.114,100,722,TRUE,2019-02-06T14:25:0,R_zU7eb4P7ec4Y4il,42.36489868,anonymous,EN,Somerville,NA,5,4,5,5,5,4,4,2,4,3,4,5,4,3,4,4,4,2,5,5,5,5,3,4,3,3,3,3,2,3,4,3,3,5,4,4,4,3,2,3,5,4,5,5,3,3,3,5,2,2,5,5,5,1,1,1,4,3,1,3,3,2,1,4,3,2,2,4,2,4,"We serve students who have struggled in traditional learning, so their academics tend to be below grade level.
We engage with parents on a frequent (with some parents, daily) basis, but fundraising is not a priority for our communications because most families we serve have very low resources.",7,4,"Some question and answer sets were not well geared to our school structure, and made little sense (for example, answers to the question ""how often do you contact parents"" should have included a daily or weekly option), or asking about student grade level at a special-ed school seems unhelpful.",NA,NA,,02740510
2/6/19 14:19,IP Address,192.64.64.114,100,375,TRUE,2019-02-06T14:26:0,R_Uun5RVufEd7YO8V,42.36489868,anonymous,EN,Somerville,NA,5,5,4,5,5,5,5,1,5,4,4,4,5,2,4,5,2,3,5,5,5,5,3,4,2,5,5,4,5,5,5,4,2,4,2,4,4,1,2,1,5,5,5,1,2,4,3,5,4,4,5,5,5,1,1,1,5,5,2,4,3,2,2,3,4,3,3,5,2,3,,7,6,,NA,NA,,02740510
2/6/19 14:11,IP Address,192.64.64.114,100,897,TRUE,2019-02-06T14:26:0,R_Qi7dNsyCEZJK1Q5,42.36489868,anonymous,EN,Somerville,NA,5,4,4,4,4,5,3,2,4,4,4,4,4,2,4,4,3,2,4,4,4,5,3,3,2,4,4,3,4,4,4,3,3,4,3,4,3,2,3,1,4,3,4,3,3,4,3,3,4,4,4,4,5,1,1,1,3,3,3,3,3,2,2,3,3,2,2,4,2,4,,5,5,,NA,NA,,02740510
2/6/19 14:13,IP Address,192.64.64.114,100,830,TRUE,2019-02-06T14:26:0,R_0roBEMBZVCVOxAB,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,5,5,5,3,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,5,3,3,3,4,4,3,5,4,4,4,4,2,2,5,3,5,3,4,5,4,4,5,5,4,5,5,2,2,1,5,3,2,4,3,2,3,4,4,3,3,4,3,4,,9,5,,NA,NA,,02740510
2/6/19 14:12,IP Address,192.64.64.114,100,912,TRUE,2019-02-06T14:27:0,R_3nv0FDYGYxUNpAS,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,4,5,5,5,4,5,5,4,4,4,4,5,4,5,5,4,5,5,5,4,4,3,3,4,3,4,4,3,3,4,4,5,3,3,1,2,5,3,5,5,3,5,3,5,4,3,3,5,5,1,1,1,5,5,4,5,2,2,2,4,4,4,3,4,3,4,My school consists of diverse students and diverse teachers.  It's a great place and secure environment for the students here.,9,4,,NA,NA,,02740510
2/6/19 14:12,IP Address,192.64.64.114,100,939,TRUE,2019-02-06T14:27:0,R_1mkPRkFWtab31IE,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,4,4,4,2,5,4,5,4,4,4,4,4,3,3,4,4,5,5,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,5,3,4,5,4,4,4,4,4,4,3,4,4,5,1,1,1,5,4,3,3,4,2,2,3,3,4,3,3,3,4,no,7,6,A bit too long,NA,NA,,02740510
2/6/19 14:17,IP Address,192.64.64.114,100,617,TRUE,2019-02-06T14:27:0,R_22t5AIrlDNxKIWh,42.36489868,anonymous,EN,Somerville,NA,4,4,4,3,4,3,4,2,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,4,4,5,4,3,3,3,3,3,3,5,4,4,3,2,2,4,4,2,3,3,3,2,4,3,4,3,5,3,5,Our school does very well with students who have struggled at other more traditional schools.,8,8,,NA,NA,,02740510
2/6/19 14:02,IP Address,192.64.64.114,100,1537,TRUE,2019-02-06T14:28:0,R_2altyZRA8ZuIx2x,42.36489868,anonymous,EN,Somerville,NA,5,5,5,2,4,3,4,4,5,5,5,5,3,4,4,4,3,3,4,4,3,1,5,5,3,4,4,4,3,4,4,2,4,4,4,3,3,3,3,4,3,3,4,3,4,5,4,5,4,3,4,5,3,2,1,1,4,4,3,5,4,2,2,2,3,4,4,4,4,4,None,8,8,None,NA,NA,,02740505
2/6/19 14:14,IP Address,192.64.64.114,100,886,TRUE,2019-02-06T14:29:0,R_2EzaYPgRNseQlHK,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,5,4,5,1,5,5,5,4,4,3,4,5,3,4,5,5,5,5,5,5,4,3,3,3,4,4,4,3,4,4,3,4,4,4,4,2,5,4,5,5,4,4,4,4,3,2,4,3,3,1,2,1,5,5,1,5,4,2,2,3,3,3,3,3,2,4,,8,5,,NA,NA,,02740510
2/6/19 14:21,IP Address,192.64.64.114,100,474,TRUE,2019-02-06T14:29:0,R_0pI1HgOjGrtPMs1,42.36489868,anonymous,EN,Somerville,NA,5,5,5,2,2,4,1,1,5,5,4,5,1,1,1,1,1,2,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,2,2,3,3,3,4,3,4,4,5,5,4,3,3,4,1,2,1,1,5,5,2,3,4,3,4,3,3,3,4,4,4,5,,8,6,,NA,NA,,02740505
2/6/19 14:16,IP Address,192.64.64.114,100,821,TRUE,2019-02-06T14:30:0,R_3oYitByM8u8h5fj,42.36489868,anonymous,EN,Somerville,NA,4,4,5,4,4,4,5,1,3,3,4,3,4,1,4,4,3,3,5,5,5,5,4,3,3,4,4,4,5,4,5,4,4,4,2,3,4,3,4,1,5,5,5,1,3,3,2,5,2,2,3,3,4,1,1,1,3,4,1,5,2,2,2,3,4,2,3,4,3,5,,8,NA,,NA,NA,,02740510
2/6/19 14:03,IP Address,192.64.64.114,100,1622,TRUE,2019-02-06T14:31:0,R_3O30AXlU9bhqmJv,42.36489868,anonymous,EN,Somerville,NA,5,4,5,4,3,3,4,2,4,4,2,3,3,3,3,3,3,1,4,2,2,4,2,2,2,3,3,2,3,3,3,2,4,3,2,3,3,3,1,1,4,2,4,3,3,4,1,3,3,3,4,3,5,1,2,1,3,3,1,2,3,1,1,3,3,2,3,4,2,3,"My school is a therapeutic school.  A lot of the work I do with my students has to do with their social emotional learning that happens through building relationships with them.  Even though I am an academic teacher, I feel like much of my work isn't reflected in these questions.",5,5,The students at my school are incredibly diverse in ability and experience.  It was difficult answering some of the questions because my answer would vary based on different students/classes.,NA,NA,,02740510
2/6/19 14:23,IP Address,192.64.64.114,100,526,TRUE,2019-02-06T14:32:0,R_1g0cRFR7tSNsJqj,42.36489868,anonymous,EN,Somerville,NA,5,4,3,4,5,4,4,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,4,4,4,4,4,4,5,5,5,5,5,3,3,3,4,4,3,4,4,3,4,4,4,4,3,3,3,3,,7,7,,NA,NA,,02740505
2/6/19 14:24,IP Address,192.64.64.114,100,510,TRUE,2019-02-06T14:32:0,R_3s4uNOX7uFuY7y3,42.36489868,anonymous,EN,Somerville,NA,4,4,4,4,3,3,3,2,4,4,4,4,3,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,4,1,4,4,3,4,3,3,3,3,5,3,3,NA,4,3,3,3,4,3,2,4,4,4,2,3,3,4,,6,4,,NA,NA,,02740075
2/6/19 14:22,IP Address,192.64.64.114,100,655,TRUE,2019-02-06T14:33:0,R_2eWjcOHQQYas4W8,42.36489868,anonymous,EN,Somerville,NA,2,3,3,4,4,3,3,2,4,3,4,4,2,2,2,2,3,3,5,5,4,4,3,4,4,4,5,3,3,3,3,4,3,4,3,3,3,3,2,3,3,4,4,4,4,5,4,4,4,5,5,5,5,5,3,5,5,4,4,3,4,3,3,4,4,3,3,4,2,2,,NA,NA,,NA,NA,,02740115
2/6/19 14:26,IP Address,192.64.64.114,100,439,TRUE,2019-02-06T14:33:0,R_1IuuOZnA5J1SoZd,42.36489868,anonymous,EN,Somerville,NA,4,4,4,3,3,3,4,1,4,4,4,4,3,2,3,1,3,3,3,3,1,3,3,4,2,2,3,2,4,4,4,3,3,3,3,2,2,4,1,1,4,3,3,2,3,3,3,3,4,5,3,5,2,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,,5,NA,,NA,NA,,02740115
2/6/19 14:20,IP Address,192.64.64.114,100,791,TRUE,2019-02-06T14:34:0,R_3k7CbGGY3pSDiXi,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,4,5,3,3,4,4,4,4,4,4,3,4,3,3,5,5,4,5,4,4,4,4,4,2,4,3,3,1,3,4,2,2,3,3,2,3,5,4,5,5,3,4,2,3,3,3,4,4,5,2,2,1,4,4,2,2,2,2,2,3,3,3,3,5,3,4,More NA options and more than every few weeks option for parent outreach,7,6,,NA,NA,,02740510
2/6/19 14:08,IP Address,192.64.64.114,100,1686,TRUE,2019-02-06T14:36:0,R_1CroA2Z9lw0wVp5,42.36489868,anonymous,EN,Somerville,NA,5,5,5,3,3,4,3,2,5,5,5,5,1,1,3,2,4,3,4,3,2,2,4,5,2,4,4,2,3,3,3,2,4,4,5,5,3,3,2,3,4,5,5,3,5,2,5,4,5,5,5,5,4,3,3,2,5,5,2,4,4,5,5,4,4,4,3,4,3,4,"I work at one school, but do PD in a different department. My PD comments are not applicable to the West but to the world language department.",9,5,,NA,NA,,02740115
2/6/19 14:21,IP Address,192.64.64.114,100,897,TRUE,2019-02-06T14:36:0,R_ePsRYAvptuTvoHv,42.36489868,anonymous,EN,Somerville,NA,5,4,5,5,5,4,5,5,4,4,5,4,2,4,2,2,2,3,5,4,4,4,4,4,3,5,4,4,3,3,4,3,3,4,3,2,3,3,3,3,5,2,4,2,4,4,3,4,4,3,5,4,5,2,2,1,4,3,3,2,3,2,2,2,4,3,3,3,3,4,,8,6,,NA,NA,,02740510
2/6/19 14:14,IP Address,192.64.64.114,100,1362,TRUE,2019-02-06T14:37:0,R_1mfJN8NBXnIaKFE,42.36489868,anonymous,EN,Somerville,NA,5,5,4,5,4,4,4,2,4,4,4,3,3,3,2,2,4,3,4,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,2,4,3,3,3,4,5,3,3,3,4,3,3,4,2,3,3,4,3,4,3,3,4,4,4,3,2,2,2,3,2,3,2,2,2,3,Sometimes I feel that a teacher's knowledge about individual students is not always valued or listened to by administration. It seems to be about money/budget not what the students need. Paperwork is becoming overwhelming to get a child what he/she would benefit from. It is never good enough.,5,5,,NA,NA,,02740120
2/6/19 14:12,IP Address,192.64.64.114,100,1562,TRUE,2019-02-06T14:39:0,R_D5W1uIuZ0x6KZgZ,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,4,4,4,3,4,4,4,4,5,4,3,4,4,3,5,5,5,5,4,4,5,3,3,3,4,4,4,2,4,4,3,3,3,3,1,3,5,2,5,5,3,4,3,3,3,3,3,4,5,1,1,1,5,4,1,5,4,2,2,3,4,4,3,4,3,4,,6,6,,NA,NA,,02740510
2/6/19 14:25,IP Address,192.64.64.114,100,890,TRUE,2019-02-06T14:39:0,R_2ygvJQi1Noy3XiP,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,4,3,2,3,5,5,5,4,4,4,5,5,4,3,3,3,3,4,4,3,4,4,3,3,3,5,3,5,4,4,4,4,5,4,4,4,4,5,1,1,1,4,4,1,4,4,2,2,3,3,3,3,4,3,4,,9,6,,NA,NA,,02740510
2/6/19 14:36,IP Address,192.64.64.114,100,486,TRUE,2019-02-06T14:44:0,R_1CJel5Rc09CsZP0,42.36489868,anonymous,EN,Somerville,NA,4,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,3,2,4,4,3,4,4,3,3,3,3,3,4,4,3,3,,7,7,,NA,NA,,02740115
2/6/19 14:14,IP Address,192.64.64.114,100,1848,TRUE,2019-02-06T14:44:0,R_1NeRTp7zMsKhdFZ,42.36489868,anonymous,EN,Somerville,NA,5,4,5,5,5,5,4,1,5,3,5,5,4,NA,4,5,4,4,5,5,5,5,4,4,5,5,4,3,3,3,3,3,2,4,4,5,5,3,3,4,5,5,5,5,4,NA,4,4,5,5,5,5,5,1,1,1,5,5,1,4,3,2,2,4,3,3,3,3,4,4,no,9,9,,NA,NA,,02740510
2/6/19 14:29,IP Address,192.64.64.114,100,994,TRUE,2019-02-06T14:45:0,R_2ZEwR0waXMlzsur,42.36489868,anonymous,EN,Somerville,NA,3,3,3,3,3,3,3,2,5,4,4,5,3,3,4,3,3,3,3,5,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,3,2,3,3,3,4,4,4,4,5,3,3,4,3,3,3,4,3,3,3,3,3,3,3,2,3,2,,5,5,,NA,NA,,02740115
2/6/19 14:26,IP Address,192.64.64.114,100,1201,TRUE,2019-02-06T14:46:0,R_3CQm48h0LuGXSam,42.36489868,anonymous,EN,Somerville,NA,5,4,5,5,4,5,3,1,4,4,4,4,3,4,3,2,5,3,5,2,4,4,1,1,1,3,5,4,5,5,4,4,4,3,3,4,4,3,5,5,4,1,3,1,3,4,4,4,5,3,4,5,3,3,3,5,4,3,2,3,4,3,4,3,3,5,3,3,4,4,,5,5,,NA,NA,,02740075
2/6/19 14:39,IP Address,192.64.64.114,100,690,TRUE,2019-02-06T14:50:0,R_2yl9YBczHOsPaKG,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,5,4,4,2,5,5,5,5,3,3,2,3,5,5,5,4,3,3,5,5,4,3,3,3,5,5,4,4,3,3,3,5,5,3,3,4,3,3,3,4,5,5,5,5,3,3,4,3,5,5,3,3,4,5,4,5,4,3,3,2,4,3,5,5,5,5,,9,5,,NA,NA,,02740115
2/6/19 14:43,IP Address,192.64.64.114,100,478,TRUE,2019-02-06T14:51:0,R_1Fg3fuJIJtFmX8W,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,4,5,4,2,4,4,4,4,3,3,4,4,2,1,2,4,4,4,4,4,2,3,3,3,3,4,3,3,3,4,2,3,4,4,2,3,4,3,4,3,4,4,4,4,5,5,5,5,4,4,3,3,4,4,3,4,3,3,3,4,4,4,3,4,2,3,,9,7,,NA,NA,,02740115
2/6/19 14:42,IP Address,192.64.64.114,100,628,TRUE,2019-02-06T14:53:0,R_3j37HrFfmKssTit,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,4,5,3,2,4,5,4,4,4,2,5,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,5,5,4,2,3,4,2,4,4,3,3,3,4,4,2,3,3,4,,7,5,,NA,NA,,02740115
2/6/19 14:43,IP Address,192.64.64.114,100,666,TRUE,2019-02-06T14:55:0,R_eRJ2cqwiCFRt529,42.36489868,anonymous,EN,Somerville,NA,4,4,4,3,3,5,2,2,4,4,4,4,3,4,4,4,3,3,3,4,3,4,3,3,4,3,3,4,4,4,4,3,3,3,3,3,3,4,2,3,4,3,4,3,4,4,4,4,4,4,4,5,3,4,3,2,3,4,2,4,4,3,3,3,3,3,1,2,2,3,"I think that one issue we are running into is managing of space throughout the buildings. ie. offices/classroom spaces being used for specialists, students services or special education with multiple people sharing common spaces for teaching. ",8,5,,NA,NA,,02740115
2/6/19 14:39,IP Address,192.64.64.114,100,958,TRUE,2019-02-06T14:55:0,R_12LawIBmSpqlhKV,42.36489868,anonymous,EN,Somerville,NA,5,5,4,2,4,2,3,1,4,5,4,3,2,2,2,2,2,2,3,4,2,3,3,3,2,3,3,3,3,4,3,3,4,3,4,4,4,4,2,3,2,2,4,4,3,4,4,3,2,2,3,3,4,3,3,1,4,4,3,4,4,3,3,3,3,3,4,5,4,5,,6,4,"As a high school teacher, I teach several levels of a subject. So the questions about general student achievement and performance were not really possible to answer accurately.",NA,NA,,02740505
2/6/19 13:43,IP Address,192.64.64.114,100,4351,TRUE,2019-02-06T14:55:0,R_egvipXaWOo3Z2zn,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,3,3,4,2,4,3,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,4,4,3,4,4,4,2,3,4,3,4,4,4,4,4,4,4,3,4,4,2,1,1,1,4,4,4,4,3,3,3,3,3,3,3,3,4,5,,6,5,,NA,NA,,02740505
2/6/19 14:46,IP Address,192.64.64.114,100,782,TRUE,2019-02-06T14:59:0,R_2CVveQx8XyblZSe,42.36489868,anonymous,EN,Somerville,NA,4,4,4,4,4,4,3,1,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4,3,3,4,4,2,2,2,4,4,4,4,3,4,4,5,5,5,3,3,4,3,2,3,4,4,4,4,3,4,3,4,3,4,The after school program is a mess. They need better instruction and more space.,7,7,,NA,NA,,02740115
2/6/19 14:53,IP Address,192.64.64.114,100,425,TRUE,2019-02-06T15:0:0,R_1ALr5wkcJbky5tT,42.36489868,anonymous,EN,Somerville,NA,5,5,4,4,5,5,5,5,4,4,4,5,5,4,4,5,5,4,5,3,2,3,3,3,2,1,2,1,4,3,3,3,3,3,3,5,5,5,4,4,5,3,4,3,3,3,4,4,5,5,5,5,5,4,4,1,3,3,2,4,3,2,2,3,4,3,3,4,2,3,,7,5,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,516,TRUE,2019-02-06T15:0:0,R_1gdNqfitoCwsPXI,42.36489868,anonymous,EN,Somerville,NA,5,5,4,5,4,5,4,2,5,4,3,4,3,3,2,3,4,3,4,3,4,4,2,2,2,3,3,3,4,4,4,3,3,3,4,3,4,4,3,4,3,3,4,3,4,4,4,4,5,5,5,5,5,4,3,1,4,4,3,3,3,3,3,4,4,4,3,3,3,3,,7,7,,NA,NA,,02740075
2/6/19 14:52,IP Address,172.56.22.51,100,498,TRUE,2019-02-06T15:1:0,R_2anLwEUf3D2lQvh,42.4138031,anonymous,EN,Somerville,NA,5,5,4,4,4,5,4,2,4,4,4,4,2,2,2,3,2,NA,4,3,3,3,2,3,2,3,3,3,3,4,4,3,3,3,3,4,4,4,5,4,NA,2,4,3,4,4,4,4,4,3,4,3,3,3,3,NA,3,3,2,3,4,4,3,4,4,3,2,2,1,2,,7,5,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,516,TRUE,2019-02-06T15:1:0,R_R52Y19suaz9okcV,42.36489868,anonymous,EN,Somerville,NA,4,4,5,5,5,5,4,5,4,5,5,3,4,4,4,5,5,4,5,2,1,2,1,1,1,3,3,4,3,4,4,3,4,3,5,3,3,3,3,4,4,3,4,4,4,4,4,4,5,5,5,5,4,3,4,2,5,5,3,4,3,2,2,4,4,4,3,5,3,5,,4,4,Not all questions are relevant for staff who are not classroom teachers.,NA,NA,,02740075
2/6/19 14:53,IP Address,174.192.6.253,100,544,TRUE,2019-02-06T15:2:0,R_T6rip7tfCjh3baN,42.36109924,anonymous,EN,Somerville,NA,5,5,5,3,4,5,2,NA,4,4,4,4,1,2,1,1,4,2,4,4,5,4,3,3,3,3,3,2,3,3,3,2,4,4,3,3,3,3,2,3,5,3,5,2,NA,NA,NA,NA,4,4,3,4,5,3,2,1,3,3,1,2,NA,NA,NA,2,2,3,3,3,3,3,,6,5,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,620,TRUE,2019-02-06T15:2:0,R_3DbEq8RtyOf5EsO,42.36489868,anonymous,EN,Somerville,NA,5,4,5,3,3,3,4,1,4,4,5,4,3,3,1,3,2,1,2,5,5,5,5,5,4,3,3,4,4,4,4,4,4,5,2,3,4,3,3,3,3,2,4,2,5,3,5,3,4,4,5,4,5,5,4,2,4,5,3,4,3,3,4,4,4,4,2,3,2,3,,7,6,,NA,NA,,02740115
2/6/19 14:52,IP Address,192.64.64.114,100,623,TRUE,2019-02-06T15:2:0,R_1K7564UMyFHyN1o,42.36489868,anonymous,EN,Somerville,NA,5,4,4,4,4,5,3,2,4,4,4,4,3,2,3,2,3,3,2,1,1,1,1,1,1,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,5,5,3,3,3,3,3,2,2,4,3,3,3,3,4,3,3,3,3,,8,6,,NA,NA,,02740075
2/6/19 11:33,IP Address,192.64.64.114,100,12538,TRUE,2019-02-06T15:2:0,R_6Yez2KXFrerkUc9,42.36489868,anonymous,EN,Somerville,NA,3,4,4,5,3,5,3,2,3,5,3,3,3,4,4,2,4,1,2,2,1,1,1,1,1,3,4,4,3,4,4,3,3,3,4,3,4,3,3,3,3,1,1,3,3,3,3,3,4,4,4,5,5,1,1,1,4,2,2,2,2,2,2,4,3,3,2,2,1,3,,6,7,,NA,NA,,02740075
2/6/19 14:53,IP Address,192.64.64.114,100,562,TRUE,2019-02-06T15:3:0,R_2ff9ftfi0WYwXCn,42.36489868,anonymous,EN,Somerville,NA,4,4,4,4,4,4,4,1,5,4,5,4,2,3,2,1,2,2,3,4,4,4,2,1,1,3,3,2,4,3,4,3,3,3,3,2,3,2,3,2,3,1,3,3,2,1,3,2,4,4,3,4,5,4,3,1,3,3,3,3,4,2,2,4,4,3,2,3,3,3,,8,5,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,672,TRUE,2019-02-06T15:4:0,R_3qeXSmWMY5Japbb,42.36489868,anonymous,EN,Somerville,NA,5,5,4,5,4,4,4,1,5,5,4,4,2,1,3,1,4,3,5,1,1,1,1,1,1,3,3,3,2,3,3,2,3,2,3,2,2,2,3,3,2,1,2,2,3,3,3,3,4,3,2,4,5,4,2,1,2,1,4,2,2,2,2,2,3,3,3,4,1,2,,5,4,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,729,TRUE,2019-02-06T15:4:0,R_rfF0g1ObacEHspX,42.36489868,anonymous,EN,Somerville,NA,5,4,4,4,4,5,3,1,4,3,4,4,3,5,2,3,4,2,3,2,4,4,3,2,1,3,3,4,5,4,4,3,5,3,3,3,3,4,2,4,5,2,3,4,3,3,3,4,3,2,5,4,5,4,3,4,4,5,1,3,3,2,2,5,4,4,3,4,3,4,,5,3,The question about students being bullied for who they are was confusing. For what other reasons would they be bullied?,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,723,TRUE,2019-02-06T15:4:0,R_1OCWCy425qpjZYW,42.36489868,anonymous,EN,Somerville,NA,5,5,5,4,2,5,4,3,4,5,4,4,2,1,1,2,3,2,4,2,2,4,1,1,1,2,2,4,4,5,4,3,3,3,3,4,4,4,4,4,3,3,4,3,3,5,3,4,3,4,3,4,3,4,3,3,2,2,2,2,4,3,3,3,3,3,3,4,2,3,,5,NA,,NA,NA,,02740075
2/6/19 14:17,IP Address,192.64.64.114,100,2844,TRUE,2019-02-06T15:5:0,R_3gMFmMLPXnOWNVP,42.36489868,anonymous,EN,Somerville,NA,4,4,4,4,5,5,3,3,4,3,4,5,2,1,2,2,3,2,4,4,4,4,2,3,3,4,4,4,3,4,3,3,4,2,3,2,2,4,2,1,3,3,3,3,4,4,4,4,3,3,2,4,3,2,2,2,3,3,3,3,4,4,3,3,3,4,4,5,3,5,,2,3,"The survey seemed unnecessarily long;  many of the questions were repetitive.  Also,  the questions lacked an option for ""not applicable"" or ""I don't know""",NA,NA,,02740505
2/6/19 14:55,IP Address,192.64.64.114,100,583,TRUE,2019-02-06T15:5:0,R_30bKomACP4Vpa5M,42.36489868,anonymous,EN,Somerville,NA,3,3,5,5,4,2,2,1,4,4,4,3,3,3,3,2,3,3,3,1,1,1,1,1,1,2,2,2,3,3,3,3,2,2,3,4,2,1,2,4,4,1,2,2,3,3,3,3,4,4,2,5,5,3,4,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,,8,6,,NA,NA,,02740075
2/6/19 14:52,IP Address,192.64.64.114,100,768,TRUE,2019-02-06T15:5:0,R_2UbCAvuIN1sVyTU,42.36489868,anonymous,EN,Somerville,NA,4,4,4,5,5,5,4,4,4,4,3,3,3,4,4,2,3,2,3,3,4,4,2,2,2,2,3,3,4,4,3,3,4,2,3,1,2,2,2,4,3,1,4,1,4,4,3,3,2,3,5,5,5,5,2,1,2,2,2,2,4,1,1,2,2,3,3,3,4,4,,7,6,,NA,NA,,02740075
2/6/19 14:53,IP Address,192.64.64.114,100,737,TRUE,2019-02-06T15:5:0,R_22Pojd0D4YT7BcA,42.36489868,anonymous,EN,Somerville,NA,5,5,5,5,4,5,5,3,3,4,4,4,3,3,3,3,4,5,5,2,2,4,3,2,2,3,4,4,3,3,4,4,4,4,2,3,3,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,5,2,2,2,3,3,3,2,5,3,3,3,4,3,2,3,4,4,,5,3,,NA,NA,,02740075
2/6/19 14:57,IP Address,192.64.64.114,100,570,TRUE,2019-02-06T15:6:0,R_7QgOeTCH9pQG4YV,42.36489868,anonymous,EN,Somerville,NA,5,5,5,3,4,4,4,4,5,5,5,5,3,4,3,4,3,4,3,2,3,4,3,3,1,3,3,2,4,3,3,3,4,3,3,2,3,2,2,4,2,1,2,2,5,4,5,4,4,4,4,5,5,4,4,3,3,4,3,3,3,3,3,4,4,3,1,2,3,3,,NA,NA,,NA,NA,,02740075
