StartDate,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseID,Location.Latitude,DistributionChannel,UserLanguage,district,student_id,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,Q90_3_TEXT,race,Q91_7_TEXT,language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher,DESE ID
3/12/19 14:08,100,766,TRUE,2019-03-12T14:21:0,R_AyNJC237NLjEhON,42.4125061,anonymous,ES,Revere,43883,5,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,NA,5,NA,NA,NA,NA,NA,NA,3,5,5,2,1,4,4,5,5,NA,,,,ES,,,,,02480003
3/12/19 14:08,100,774,TRUE,2019-03-12T14:21:0,R_3ni7ftuJDSQqWHm,42.4125061,anonymous,EN,Revere,43518,5,3,NA,5,4,NA,4,5,5,4,4,2,3,3,4,5,4,NA,4,NA,4,4,3,2,2,3,4,4,5,4,3,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,3,3,5,4,4,1,3,3,4,4,2,,4,,EN,,,,,02480003
3/12/19 14:09,100,794,TRUE,2019-03-12T14:22:0,R_3NR2DpGwo6QgNbI,42.4125061,anonymous,EN,Revere,40706,5,3,3,1,2,4,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,NA,NA,NA,3,5,4,4,3,4,5,4,3,5,2,5,4,4,5,5,3,4,5,NA,NA,1,3,5,5,4,4,4,1,2,4,4,4,2,,4,,EN,,,,,02480003
3/12/19 14:08,100,803,TRUE,2019-03-12T14:22:0,R_2YKgM3kr9TTjPoc,42.4125061,anonymous,EN,Revere,34326,5,3,4,3,4,3,5,5,4,5,5,3,5,3,3,3,2,4,4,4,3,2,3,3,3,3,3,3,4,5,5,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,4,5,4,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,6,,EN,,,,,02480003
3/12/19 14:08,100,836,TRUE,2019-03-12T14:22:0,R_1Fx50Qlk1FTczra,42.4125061,anonymous,EN,Revere,36482,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,3,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,4,4,3,4,3,4,3,4,4,2,5,4,4,4,4,NA,NA,1,2,3,4,5,3,4,3,3,4,3,4,1,,7,italian,EN,,,,,02480505
3/12/19 14:07,100,934,TRUE,2019-03-12T14:23:0,R_27fEkxRkNC5oRJi,42.4125061,anonymous,EN,Revere,44176,5,1,1,1,1,1,1,1,1,2,2,2,1,2,4,3,5,1,2,3,2,3,3,5,2,4,3,2,3,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,5,2,4,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,,EN,,,,,03440005
3/12/19 14:07,100,934,TRUE,2019-03-12T14:23:0,R_27fEkxRkNC5oRJi,42.4125061,anonymous,EN,Revere,44176,5,1,1,1,1,1,1,1,1,2,2,2,1,2,4,3,5,1,2,3,2,3,3,5,2,4,3,2,3,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,5,2,4,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,,EN,,,,,02480025
3/12/19 14:07,100,985,TRUE,2019-03-12T14:24:0,R_27Pt3FdNO3GFSDu,42.4125061,anonymous,EN,Revere,42101,5,3,2,4,3,2,3,3,3,5,4,5,4,3,1,3,4,2,1,2,2,3,4,4,1,3,3,2,3,4,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,5,4,4,2,3,1,2,5,3,4,2,,5,,EN,,,,,03440005
3/12/19 14:07,100,985,TRUE,2019-03-12T14:24:0,R_27Pt3FdNO3GFSDu,42.4125061,anonymous,EN,Revere,42101,5,3,2,4,3,2,3,3,3,5,4,5,4,3,1,3,4,2,1,2,2,3,4,4,1,3,3,2,3,4,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,5,4,4,2,3,1,2,5,3,4,2,,5,,EN,,,,,02480025
3/12/19 14:07,100,1009,TRUE,2019-03-12T14:24:0,R_3LXxwfeqYDN6AFb,42.4125061,anonymous,EN,Revere,40716,5,4,4,5,4,4,4,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,2,4,5,5,4,4,4,5,4,1,5,4,4,5,5,5,4,5,5,5,5,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,,03440005
3/12/19 14:07,100,1009,TRUE,2019-03-12T14:24:0,R_3LXxwfeqYDN6AFb,42.4125061,anonymous,EN,Revere,40716,5,4,4,5,4,4,4,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,2,4,5,5,4,4,4,5,4,1,5,4,4,5,5,5,4,5,5,5,5,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,,02480025
3/12/19 14:07,100,1018,TRUE,2019-03-12T14:24:0,R_22kWeiQMlvCQGuq,42.4125061,anonymous,EN,Revere,34372,5,2,3,2,3,2,2,3,1,4,4,3,4,4,4,5,4,4,3,2,1,2,4,3,2,4,3,4,2,4,3,2,3,4,4,5,4,4,4,3,4,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,,03440005
3/12/19 14:07,100,1018,TRUE,2019-03-12T14:24:0,R_22kWeiQMlvCQGuq,42.4125061,anonymous,EN,Revere,34372,5,2,3,2,3,2,2,3,1,4,4,3,4,4,4,5,4,4,3,2,1,2,4,3,2,4,3,4,2,4,3,2,3,4,4,5,4,4,4,3,4,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,,02480025
3/12/19 14:08,100,948,TRUE,2019-03-12T14:24:0,R_upFhPB0zo1tnSW5,42.4125061,anonymous,EN,Revere,36412,5,3,NA,3,2,3,5,5,2,5,5,4,5,3,3,5,4,3,3,4,3,3,2,4,3,2,NA,NA,5,5,4,1,5,3,4,5,4,4,NA,5,5,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,,02480003
3/12/19 14:07,100,1038,TRUE,2019-03-12T14:25:0,R_1dblSCsgiI9wsMY,42.4125061,anonymous,EN,Revere,36898,5,4,4,5,4,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,5,4,4,4,3,5,3,2,4,2,3,4,5,4,4,4,4,4,4,NA,NA,1,3,4,5,5,4,5,3,3,3,4,5,1,,4,,EN,,,,,03440005
3/12/19 14:07,100,1038,TRUE,2019-03-12T14:25:0,R_1dblSCsgiI9wsMY,42.4125061,anonymous,EN,Revere,36898,5,4,4,5,4,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,5,4,4,4,3,5,3,2,4,2,3,4,5,4,4,4,4,4,4,NA,NA,1,3,4,5,5,4,5,3,3,3,4,5,1,,4,,EN,,,,,02480025
3/12/19 14:07,100,1051,TRUE,2019-03-12T14:25:0,R_1DoubGufvoliReV,42.4125061,anonymous,EN,Revere,36596,5,4,5,5,2,1,3,4,4,5,4,5,3,3,2,2,2,3,4,3,2,3,2,3,3,4,3,3,3,3,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,4,4,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,03440005
3/12/19 14:07,100,1051,TRUE,2019-03-12T14:25:0,R_1DoubGufvoliReV,42.4125061,anonymous,EN,Revere,36596,5,4,5,5,2,1,3,4,4,5,4,5,3,3,2,2,2,3,4,3,2,3,2,3,3,4,3,3,3,3,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,4,4,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,02480025
3/12/19 14:07,100,1054,TRUE,2019-03-12T14:25:0,R_wOjVLPJFCAVwEI9,42.4125061,anonymous,EN,Revere,36468,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,3,2,2,2,2,1,2,3,2,4,2,2,1,2,NA,NA,1,1,1,3,3,3,3,1,2,2,1,3,1,,7,Mixed,EN,,,,,03440005
3/12/19 14:07,100,1054,TRUE,2019-03-12T14:25:0,R_wOjVLPJFCAVwEI9,42.4125061,anonymous,EN,Revere,36468,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,3,2,2,2,2,1,2,3,2,4,2,2,1,2,NA,NA,1,1,1,3,3,3,3,1,2,2,1,3,1,,7,Mixed,EN,,,,,02480025
3/12/19 14:09,100,986,TRUE,2019-03-12T14:25:0,R_1Fqz1DypMxFJxe9,42.4125061,anonymous,EN,Revere,41218,5,1,4,3,3,3,2,4,4,3,5,4,3,1,4,3,1,2,3,2,5,5,5,4,3,2,2,4,4,3,3,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,4,4,3,2,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,02480003
3/12/19 14:07,100,1075,TRUE,2019-03-12T14:25:0,R_YSlguao2S5R4egV,42.4125061,anonymous,EN,Revere,34980,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,5,5,3,NA,NA,NA,NA,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,2,5,4,3,2,3,1,4,5,4,5,5,2,3,4,NA,NA,2,1,5,1,5,1,5,1,3,2,2,3,1,,4,,EN,,,,,03440005
3/12/19 14:07,100,1075,TRUE,2019-03-12T14:25:0,R_YSlguao2S5R4egV,42.4125061,anonymous,EN,Revere,34980,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,5,5,3,NA,NA,NA,NA,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,2,5,4,3,2,3,1,4,5,4,5,5,2,3,4,NA,NA,2,1,5,1,5,1,5,1,3,2,2,3,1,,4,,EN,,,,,02480025
3/12/19 14:07,100,1083,TRUE,2019-03-12T14:25:0,R_3EzkqUi6GUos7n6,42.4125061,anonymous,EN,Revere,34306,5,5,5,5,4,2,2,NA,2,3,3,4,3,2,2,3,2,2,4,2,2,4,2,2,2,2,4,3,2,2,2,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,4,4,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,03440005
3/12/19 14:07,100,1083,TRUE,2019-03-12T14:25:0,R_3EzkqUi6GUos7n6,42.4125061,anonymous,EN,Revere,34306,5,5,5,5,4,2,2,NA,2,3,3,4,3,2,2,3,2,2,4,2,2,4,2,2,2,2,4,3,2,2,2,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,4,4,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,02480025
3/12/19 14:08,100,1034,TRUE,2019-03-12T14:26:0,R_5iGDitXtyS4itgt,42.4125061,anonymous,EN,Revere,33513,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,5,4,4,NA,NA,NA,NA,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,3,5,4,NA,NA,5,5,5,5,5,5,5,2,4,5,5,4,2,,"4,6,7",aribic,EN,,,,,02480003
3/12/19 14:08,100,1049,TRUE,2019-03-12T14:26:0,R_RgE3jb4NlTnGaC5,42.4125061,anonymous,EN,Revere,36500,5,3,3,3,2,2,3,3,4,4,2,4,3,4,3,3,2,2,3,4,2,3,2,3,4,4,4,3,4,5,4,2,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,3,2,2,4,2,5,1,2,3,4,3,2,,6,,EN,,,,,02480003
3/12/19 14:07,100,1223,TRUE,2019-03-12T14:28:0,R_2U60OAt9U9XV6mw,42.4125061,anonymous,EN,Revere,39801,5,3,NA,3,4,4,5,5,4,5,5,4,4,4,4,5,4,4,4,5,3,2,4,3,3,4,3,4,5,3,5,4,5,4,4,5,4,4,4,4,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,,,,,03440005
3/12/19 14:07,100,1223,TRUE,2019-03-12T14:28:0,R_2U60OAt9U9XV6mw,42.4125061,anonymous,EN,Revere,39801,5,3,NA,3,4,4,5,5,4,5,5,4,4,4,4,5,4,4,4,5,3,2,4,3,3,4,3,4,5,3,5,4,5,4,4,5,4,4,4,4,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,,,,,02480025
3/12/19 14:07,100,1224,TRUE,2019-03-12T14:28:0,R_1IGaHxnRoWVRsNA,42.4125061,anonymous,EN,Revere,36702,5,2,1,3,2,3,2,2,2,3,3,2,2,2,2,5,4,1,2,3,3,4,2,1,3,4,4,5,4,4,4,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,2,5,5,2,5,1,1,3,2,2,1,,3,,EN,,,,,03440005
3/12/19 14:07,100,1224,TRUE,2019-03-12T14:28:0,R_1IGaHxnRoWVRsNA,42.4125061,anonymous,EN,Revere,36702,5,2,1,3,2,3,2,2,2,3,3,2,2,2,2,5,4,1,2,3,3,4,2,1,3,4,4,5,4,4,4,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,2,5,5,2,5,1,1,3,2,2,1,,3,,EN,,,,,02480025
3/12/19 14:09,100,1159,TRUE,2019-03-12T14:28:0,R_3Eg5D5JGNEG2JPn,42.4125061,anonymous,EN,Revere,35860,5,1,4,1,3,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,NA,NA,NA,5,5,4,3,4,4,2,2,3,2,3,1,3,1,1,5,4,4,5,NA,NA,1,5,2,4,5,1,4,5,3,3,3,3,1,,7,EUROPEAN,EN,,,,,02480003
3/12/19 14:08,100,1294,TRUE,2019-03-12T14:30:0,R_22zQg30tYAtZEsV,42.4125061,anonymous,EN,Revere,36450,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,1,2,NA,NA,NA,NA,3,2,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,1,2,NA,1,2,3,2,2,,6,,EN,,,,,02480003
3/12/19 14:07,100,1397,TRUE,2019-03-12T14:30:0,R_svdXF5V6adw1fq1,42.4125061,anonymous,EN,Revere,40792,5,4,4,5,5,4,5,5,5,5,5,4,4,3,3,3,3,4,4,4,3,3,4,3,2,5,5,4,5,5,5,1,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,3,4,3,4,5,3,4,4,4,4,2,,4,,EN,,,,,03440005
3/12/19 14:07,100,1397,TRUE,2019-03-12T14:30:0,R_svdXF5V6adw1fq1,42.4125061,anonymous,EN,Revere,40792,5,4,4,5,5,4,5,5,5,5,5,4,4,3,3,3,3,4,4,4,3,3,4,3,2,5,5,4,5,5,5,1,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,3,4,3,4,5,3,4,4,4,4,2,,4,,EN,,,,,02480025
3/12/19 14:08,100,1367,TRUE,2019-03-12T14:31:0,R_eKA0jWa47qEnC6d,42.4125061,anonymous,EN,Revere,36570,5,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,1,2,1,4,3,3,4,2,3,2,3,3,4,4,3,4,4,3,3,4,3,1,,4,,EN,,,,,02480003
3/12/19 14:08,100,1395,TRUE,2019-03-12T14:32:0,R_31zvL2pduJ45hmT,42.4125061,anonymous,EN,Revere,36576,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,3,2,4,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,4,4,3,3,3,2,3,5,4,5,2,3,3,3,NA,NA,4,4,4,3,4,3,4,1,4,2,3,3,1,,"5,6",,EN,,,,,02480003
3/12/19 14:08,100,1410,TRUE,2019-03-12T14:32:0,R_32Xc1whO6Ms5rxg,42.4125061,anonymous,EN,Revere,41331,5,3,5,2,NA,3,NA,4,2,4,3,5,3,3,4,4,5,4,4,3,NA,5,NA,NA,NA,NA,NA,NA,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,NA,NA,NA,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,02480003
3/12/19 14:07,100,1619,TRUE,2019-03-12T14:34:0,R_3D60AkZGJxe8Ls3,42.4125061,anonymous,EN,Revere,33413,5,1,1,3,5,1,3,3,3,4,3,3,2,1,1,1,1,1,2,3,1,1,1,3,3,2,1,3,2,3,3,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,4,4,3,3,5,3,1,1,3,3,2,1,,4,,EN,,,,,03440005
3/12/19 14:07,100,1619,TRUE,2019-03-12T14:34:0,R_3D60AkZGJxe8Ls3,42.4125061,anonymous,EN,Revere,33413,5,1,1,3,5,1,3,3,3,4,3,3,2,1,1,1,1,1,2,3,1,1,1,3,3,2,1,3,2,3,3,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,4,4,3,3,5,3,1,1,3,3,2,1,,4,,EN,,,,,02480025
3/12/19 14:08,100,81279,TRUE,2019-03-13T12:43:0,R_26arJirzIFGhVgb,42.4125061,anonymous,EN,Revere,36461,5,4,4,4,NA,3,3,5,4,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,5,3,5,4,5,4,4,4,4,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,"4,6",,EN,,,,,02480003
3/13/19 12:26,100,1090,TRUE,2019-03-13T12:44:0,R_1hB8uul69bVb0KZ,42.4125061,anonymous,EN,Revere,33427,5,3,5,5,3,2,3,4,5,4,3,5,2,4,5,3,5,5,3,3,4,3,3,4,3,5,3,5,4,2,3,5,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,5,3,4,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,america,5,,EN,,,,,02480003
3/13/19 12:26,100,1190,TRUE,2019-03-13T12:46:0,R_2RWJCbkrKGwI2Rq,42.4125061,anonymous,EN,Revere,36652,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,1,NA,NA,3,NA,NA,1,NA,4,NA,NA,2,,6,,EN,,,,,02480003
3/13/19 12:26,100,1355,TRUE,2019-03-13T12:48:0,R_31gCUDhlYH0vX1m,42.4125061,anonymous,EN,Revere,40448,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,3,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,5,5,5,5,4,3,2,4,3,3,5,3,3,4,NA,NA,2,5,4,3,3,3,4,5,1,3,4,3,1,,6,,EN,,,,,02480003
3/13/19 12:26,100,1386,TRUE,2019-03-13T12:49:0,R_1o1q1rG5c6nAScB,42.4125061,anonymous,EN,Revere,40998,5,3,4,3,5,5,5,4,4,2,3,3,2,3,4,2,3,3,5,5,5,2,3,4,4,2,3,3,4,4,4,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,3,3,3,4,4,4,2,1,1,5,NA,2,,5,,EN,,,,,02480003
3/13/19 12:26,100,1481,TRUE,2019-03-13T12:51:0,R_241TW8Ol5LExrGd,42.4125061,anonymous,EN,Revere,36022,5,4,4,5,5,5,4,5,4,5,3,3,2,4,4,4,5,5,5,3,1,3,3,2,3,5,4,4,3,4,4,1,5,5,5,4,5,4,4,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,,02480003
3/13/19 12:26,100,1521,TRUE,2019-03-13T12:51:0,R_oXZ4RPVR7wPTqGl,42.4125061,anonymous,EN,Revere,36289,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,NA,4,5,5,5,5,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,5,5,5,5,5,5,4,5,5,5,1,,"4,7",Italian and Irish,EN,,,,,02480003
3/13/19 12:26,100,1546,TRUE,2019-03-13T12:52:0,R_411q5CvW0sHSgvv,42.4125061,anonymous,EN,Revere,33941,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,5,4,3,4,4,5,3,4,3,5,5,4,5,5,5,4,5,4,1,1,5,5,2,4,4,3,5,3,5,4,5,5,1,,6,,EN,,,,,02480003
3/13/19 12:26,100,1547,TRUE,2019-03-13T12:52:0,R_6ll7NRNqkNyCB8d,42.4125061,anonymous,EN,Revere,36725,5,2,4,5,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,4,4,5,3,3,5,4,2,4,4,3,4,3,4,4,3,3,3,2,NA,NA,1,3,2,3,5,3,3,1,2,1,3,4,1,,4,,EN,,,,,02480003
3/13/19 12:26,100,1597,TRUE,2019-03-13T12:52:0,R_C4DQQHng3RHWKzL,42.4125061,anonymous,EN,Revere,37102,5,4,4,5,1,2,3,3,2,1,3,5,4,3,4,5,5,3,2,1,4,5,3,5,3,5,5,5,5,5,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,5,2,4,4,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,,,EN,,,,,02480003
3/13/19 12:26,100,1625,TRUE,2019-03-13T12:53:0,R_uxXY1kvZszaZtkZ,42.4125061,anonymous,EN,Revere,38990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,4,3,2,2,NA,NA,NA,NA,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,3,5,2,2,3,2,4,2,4,3,1,5,2,3,3,NA,NA,1,2,5,2,5,1,4,3,2,4,3,2,1,,6,,EN,,,,,02480003
3/13/19 12:26,100,1627,TRUE,2019-03-13T12:53:0,R_wZ71nWkWeMJP4rf,42.4125061,anonymous,EN,Revere,36566,5,3,NA,3,5,2,2,3,4,4,3,5,4,3,1,3,2,2,3,1,NA,2,3,2,NA,NA,NA,NA,5,4,4,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,5,1,2,3,2,5,1,1,2,3,2,2,,7,sweden american,EN,,,,,02480003
3/13/19 12:26,100,1633,TRUE,2019-03-13T12:53:0,R_RLC5oaLKD4nA27n,42.4125061,anonymous,EN,Revere,39539,5,3,3,5,3,3,2,4,2,3,2,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,2,2,2,2,1,2,3,1,NA,2,2,2,,4,,EN,,,,,02480003
