StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,School- Lee,School- Maynard,Q145_1,Q145_2,Q145_3,LASID,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-tint-q1-1,s-tint-q2-1,s-tint-q3-1,s-tint-q4-1,s-tint-q5-1,s-acpr-q1-1,s-acpr-q2-1,s-acpr-q3-1,s-acpr-q4-1,s-peff-q1-1,s-peff-q2-1,s-peff-q3-1,s-peff-q4-1,s-peff-q5-1,s-peff-q6-1,Q2,QA3,Qa4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q168_1,Q168_2,Q168_3,Q168_4,Q168_5,Q168_6,Q168_7,Q169,Q3,Q4,Gender,Gender_3_TEXT,Race,Race_7_TEXT,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
2023-03-17 8:01:56,2023-03-17 8:09:42,0,71.174.81.214,100,465,1,2023-03-16T10:27:232,R_1KjSUlNdffuIQaf,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,4,107,2888,10,,,,,,,,,,,,,,,,,,,,5,4,4,4,,,,,,,,,2,3,2,,,,,,,5,5,4,5,3,4,5,5,5,5,4,5,5,4,3,4,2,3,5,5,4,5,3,4,4,5,3,,,,,,3,2,5,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 7:57:35,2023-03-17 8:09:42,0,71.174.81.214,100,726,1,2023-03-16T10:27:233,R_uf7R3cPb6mwnmnf,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,10,107,3400,10,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,3,3,4,4,3,5,5,4,4,2,2,2,1,2,3,4,4,5,1,2,3,1,1,3,2,3,4,4,1,3,3,4,,,,,1,4,4,2,3,4,,,,,,,,,,,,,,,,,,,,,2,,"5,8",,EN,,Science teacher,,
2023-03-17 8:00:29,2023-03-17 8:09:43,0,71.174.81.214,100,553,1,2023-03-16T10:27:234,R_3fiTRThrru22tmt,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,27,107,2906,10,,,,,,,,,,,,,3,4,3,3,3,4,3,,,,,3,3,4,3,,,,,,,,,,,,,,3,4,4,3,3,3,4,5,4,5,3,3,4,3,4,3,3,4,4,5,4,4,3,3,2,4,4,,,,,,,,,,4,5,5,3,4,5,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 8:02:17,2023-03-17 8:09:50,0,71.174.81.214,100,452,1,2023-03-16T10:27:235,R_6hBSvXbXvAICHqV,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,15,108,3051,9,4,3,4,,,,,,,,,,3,4,4,5,3,3,4,3,4,3,4,3,4,4,5,3,2,2,4,1,4,3,,,,,,,,,,,,4,4,4,5,4,3,4,4,4,2,3,,,,,,,,,,,,4,4,3,4,2,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:01:11,2023-03-17 8:09:59,0,71.174.81.214,100,527,1,2023-03-16T10:27:236,R_1eEvtRvFV02W7ty,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,25,106,2534,11,2,2,3,,,,,,,,,,2,3,3,3,2,3,4,5,5,5,5,3,3,3,3,5,4,5,5,5,5,4,,,,,,,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,4,4,4,4,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 7:58:28,2023-03-17 8:09:59,0,71.174.81.214,100,690,1,2023-03-16T10:27:237,R_210w8Vf82AU8yWK,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,29,106,1819,12,4,5,5,,,,,,,,,,2,2,2,3,1,2,3,4,4,4,4,5,4,5,5,2,4,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,2,4,1,2,2,3,3,1,2,2,1,3,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,EN,,Science teacher,,
2023-03-17 7:58:07,2023-03-17 8:10:01,0,71.174.81.214,100,714,1,2023-03-16T10:27:238,R_3NQCjoYMBsxXKni,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,17,106,2756,11,3,2,4,,,,,,,,,,3,3,4,5,2,3,3,4,4,4,4,3,3,4,3,2,2,3,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,4,3,1,4,2,3,5,1,2,3,3,5,3,4,3,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,Science teacher,,
2023-03-17 8:01:19,2023-03-17 8:10:05,0,71.174.81.214,100,525,1,2023-03-16T10:27:239,R_2CdiC3LZljLaliV,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,8,109,3140,9,,,,,,,,,,,,,2,4,3,2,1,1,1,,,,,3,4,2,4,,,,,,,,,,,,,,4,2,2,1,2,1,5,3,4,1,1,1,2,1,1,1,3,3,2,3,1,3,4,2,1,1,1,,,,,,,,,,4,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 7:57:09,2023-03-17 8:10:05,0,71.174.81.214,100,776,1,2023-03-16T10:27:240,R_2Cw9l5l94yKpYnU,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,30,108,3045,9,3,4,4,,,,,,,,,,3,3,3,3,2,4,3,4,3,3,3,5,4,4,4,4,4,4,4,5,5,3,,,,,,,,,,,,3,4,4,5,4,4,3,4,3,2,2,,,,,,,,,,,,5,4,4,3,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 8:01:58,2023-03-17 8:10:08,0,71.174.81.214,100,489,1,2023-03-16T10:27:241,R_3LjbWPeBSAYIqAX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,21,109,3035,9,,,,,,,,,,,,,4,4,3,2,2,2,2,,,,,3,4,3,3,,,,,,,,,,,,,,3,3,2,4,3,4,5,4,4,2,3,2,3,1,4,2,3,4,3,2,1,3,2,3,2,1,2,,,,,,,,,,4,4,3,4,2,3,,,,,,,,,,,,,,,,,,,,,1,,7,ecuadorian,EN,,Science teacher,,
2023-03-17 7:57:12,2023-03-17 8:10:10,0,71.174.81.214,100,778,1,2023-03-16T10:27:242,R_cVnjAtWta3CoTL3,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,1,108,3071,9,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,3,4,3,,,,,,,3,4,3,3,3,5,4,4,5,3,1,4,3,2,1,2,3,2,4,5,4,5,3,2,2,2,4,,,,,,3,4,5,3,2,2,3,2,1,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:03:10,2023-03-17 8:10:14,0,71.174.81.214,100,423,1,2023-03-16T10:27:243,R_6xwuEBVV5xtuGCB,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,21,108,2526,9,4,5,4,,,,,,,,,,1,1,1,5,1,1,2,3,3,1,3,4,3,4,4,3,4,3,3,1,3,3,,,,,,,,,,,,2,5,2,5,5,3,1,3,1,1,1,,,,,,,,,,,,1,1,1,2,1,3,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 7:57:07,2023-03-17 8:10:22,0,71.174.81.214,100,795,1,2023-03-16T10:27:244,R_pGaaNqEJNoaTDWN,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,8,109,3028,9,3,3,4,,,,,,,,,,4,4,3,4,2,3,2,4,4,3,5,4,3,5,5,3,3,4,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,2,3,4,2,2,1,3,2,4,2,3,3,2,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:01:21,2023-03-17 8:10:23,0,71.174.81.214,100,542,1,2023-03-16T10:27:245,R_0DvAynHnf09eDTP,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,29,108,3650,10,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,2,2,2,,,,,,,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,5,3,3,3,2,3,1,3,4,3,2,,,,,,3,2,5,1,3,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 8:00:01,2023-03-17 8:10:30,0,71.174.81.214,100,628,1,2023-03-16T10:27:246,R_1Lkb5I6h5x172cS,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,23,106,nc2601,11,4,4,4,,,,,,,,,,4,2,3,4,2,2,3,3,4,3,4,3,3,4,4,3,3,3,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 7:57:40,2023-03-17 8:10:31,0,71.174.81.214,100,771,1,2023-03-16T10:27:247,R_3koE5vdWyibL6PE,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,9,107,2635,10,3,3,4,,,,,,,,,,2,2,4,5,2,2,2,2,3,3,3,3,2,3,4,4,4,3,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,3,3,3,3,2,3,4,4,3,3,2,3,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:02:38,2023-03-17 8:10:40,0,71.174.81.214,100,482,1,2023-03-16T10:27:248,R_2ayRtzy1rbX9TfY,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,14,107,254128,10,,,,,,,,,,,,,,,,,,,,4,4,5,5,,,,,,,,,4,4,1,,,,,,,3,4,4,4,2,4,5,4,5,4,2,3,3,1,2,1,2,2,2,2,2,2,4,2,2,2,1,,,,,,5,5,4,5,5,5,4,5,5,5,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:01:59,2023-03-17 8:10:42,0,71.174.81.214,100,522,1,2023-03-16T10:27:249,R_12scSrb9haVNBth,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,15,108,2933,9,3,4,5,,,,,,,,,,2,2,,,1,2,2,1,4,3,3,2,1,2,4,1,1,2,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,,4,4,2,5,1,2,,1,1,1,3,4,3,2,3,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,EN,,,Social Studies teacher,
2023-03-17 7:58:38,2023-03-17 8:10:43,0,71.174.81.214,100,724,1,2023-03-16T10:27:250,R_3oGxZ68R4Du26t0,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,24,106,2354,12,4,3,5,,,,,,,,,,5,3,3,5,1,3,3,4,3,2,3,5,5,5,5,1,4,2,1,4,3,4,,,,,,,,,,,,5,4,4,5,2,2,3,4,3,2,3,,,,,,,,,,,,3,3,4,5,4,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 8:04:00,2023-03-17 8:10:48,0,71.174.81.214,100,408,1,2023-03-16T10:27:251,R_1pQFEFuklMtqjrB,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,20,106,400400,11,3,4,5,,,,,,,,,,4,4,3,3,2,3,2,5,5,3,5,3,2,3,3,5,4,4,4,5,5,3,,,,,,,,,,,,5,5,5,5,4,3,3,4,3,3,2,,,,,,,,,,,,5,2,4,3,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,,English teacher
2023-03-17 8:02:29,2023-03-17 8:10:53,0,71.174.81.214,100,503,1,2023-03-16T10:27:252,R_8H2xDvanQWS3gvT,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,18,108,3342,9,4,3,4,,,,,,,,,,2,3,4,3,1,3,3,2,3,3,4,3,2,3,3,4,2,2,2,4,4,3,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,2,3,2,3,1,2,3,3,2,1,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 7:58:38,2023-03-17 8:11:00,0,71.174.81.214,100,741,1,2023-03-16T10:27:253,R_3fuYu1wpLdmotTt,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,12,107,2805,10,4,3,4,,,,,,,,,,5,5,5,5,3,4,4,4,5,4,5,4,4,5,5,3,4,4,5,4,5,5,,,,,,,,,,,,5,5,5,5,5,3,3,4,3,2,2,,,,,,,,,,,,3,3,4,4,4,4,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 7:58:44,2023-03-17 8:11:12,0,71.174.81.214,100,747,1,2023-03-16T10:27:254,R_2t8VSsWwESta1Td,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,17,108,2889,10,,,,,,,,,,,,,4,4,3,5,3,3,3,,,,,4,3,4,3,,,,,,,,,,,,,,3,4,3,4,2,5,4,5,5,5,2,3,4,5,4,4,4,4,4,4,4,4,2,4,3,3,4,,,,,,,,,,4,5,4,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:00:23,2023-03-17 8:11:22,0,71.174.81.214,100,658,1,2023-03-16T10:27:255,R_3MM8Ik3tLUM9npI,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,25,108,400322,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,5,5,4,5,1,3,2,2,,,,3,2,2,4,1,4,4,3,1,2,2,1,1,1,1,1,,,,,1,3,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,5,,EN,Math teacher,,,
2023-03-17 8:01:04,2023-03-17 8:11:28,0,71.174.81.214,100,624,1,2023-03-16T10:27:256,R_2Xbtrh6mPTBfgt4,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,27,105,,12,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,3,2,1,,,,,,,4,3,4,3,4,5,4,4,5,3,3,3,4,2,3,2,4,4,4,3,2,4,2,3,3,3,3,,,,,,1,1,3,1,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 7:57:21,2023-03-17 8:11:33,0,71.174.81.214,100,851,1,2023-03-16T10:27:257,R_1CkEeXS7yq8OA6c,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,27,106,,11,4,4,4,,,,,,,,,,3,3,3,1,1,3,4,3,3,3,3,3,3,3,3,2,1,4,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,5,5,3,5,4,3,3,3,1,4,2,5,4,5,2,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:01:48,2023-03-17 8:11:36,0,71.174.81.214,100,588,1,2023-03-16T10:27:258,R_2aRcIb2FUb3lpGA,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,30,107,2447,10,4,4,4,,,,,,,,,,3,4,4,4,2,3,3,2,3,2,3,2,3,4,3,3,3,4,4,2,1,2,,,,,,,,,,,,5,5,5,5,5,3,3,4,4,2,3,,,,,,,,,,,,4,3,3,3,4,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 7:57:32,2023-03-17 8:11:39,0,71.174.81.214,100,847,1,2023-03-16T10:27:259,R_3M5JTmgfcclRUYa,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,24,108,2699,10,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,,,,,,,,,,3,3,3,3,4,3,3,3,3,2,2,3,2,2,5,5,4,2,2,2,1,2,1,3,1,2,2,2,1,2,2,3,,,,,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:01:15,2023-03-17 8:11:47,0,71.174.81.214,100,631,1,2023-03-16T10:27:260,R_2Qh46Yo9YEWwKKe,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,2,107,2616,11,4,3,4,,,,,,,,,,5,3,3,5,1,1,2,4,3,4,4,4,3,4,4,2,2,4,3,3,5,3,,,,,,,4,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,3,3,3,3,4,4,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:01:36,2023-03-17 8:11:48,0,71.174.81.214,100,611,1,2023-03-16T10:27:261,R_22XKEghj56fxQwu,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,12,109,2939,9,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,5,,,,,,,,,,1,1,1,2,4,3,4,2,5,1,1,3,1,1,2,1,2,3,2,5,1,4,1,1,4,3,1,5,2,5,3,4,,,,,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 7:58:31,2023-03-17 8:11:50,0,71.174.81.214,100,799,1,2023-03-16T10:27:262,R_3ehoPgRoX2PkQS5,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,13,109,3170,9,3,3,5,,,,,,,,,,1,2,1,1,1,2,1,2,2,1,3,3,4,5,3,3,3,3,3,3,4,3,,,,,,,3,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,3,2,2,1,3,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,4,,EN,Math teacher,,,
2023-03-17 8:03:43,2023-03-17 8:11:54,0,71.174.81.214,100,490,1,2023-03-16T10:27:263,R_24ekkFhhgDNcPrq,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,10,105,2538,12,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,3,4,5,2,1,2,4,3,4,4,4,5,3,3,4,4,5,4,2,4,2,4,,,,,4,4,4,5,3,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 7:58:53,2023-03-17 8:11:55,0,71.174.81.214,100,781,1,2023-03-16T10:27:264,R_vuZtrWeAVjafc5j,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,15,106,400114,11,3,4,5,,,,,,,,,,2,4,3,3,2,4,4,3,5,2,4,3,3,4,3,3,4,4,4,4,4,4,,,,,,,3,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3,3,2,4,5,4,3,3,3,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,Math teacher,,,
2023-03-17 7:58:13,2023-03-17 8:11:55,0,71.174.81.214,100,822,1,2023-03-16T10:27:265,R_2Y49BS4nhSqH0HT,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,7,107,244543,11,3,3,5,,,,,,,,,,5,5,4,5,2,3,3,3,5,4,4,4,4,3,3,4,4,4,4,4,2,2,,,,,,,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,3,5,5,4,5,4,5,3,4,4,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:03:44,2023-03-17 8:11:56,0,71.174.81.214,100,491,1,2023-03-16T10:27:266,R_3RjzBglLZib1xWw,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,12,106,400345,12,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,4,,,,,,,,,,1,1,3,3,4,5,5,5,5,5,4,4,5,5,1,1,3,1,4,5,3,3,5,3,3,4,3,5,4,4,4,5,,,,,4,5,4,5,4,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 7:57:11,2023-03-17 8:11:56,0,71.174.81.214,100,885,1,2023-03-16T10:27:267,R_81tDvtUNUrbVCEN,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,,,,3636,10,2,3,4,,,,,,,,,,3,3,3,1,3,2,2,5,5,5,5,3,4,5,4,5,2,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,3,4,5,4,2,5,1,1,3,3,2,4,3,4,5,5,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7,"Italian,Native American,Irish, Norwegian",EN,,,Social Studies teacher,
2023-03-17 8:01:05,2023-03-17 8:11:56,0,71.174.81.214,100,651,1,2023-03-16T10:27:268,R_2s0YjJpl1FyxiHj,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,1,108,3078,9,3,2,5,,,,,,,,,,2,3,2,2,2,2,3,4,5,5,5,3,4,4,4,4,4,5,5,3,5,3,,,,,,,4,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,4,2,3,2,3,2,2,4,2,3,3,4,4,2,3,,,,,,,,,,,,,,,,,,,,,2,,"4,5",,EN,,,,English teacher
2023-03-17 8:02:21,2023-03-17 8:11:58,0,71.174.81.214,100,576,1,2023-03-16T10:27:269,R_a3O5FSoBEl0Ldst,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,11,108,400318,10,4,3,3,,,,,,,,,,5,2,4,3,2,3,3,2,3,2,3,2,3,3,3,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,2,5,3,4,3,4,3,3,5,4,4,4,3,3,4,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,,English teacher
2023-03-17 8:00:42,2023-03-17 8:12:00,0,71.174.81.214,100,677,1,2023-03-16T10:27:270,R_12u9rEQxvtRntRk,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,28,107,244390,11,,,,,,,,,,,,,1,4,3,2,1,3,2,,,,,3,3,4,4,,,,,,,,,,,,,,5,5,2,4,5,4,4,5,4,2,2,1,2,2,4,3,5,5,4,4,1,4,1,2,1,3,3,,,,,,,,,,3,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,2,,8,,EN,,Science teacher,,
2023-03-17 8:03:10,2023-03-17 8:12:03,0,71.174.81.214,100,533,1,2023-03-16T10:27:271,R_2zpASX55ObdkRt5,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,9,109,3044,9,4,4,5,,,,,,,,,,5,3,3,5,3,3,2,3,3,4,3,5,5,5,5,5,5,4,4,4,4,4,,,,,,,5,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,4,5,2,4,4,5,3,5,4,4,4,5,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 7:58:38,2023-03-17 8:12:04,0,71.174.81.214,100,806,1,2023-03-16T10:27:272,R_3J8IIQR3wCbtU2K,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,1,105,3205,12,4,4,5,,,,,,,,,,3,3,2,3,2,3,2,4,4,3,4,4,4,3,3,3,1,4,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,3,4,1,3,3,5,4,5,3,4,2,4,4,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,,English teacher
2023-03-17 8:03:20,2023-03-17 8:12:06,0,71.174.81.214,100,525,1,2023-03-16T10:27:273,R_10C9KLkh46HYEuX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,29,107,2499,11,3,3,5,,,,,,,,,,4,5,4,4,4,4,4,4,4,3,2,5,4,5,4,5,5,4,5,2,2,2,,,,,,,4,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,4,5,4,3,3,5,3,4,4,3,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:01:13,2023-03-17 8:12:11,0,71.174.81.214,100,657,1,2023-03-16T10:27:274,R_3IYwQL6RZjfIbDg,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,19,107,2823,10,4,4,5,,,,,,,,,,5,5,3,4,1,3,1,3,4,3,4,3,4,5,4,4,4,3,4,1,3,2,,,,,,,,,,,,4,4,4,5,3,2,2,2,2,4,5,,,,,,,,,,,,3,3,3,2,4,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 7:57:09,2023-03-17 8:12:26,0,71.174.81.214,100,916,1,2023-03-16T10:27:275,R_30iWgIUFPWRKHbe,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,24,109,400152,9,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,,,,,,,,,,3,3,3,3,3,5,5,4,5,5,3,3,4,2,2,1,3,2,4,5,4,5,4,3,1,3,4,3,1,3,3,1,,,,,4,4,3,4,2,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,Math teacher,,,
2023-03-17 8:02:17,2023-03-17 8:12:38,0,71.174.81.214,100,620,1,2023-03-16T10:27:276,R_O9JKEbyFZfJwrqp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,16,107,244544,11,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,1,,,,,,,,,,5,4,3,4,3,5,5,5,5,5,3,4,5,5,3,4,2,2,4,5,5,4,2,5,1,4,4,5,4,4,4,4,,,,,4,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:01:30,2023-03-17 8:12:57,0,71.174.81.214,100,686,1,2023-03-16T10:27:277,R_3PM04Mbf7HwkbF2,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,16,109,3095,9,,,,,,,,,,,,,4,4,4,4,3,4,3,,,,,2,1,1,1,,,,,,,,,,,,,,5,4,4,3,3,5,5,5,5,5,4,3,4,5,4,5,4,5,5,5,5,5,1,4,1,4,5,,,,,,,,,,4,4,4,4,3,5,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,Math teacher,,,
